aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16756	1	0	P_198	16	1642176063	P_1037
T5218	1	1	P_1510	15	1642176105	P_572_1,P_575_1
T5220	1	1	P_304	15	1642176132	P_565_1,P_563_1
T5217	1	1	P_945	15	1642176233	P_572_1,P_575_1
T16757	1	0	P_206	16	1642176418	P_1037
T5219	2	1	P_1511	15	1642176425	P_572_1,P_575_1
T16758	1	0	P_306	16	1642176616	P_1037
T16759	1	0	P_199	16	1642176780	P_505
T16760	1	0	P_266	16	1642176947	P_505
T16761	1	0	P_280	16	1642177092	P_1037
T16762	1	0	P_207	16	1642177628	P_1037
T16763	1	0	P_1126	16	1642177772	P_1037
T16764	1	0	P_301	16	1642177953	P_1037
T16765	1	0	P_277	16	1642178136	P_1037
T16766	1	0	P_275	16	1642178304	P_1037
T16767	1	0	P_263	16	1642178596	P_1037
T16768	1	0	P_304	16	1642178742	P_1037
T16769	1	0	P_309	16	1642178892	P_1037
T16770	1	0	P_1132	16	1642179017	P_1037
T16771	1	0	P_302	16	1642179186	P_1037
T16772	1	0	P_312	16	1642179298	P_1037
T16773	2	0	P_1362	16	1642179390	P_1033
T16774	1	0	P_1044	16	1642179554	P_1037
T5221	1	1	P_1498	16	1642179633	P_5_1,P_11
T16775	1	0	P_311	16	1642179672	P_1037
T16776	1	0	P_308	16	1642179802	P_505
T16777	1	0	P_202	16	1642180017	P_1037
T5222	1	1	P_796	16	1642180300	P_5_1,P_11
T16778	1	0	P_406	16	1642180333	P_1037
T5223	2	1	P_1480	16	1642180347	P_5_1,P_11
T16779	1	0	P_1455	16	1642180560	P_1037
T5224	1	1	P_965	16	1642180892	P_5_1,P_11
T16780	1	0	P_305	16	1642181202	P_505
T16781	2	0	P_1426	16	1642181275	P_1033
T16782	1	0	P_945	16	1642181812	P_1037
T5225	1	1	P_1486	16	1642182253	P_5_1,P_11
T16783	2	0	P_1425	16	1642182889	P_1033
T16784	1	0	P_1499	16	1642184137	P_1037
T5226	1	1	P_1455	16	1642184179	P_5_1,P_11
T5227	1	1	P_939	16	1642185007	P_5_1,P_11
T16785	1	0	P_1453	16	1642185320	P_1037
T16786	1	0	P_1455	16	1642186183	P_1037
T5228	2	1	P_1351	16	1642186315	P_5_1,P_11
T16787	1	0	P_1498	16	1642186369	P_1037
