aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16700	1	0	P_198	16	1642165353	P_1037
T5193	1	1	P_301	15	1642165456	P_565_1,P_563_1
T16701	1	0	P_202	16	1642165469	P_1037
T16702	1	0	P_52	16	1642165642	P_1037
T16703	1	0	P_231	15	1642165786	P_1541
T5194	1	1	P_232	15	1642165857	P_565_1,P_563_1
T16704	1	0	P_197	16	1642165892	P_1037
T5195	1	1	P_1126	15	1642165906	P_565_1,P_563_1
T16705	1	0	P_1128	16	1642166159	P_1037
T5196	1	1	P_279	15	1642166164	P_565_1,P_563_1
T5197	1	1	P_266	15	1642166375	P_565_1,P_563_1
T16706	1	0	P_278	16	1642166581	P_1037
T5198	1	1	P_1355	15	1642166944	P_565_1,P_563_1
T16707	1	0	P_308	16	1642167179	P_1037
T16708	1	0	P_132	16	1642167326	P_505
T16709	1	0	P_269	16	1642167839	P_1037
T5200	1	1	P_1131	15	1642167849	P_565_1,P_563_1
T16710	1	0	P_99	15	1642168138	P_433
T5199	1	1	P_300	15	1642168143	P_565_1,P_563_1
T5201	1	1	P_204	15	1642168155	P_565_1,P_563_1
T16711	2	0	P_1240	15	1642168260	P_1227
T5202	1	1	P_1127	15	1642168378	P_565_1,P_563_1
T16712	1	0	P_232	16	1642168401	P_1037
T16713	1	0	P_305	16	1642168554	P_505
T16714	1	0	P_307	16	1642168653	P_1037
T16715	1	0	P_301	16	1642168822	P_1037
T16716	1	0	P_274	15	1642168916	P_1541
T16717	1	0	P_93	16	1642168938	P_505
T16718	1	0	P_110	16	1642169150	P_1037
T16719	1	0	P_205	15	1642169298	P_1541
T16720	1	0	P_302	16	1642169386	P_1037
T5203	1	1	P_265	15	1642169417	P_565_1,P_563_1
T16721	1	0	P_309	16	1642169495	P_1037
T16722	1	0	P_312	16	1642169634	P_1037
T16723	1	0	P_310	16	1642169794	P_1037
T5204	1	1	P_202	15	1642169908	P_565_1,P_563_1
T16724	1	0	P_533	16	1642169973	P_505
T5205	1	1	P_267	15	1642170025	P_565_1,P_563_1
T16725	1	0	P_1344	16	1642170080	P_1037
T16726	1	0	P_1355	16	1642170247	P_1037
T16727	1	0	P_408	16	1642170480	P_1037
T5206	1	1	P_198	15	1642170627	P_565_1,P_563_1
T5207	1	1	P_280	15	1642170842	P_565_1,P_563_1
T16728	1	0	P_1127	16	1642170857	P_1037
T5208	1	1	P_303	15	1642171092	P_565_1,P_563_1
T16729	1	0	P_1131	16	1642171127	P_505
T16730	1	0	P_273	15	1642171383	P_1541
T16731	1	0	P_304	16	1642171485	P_505
T16732	2	0	P_297	16	1642171644	P_1033
T16733	1	0	P_411	16	1642171922	P_1037
T16734	1	0	P_271	15	1642172224	P_1541
T16735	1	0	P_300	16	1642172359	P_1037
T5209	1	1	P_1508	15	1642172464	P_572_1,P_575_1
T16736	1	0	P_263	16	1642172466	P_1037
T16737	1	0	P_412	16	1642172636	P_1037
T16738	1	0	P_1129	16	1642172753	P_1037
T16739	1	0	P_965	16	1642172861	P_1037
T16740	1	0	P_1523	16	1642173000	P_505
T16741	1	0	P_1130	16	1642173179	P_1037
T16742	1	0	P_207	16	1642173318	P_1037
T5210	1	1	P_305	15	1642173326	P_565_1,P_563_1
T5211	1	1	P_1453	15	1642173352	P_572_1,P_575_1
T16743	1	0	P_195	16	1642173574	P_1037
T5212	1	1	P_301	15	1642173721	P_565_1,P_563_1
T16744	1	0	P_200	16	1642173764	P_1037
T16745	1	0	P_409	16	1642173964	P_1037
T5213	1	1	P_312	15	1642174057	P_565_1,P_563_1
T16746	2	0	P_1342	16	1642174207	P_1037
T5214	1	1	P_406	15	1642174444	P_565_1,P_563_1
T16747	1	0	P_410	16	1642174553	P_1037
T5216	1	1	P_302	15	1642174563	P_565_1,P_563_1
T16748	1	0	P_303	16	1642174677	P_505
T5215	1	1	P_199	15	1642174803	P_565_1,P_563_1
T16749	1	0	P_407	15	1642174842	P_1541
T16750	1	0	P_1124	15	1642175032	P_1541
T16751	1	0	P_204	16	1642175138	P_1037
T16752	1	0	P_279	15	1642175294	P_1541
T16753	1	0	P_265	16	1642175536	P_505
T16754	1	0	P_318	16	1642175667	P_1037
T16755	1	0	P_267	16	1642175868	P_1037
