aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6735	2	1	P_1480	33	1642597367	P_1375_1
T6736	1	1	P_1131	33	1642597420	P_1299,P_1297_1
T18265	1	0	P_939	33	1642597968	P_912
T18266	1	0	P_308	34	1642598093	P_34
T18267	1	0	P_298	33	1642598291	P_1163
T18268	2	0	P_828	34	1642598419	P_34
T18269	1	0	P_787	33	1642598564	P_912
T18270	2	0	P_1349	34	1642598774	P_21
T18271	1	0	P_1208	33	1642599011	P_912
T18272	1	0	P_302	34	1642599081	P_34
T18273	1	0	P_278	33	1642599162	P_1163
T18274	1	0	P_230	34	1642599330	P_39
T18275	1	0	P_229	34	1642599440	P_39
T18276	1	0	P_311	34	1642599613	P_39
T18277	1	0	P_277	34	1642599719	P_34
T6737	1	1	P_268	33	1642600083	P_1299,P_1297_1
T6738	2	1	P_1357	33	1642600197	P_1299,P_1297_1
T18278	1	0	P_263	34	1642600243	P_34
T18279	1	0	P_404	33	1642600549	P_1163
T6740	2	1	P_823	33	1642600672	P_1375_1
T18280	1	0	P_195	34	1642600759	P_34
T6739	1	1	P_304	33	1642600803	P_1299,P_1297_1
T18281	1	0	P_273	33	1642600894	P_1163
T18282	1	0	P_280	33	1642600994	P_1163
T18283	1	0	P_1454	33	1642601157	P_912
T18284	1	0	P_1481	33	1642601308	P_912
T6741	1	1	P_266	33	1642601388	P_1299,P_1297_1
T18285	1	0	P_199	34	1642601447	P_34
T18286	1	0	P_57	34	1642601649	P_34
T6743	1	1	P_265	33	1642601804	P_1299,P_1297_1
T6742	1	1	P_312	33	1642601830	P_1299,P_1297_1
T18287	1	0	P_264	34	1642601932	P_34
T18288	1	0	P_207	34	1642602070	P_39
T18289	1	0	P_405	34	1642602230	P_39
T18290	1	0	P_304	34	1642602409	P_34
T6744	1	1	P_1126	33	1642602459	P_1299,P_1297_1
T18291	1	0	P_410	34	1642602576	P_34
T18292	1	0	P_412	34	1642602762	P_34
T6745	1	1	P_305	33	1642602853	P_1299,P_1297_1
T18293	1	0	P_301	34	1642602889	P_34
T6746	1	1	P_1127	33	1642603139	P_1299,P_1297_1
T18294	1	0	P_198	34	1642603286	P_34
T18295	1	0	P_197	34	1642603680	P_34
T18296	1	0	P_312	34	1642603812	P_34
T18297	1	0	P_946	33	1642604947	P_912
T18298	1	0	P_1479	33	1642605148	P_912
T6747	1	1	P_1509	33	1642605296	P_1375_1
T18299	1	0	P_309	34	1642605400	P_39
T18300	1	0	P_1130	34	1642605526	P_34
T6748	1	1	P_263	33	1642605618	P_1299,P_1297_1
T18301	1	0	P_1127	34	1642605655	P_34
T18302	2	0	P_823	33	1642605867	P_998
T6750	1	1	P_1498	33	1642605908	P_1375_1
T18303	1	0	P_408	34	1642606013	P_34
T6751	1	1	P_1124	33	1642606119	P_1299,P_1297_1
T6749	1	1	P_196	33	1642606154	P_1299,P_1297_1
T18304	1	0	P_409	33	1642606159	P_1163
T6752	1	1	P_197	33	1642606427	P_1299,P_1297_1
T18305	1	0	P_957	33	1642606445	P_912
T18306	2	0	P_1239	33	1642606598	P_998
T18307	1	0	P_265	34	1642606788	P_34
T6753	1	1	P_199	33	1642606817	P_1299,P_1297_1
T18308	1	0	P_310	33	1642606869	P_1163
T18309	1	0	P_1131	34	1642607002	P_34
T18310	1	0	P_1126	34	1642607163	P_34
T18311	1	0	P_311	34	1642607278	P_34
T18312	1	0	P_268	34	1642607427	P_34
T18313	1	0	P_407	34	1642607801	P_39
