aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15760	1	0	P_1355	33	1641916886	P_1163
T15761	1	0	P_305	34	1641917018	P_34
T4216	2	1	P_1511	33	1641917087	P_1375_1
T15762	1	0	P_302	34	1641917261	P_39
T4217	1	1	P_202	33	1641917392	P_1299,P_1297_1
T15763	1	0	P_278	34	1641917549	P_39
T15764	1	0	P_205	34	1641917695	P_34
T15765	1	0	P_304	33	1641917824	P_1151
T15766	1	0	P_1131	34	1641918080	P_34
T15767	1	0	P_1127	34	1641918278	P_34
T15768	1	0	P_1360	34	1641918379	P_34
T15769	1	0	P_319	34	1641918549	P_34
T15770	1	0	P_407	34	1641918693	P_34
T15771	1	0	P_266	34	1641918832	P_34
T15772	1	0	P_1235	33	1641918942	P_912
T4218	2	1	P_827	33	1641919058	P_1375_1
T15773	1	0	P_202	33	1641919100	P_1151
T15774	1	0	P_1268	33	1641919226	P_912
T15775	1	0	P_306	33	1641919358	P_1151
T15776	1	0	P_1129	33	1641919506	P_1163
T15777	1	0	P_307	33	1641919610	P_1151
T15778	1	0	P_406	33	1641919825	P_1163
T15779	1	0	P_957	33	1641919947	P_912
T15780	1	0	P_200	33	1641920052	P_1151
T4220	1	1	P_946	33	1641920076	P_1375_1
T15781	2	0	P_824	33	1641920120	P_998
T15782	1	0	P_297	33	1641920366	P_1163
T4221	1	1	P_965	33	1641920599	P_1375_1
T4222	2	1	P_1510	33	1641920709	P_1375_1
T15783	1	0	P_1278	33	1641920741	P_912
T15784	1	0	P_736	33	1641920946	P_912
T15785	2	0	P_1240	33	1641921148	P_998
T15786	2	0	P_1273	33	1641921466	P_998
T15787	2	0	P_1426	33	1641921631	P_998
T15788	2	0	P_1362	33	1641921807	P_1163
T15789	1	0	P_206	33	1641921999	P_1163
T4223	1	1	P_1485	33	1641922341	P_1375_1
T4224	1	1	P_1455	33	1641922739	P_1375_1
T15790	2	0	P_1272	33	1641922917	P_998
T4225	1	1	P_1453	33	1641923099	P_1375_1
T15791	1	0	P_1485	33	1641923386	P_912
T15792	1	0	P_1511	33	1641924548	P_912
T15793	1	0	P_1486	33	1641924700	P_912
T15794	1	0	P_308	33	1641924942	P_1163
T15795	1	0	P_412	33	1641925162	P_1151
T15796	1	0	P_1453	33	1641926279	P_912
T15797	1	0	P_1498	33	1641926471	P_912
T15798	2	0	P_828	33	1641926594	P_998
T4226	1	1	P_928	33	1641926805	P_1375_1
T4228	1	1	P_935	33	1641926821	P_1375_1
T15799	1	0	P_946	33	1641926858	P_912
T4227	2	1	P_1349	33	1641926908	P_1299,P_1297_1
T15800	2	0	P_835	33	1641927129	P_998
T15801	2	0	P_1402	33	1641927328	P_998
