aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T20038	1	0	P_322	34	1643029327	P_34
T8522	1	1	P_304	33	1643029636	P_1299,P_1297_1
T8523	1	1	P_1138	33	1643029689	P_1299,P_1297_1
T8526	1	1	P_298	33	1643029748	P_1299,P_1297_1
T20039	1	0	P_521	34	1643029754	P_34
T8525	1	1	P_305	33	1643029978	P_1299,P_1297_1
T8524	1	1	P_409	33	1643030032	P_1299,P_1297_1
T8527	1	1	P_269	33	1643030098	P_1299,P_1297_1
T20040	1	0	P_307	34	1643030209	P_34
T20041	1	0	P_309	34	1643030569	P_34
T20042	1	0	P_410	34	1643030796	P_34
T20043	1	0	P_520	34	1643030936	P_39
T20044	1	0	P_780	33	1643031116	P_912
T8528	1	1	P_406	33	1643031282	P_1299,P_1297_1
T20045	1	0	P_1528	33	1643031300	P_912
T20046	1	0	P_195	34	1643031482	P_39
T20047	1	0	P_308	34	1643031629	P_34
T20048	1	0	P_1138	34	1643031728	P_34
T20049	1	0	P_229	33	1643031848	P_1163
T20050	1	0	P_1131	34	1643032036	P_34
T8529	1	1	P_302	33	1643032083	P_1299,P_1297_1
T8530	1	1	P_265	33	1643032157	P_1299,P_1297_1
T20051	1	0	P_300	34	1643032187	P_34
T20052	1	0	P_280	34	1643032274	P_34
T8532	2	1	P_835	33	1643032335	P_1375_1
T20053	1	0	P_274	33	1643032400	P_1163
T20054	1	0	P_1003	34	1643032519	P_34
T20055	1	0	P_89	33	1643032603	P_1151
T8531	1	1	P_312	33	1643032629	P_1299,P_1297_1
T20056	1	0	P_1014	34	1643032746	P_39
T20057	1	0	P_278	34	1643032896	P_39
T20058	1	0	P_407	33	1643032947	P_1151
T20059	1	0	P_1132	34	1643033111	P_34
T8534	1	1	P_1130	33	1643033119	P_1299,P_1297_1
T20060	1	0	P_412	33	1643033204	P_1163
T8533	1	1	P_276	33	1643033234	P_1299,P_1297_1
T20061	1	0	P_263	34	1643033311	P_34
T20062	1	0	P_1129	34	1643033433	P_34
T20063	1	0	P_311	34	1643033569	P_34
T20064	1	0	P_1127	34	1643033660	P_34
T8535	1	1	P_301	33	1643033709	P_1299,P_1297_1
T8537	1	1	P_279	33	1643033722	P_1299,P_1297_1
T20065	1	0	P_298	34	1643033782	P_34
T8536	1	1	P_266	33	1643033870	P_1299,P_1297_1
T20066	1	0	P_405	34	1643033906	P_34
T20067	1	0	P_305	34	1643034039	P_34
T20068	1	0	P_96	34	1643034134	P_34
T20069	2	0	P_1367	34	1643034295	P_21
T20070	1	0	P_207	34	1643034442	P_34
T8539	1	1	P_1128	33	1643034873	P_1299,P_1297_1
T20071	1	0	P_408	34	1643034954	P_39
T8538	1	1	P_297	33	1643035075	P_1299,P_1297_1
T20072	1	0	P_406	34	1643035934	P_34
T20073	1	0	P_1190	34	1643036145	P_34
T8540	1	1	P_200	33	1643036176	P_1299,P_1297_1
T20074	1	0	P_1344	34	1643036341	P_34
T20075	1	0	P_303	34	1643036409	P_34
T8541	1	1	P_306	33	1643036445	P_1299,P_1297_1
T8542	1	1	P_1131	33	1643036526	P_1299,P_1297_1
T20076	1	0	P_1124	34	1643036544	P_34
T20077	1	0	P_404	34	1643036684	P_34
T20078	1	0	P_409	34	1643036861	P_39
T20079	2	0	P_1427	33	1643037064	P_998
T8543	1	1	P_1129	33	1643037179	P_1299,P_1297_1
T20080	1	0	P_266	34	1643037302	P_34
T8544	1	1	P_278	33	1643037530	P_1299,P_1297_1
T8545	1	1	P_1453	33	1643037604	P_1375_1
T20081	1	0	P_1128	34	1643037929	P_39
T8546	1	1	P_268	33	1643038036	P_1299,P_1297_1
T20082	1	0	P_1131	34	1643038075	P_34
T20083	1	0	P_935	33	1643038348	P_912
T8547	1	1	P_1132	33	1643038396	P_1299,P_1297_1
T20084	1	0	P_202	34	1643038526	P_34
T8548	1	1	P_1127	33	1643038548	P_1299,P_1297_1
T20085	1	0	P_304	34	1643038688	P_34
T20086	1	0	P_1350	33	1643038829	P_1151
T20087	1	0	P_196	34	1643038919	P_34
T20088	1	0	P_269	33	1643039052	P_1151
T20089	1	0	P_663	33	1643039164	P_912
T20090	1	0	P_403	33	1643039371	P_1151
T20091	1	0	P_206	34	1643039442	P_39
T8549	1	1	P_195	33	1643039486	P_1299,P_1297_1
T8551	2	1	P_1362	33	1643039497	P_1299,P_1297_1
T20092	1	0	P_279	34	1643039546	P_34
T20093	1	0	P_265	34	1643039649	P_34
T8550	1	1	P_1454	33	1643039745	P_1375_1
T20094	2	0	P_824	33	1643039786	P_912
T20095	1	0	P_309	34	1643039938	P_34
