aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15206	1	0	P_100	34	1641787593	P_34
T3738	1	1	P_1425	33	1641787696	P_1375_1
T3740	1	1	P_1127	33	1641788065	P_1299,P_1297_1
T15207	1	0	P_127	34	1641788094	P_34
T3739	1	1	P_265	33	1641788121	P_1299,P_1297_1
T15208	1	0	P_195	34	1641788226	P_34
T3741	2	1	P_270	33	1641788540	P_1299,P_1297_1
T15209	1	0	P_520	34	1641788611	P_39
T3742	1	1	P_70	33	1641788629	P_1299,P_1297_1
T15210	2	0	P_56	34	1641788887	P_21
T15211	1	0	P_267	34	1641789005	P_34
T15212	1	0	P_532	34	1641789163	P_34
T15213	1	0	P_263	34	1641789288	P_34
T3743	1	1	P_1402	33	1641789378	P_1375_1
T15214	1	0	P_117	34	1641789404	P_34
T15215	1	0	P_280	34	1641789497	P_34
T3745	1	1	P_935	33	1641789588	P_1375_1
T3744	2	1	P_1131	33	1641789613	P_1299,P_1297_1
T15216	1	0	P_277	34	1641789647	P_34
T15217	1	0	P_52	34	1641789773	P_34
T15218	1	0	P_276	34	1641789905	P_34
T15219	1	0	P_57	34	1641790010	P_34
T15220	1	0	P_310	33	1641790090	P_1163
T15221	2	0	P_605	33	1641790202	P_998
T3746	1	1	P_1498	33	1641790208	P_1375_1
T3747	1	1	P_98	33	1641790317	P_1299,P_1297_1
T15222	1	0	P_269	34	1641790408	P_34
T3750	2	1	P_297	33	1641790450	P_1299,P_1297_1
T15223	2	0	P_412	34	1641790531	P_21
T3748	1	1	P_86	33	1641790659	P_1299,P_1297_1
T15224	1	0	P_304	34	1641790704	P_39
T3749	1	1	P_230	33	1641790786	P_1299,P_1297_1
T15225	1	0	P_862	33	1641791159	P_912
T15226	1	0	P_1128	34	1641791310	P_39
T3751	1	1	P_54	33	1641791330	P_1299,P_1297_1
T15227	2	0	P_405	33	1641791391	P_994
T15228	1	0	P_1129	34	1641791535	P_34
T3752	1	1	P_312	33	1641791570	P_1299,P_1297_1
T15229	1	0	P_108	34	1641791657	P_34
T15230	2	0	P_1240	33	1641791787	P_998
T15231	1	0	P_55	34	1641791936	P_34
T3753	1	1	P_1426	33	1641792008	P_1375_1
T15232	2	0	P_1425	33	1641792040	P_998
T15233	1	0	P_271	34	1641792159	P_34
T3755	1	1	P_1126	33	1641792277	P_1299,P_1297_1
T15234	1	0	P_268	34	1641792297	P_34
T3754	1	1	P_196	33	1641792359	P_1299,P_1297_1
T15235	1	0	P_264	34	1641792455	P_39
T15236	1	0	P_99	34	1641792757	P_34
T3756	1	1	P_117	33	1641792783	P_1299,P_1297_1
T3757	1	1	P_266	33	1641792849	P_1299,P_1297_1
T3760	1	1	P_267	33	1641793161	P_1299,P_1297_1
T3758	1	1	P_195	33	1641793197	P_1299,P_1297_1
T3759	1	1	P_112	33	1641793266	P_1299,P_1297_1
T15237	1	0	P_207	34	1641793291	P_39
T3761	2	1	P_827	33	1641793446	P_1375_1
T15238	1	0	P_118	34	1641793508	P_34
T3762	1	1	P_231	33	1641793568	P_1299,P_1297_1
T15239	1	0	P_297	33	1641793645	P_1163
T15240	1	0	P_521	34	1641793808	P_34
T3763	1	1	P_127	33	1641793850	P_1299,P_1297_1
T3764	1	1	P_263	33	1641793915	P_1299,P_1297_1
T15241	1	0	P_1528	33	1641793917	P_912
T3765	1	1	P_310	33	1641793936	P_1299,P_1297_1
T3766	1	1	P_278	33	1641794085	P_1299,P_1297_1
T3767	1	1	P_520	33	1641794278	P_1299,P_1297_1
T15242	1	0	P_265	34	1641794399	P_34
T3768	1	1	P_276	33	1641794549	P_1299,P_1297_1
T3769	2	1	P_412	33	1641794709	P_1299,P_1297_1
T15243	1	0	P_1126	34	1641794869	P_39
T15244	1	0	P_127	34	1641795023	P_34
T3770	1	1	P_100	33	1641795134	P_1299,P_1297_1
T15245	2	0	P_1480	33	1641795190	P_998
T3772	1	1	P_277	33	1641795455	P_1299,P_1297_1
T15246	1	0	P_267	33	1641795467	P_1163
T15247	1	0	P_275	34	1641795582	P_34
T15248	1	0	P_309	34	1641795769	P_34
T3771	1	1	P_197	33	1641795800	P_1299,P_1297_1
T3773	1	1	P_271	33	1641795836	P_1299,P_1297_1
T15249	1	0	P_117	34	1641795924	P_34
T15250	2	0	P_1130	34	1641796058	P_21
T15251	1	0	P_301	34	1641796238	P_34
T15252	1	0	P_103	34	1641796366	P_34
T15253	1	0	P_312	34	1641796534	P_34
T3775	1	1	P_269	33	1641796651	P_1299,P_1297_1
T3774	1	1	P_534	33	1641796657	P_1299,P_1297_1
T3776	1	1	P_108	33	1641796663	P_1299,P_1297_1
T15254	1	0	P_305	33	1641796695	P_1163
T3778	1	1	P_1129	33	1641796755	P_1299,P_1297_1
T15255	1	0	P_196	34	1641796850	P_34
T15256	1	0	P_1207	33	1641796992	P_912
T3777	1	1	P_856	33	1641797037	P_1375_1
T15257	1	0	P_278	34	1641797160	P_34
T3779	1	1	P_264	33	1641797234	P_1299,P_1297_1
T15258	1	0	P_858	34	1641797250	P_34
T3780	1	1	P_304	33	1641797273	P_1299,P_1297_1
T15259	1	0	P_310	34	1641797356	P_39
T15260	1	0	P_92	33	1641797472	P_1151
T3781	1	1	P_268	33	1641797500	P_1299,P_1297_1
T15261	1	0	P_308	34	1641797606	P_34
T15262	1	0	P_266	33	1641797713	P_1163
T15263	1	0	P_306	34	1641797829	P_34
T3783	1	1	P_1128	33	1641797856	P_1299,P_1297_1
T3782	1	1	P_101	33	1641797909	P_1299,P_1297_1
T15264	1	0	P_205	34	1641797983	P_39
