aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6871	1	1	P_298	33	1642640417	P_1299,P_1297_1
T6869	1	1	P_306	33	1642640662	P_1299,P_1297_1
T18385	1	0	P_1509	33	1642640679	P_912
T6873	1	1	P_533	33	1642640751	P_1299,P_1297_1
T6868	1	1	P_1399	33	1642640794	P_1375_1
T18386	1	0	P_301	34	1642641089	P_34
T18387	1	0	P_1508	33	1642641169	P_912
T6874	1	1	P_1208	33	1642641263	P_1375_1
T18388	1	0	P_264	34	1642641382	P_34
T6875	1	1	P_1481	33	1642641647	P_1375_1
T6876	1	1	P_196	33	1642641649	P_1299,P_1297_1
T18389	1	0	P_1268	33	1642641691	P_912
T6880	1	1	P_1124	33	1642641738	P_1299,P_1297_1
T6877	1	1	P_299	33	1642641871	P_1299,P_1297_1
T6879	1	1	P_312	33	1642641911	P_1299,P_1297_1
T6878	1	1	P_307	33	1642641981	P_1299,P_1297_1
T6881	1	1	P_1344	33	1642642015	P_1299,P_1297_1
T6882	1	1	P_205	33	1642642032	P_1299,P_1297_1
T18390	1	0	P_306	34	1642642347	P_34
T6884	1	1	P_1131	33	1642642406	P_1299,P_1297_1
T18391	1	0	P_300	34	1642642482	P_34
T6885	1	1	P_198	33	1642642590	P_1299,P_1297_1
T6883	1	1	P_1529	33	1642642661	P_1375_1
T18392	1	0	P_318	34	1642642868	P_34
T6886	1	1	P_263	33	1642643022	P_1299,P_1297_1
T6889	1	1	P_304	33	1642643025	P_1299,P_1297_1
T18393	2	0	P_319	33	1642643052	P_994
T6891	1	1	P_278	33	1642643121	P_1299,P_1297_1
T6887	2	1	P_824	33	1642643295	P_1375_1
T6888	1	1	P_858	33	1642643309	P_1375_1
T18394	1	0	P_197	34	1642643333	P_34
T6893	1	1	P_93	33	1642643342	P_1299,P_1297_1
T18395	1	0	P_412	34	1642643492	P_34
T6895	1	1	P_531	33	1642643557	P_1299,P_1297_1
T6890	1	1	P_1190	33	1642643650	P_1375_1
T18396	1	0	P_268	34	1642643764	P_34
T6894	1	1	P_1482	33	1642643792	P_1375_1
T6897	1	1	P_280	33	1642643809	P_1299,P_1297_1
T6892	1	1	P_965	33	1642643834	P_1375_1
T18397	2	0	P_1273	33	1642643937	P_998
T6898	1	1	P_1127	33	1642644081	P_1299,P_1297_1
T6896	1	1	P_303	33	1642644088	P_1299,P_1297_1
T6899	1	1	P_207	33	1642644099	P_1299,P_1297_1
T18398	1	0	P_312	34	1642644208	P_39
T6901	1	1	P_88	33	1642644350	P_1299,P_1297_1
T6900	1	1	P_1255	33	1642644571	P_1375_1
T6902	1	1	P_265	33	1642644594	P_1299,P_1297_1
T18399	1	0	P_99	34	1642644694	P_34
T6903	1	1	P_1014	33	1642644801	P_1299,P_1297_1
T6904	1	1	P_110	33	1642644816	P_1299,P_1297_1
T6906	1	1	P_1132	33	1642645068	P_1299,P_1297_1
T18400	1	0	P_100	34	1642645444	P_39
T6905	1	1	P_1278	33	1642645558	P_1375_1
T6907	1	1	P_301	33	1642645569	P_1299,P_1297_1
T18401	1	0	P_1003	34	1642645595	P_34
T6910	1	1	P_274	33	1642645650	P_1299,P_1297_1
T6908	1	1	P_195	33	1642645654	P_1299,P_1297_1
T6909	1	1	P_264	33	1642645769	P_1299,P_1297_1
T18402	1	0	P_1131	34	1642645846	P_34
T18403	1	0	P_299	34	1642646024	P_34
T18404	1	0	P_304	34	1642646188	P_39
T6912	1	1	P_199	33	1642646269	P_1299,P_1297_1
T6911	1	1	P_305	33	1642646293	P_1299,P_1297_1
T18405	1	0	P_265	33	1642646309	P_1163
T6913	1	1	P_86	33	1642646402	P_1299,P_1297_1
T18406	1	0	P_124	34	1642646422	P_39
T18407	1	0	P_118	34	1642646582	P_34
T18408	2	0	P_827	33	1642646743	P_998
T6916	1	1	P_1509	33	1642646800	P_1375_1
T6917	1	1	P_1130	33	1642646810	P_1299,P_1297_1
T6914	1	1	P_300	33	1642646822	P_1299,P_1297_1
T6915	1	1	P_1452	33	1642646930	P_1375_1
T18409	1	0	P_1127	34	1642646989	P_39
T18410	1	0	P_264	34	1642647103	P_34
T6918	1	1	P_308	33	1642647285	P_1299,P_1297_1
T18411	1	0	P_307	34	1642647362	P_39
T6919	1	1	P_306	33	1642647471	P_1299,P_1297_1
T6921	1	1	P_310	33	1642647578	P_1299,P_1297_1
T18412	1	0	P_263	34	1642647678	P_34
T6920	1	1	P_53	33	1642647789	P_1299,P_1297_1
T6924	2	1	P_1005	33	1642647844	P_1299,P_1297_1
T6926	1	1	P_738	33	1642647885	P_1375_1
T6922	1	1	P_412	33	1642647946	P_1299,P_1297_1
T6925	1	1	P_1528	33	1642648036	P_1375_1
