aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5153	1	1	P_277	15	1642154417	P_565_1,P_563_1
T5152	1	1	P_531	15	1642154432	P_565_1,P_563_1
T16638	1	0	P_198	16	1642154465	P_505
T16639	1	0	P_206	16	1642154610	P_505
T16640	1	0	P_303	16	1642154734	P_1037
T5155	1	1	P_276	15	1642154795	P_565_1,P_563_1
T16641	1	0	P_1448	15	1642154887	P_1532
T5156	1	1	P_279	15	1642155122	P_565_1,P_563_1
T16642	2	0	P_1130	16	1642155195	P_1033
T5157	1	1	P_308	15	1642155297	P_565_1,P_563_1
T16643	1	0	P_264	16	1642155434	P_1037
T5158	1	1	P_200	15	1642155475	P_565_1,P_563_1
T16644	1	0	P_1128	16	1642155628	P_505
T16645	1	0	P_205	16	1642155767	P_1037
T16646	1	0	P_304	16	1642155856	P_1037
T5159	2	1	P_297	15	1642155992	P_565_1,P_563_1
T16647	1	0	P_306	16	1642156009	P_505
T16648	1	0	P_797	15	1642156180	P_1532
T16649	2	0	P_273	15	1642156319	P_1541
T16650	1	0	P_276	16	1642156427	P_505
T5160	1	1	P_266	15	1642156544	P_565_1,P_563_1
T16651	1	0	P_123	16	1642156572	P_1037
T16652	1	0	P_92	16	1642156698	P_1037
T16653	1	0	P_309	16	1642156792	P_1037
T5161	1	1	P_302	15	1642156848	P_565_1,P_563_1
T16654	1	0	P_322	15	1642156890	P_1541
T16655	1	0	P_307	16	1642156989	P_505
T16656	1	0	P_310	16	1642157090	P_1037
T16657	1	0	P_1498	15	1642157319	P_1532
T16658	1	0	P_312	16	1642157409	P_1037
T5162	1	1	P_278	15	1642157437	P_565_1,P_563_1
T16659	1	0	P_57	16	1642157551	P_505
T5164	1	1	P_267	15	1642157640	P_565_1,P_563_1
T5163	1	1	P_317	15	1642157702	P_565_1,P_563_1
T16660	1	0	P_1014	16	1642157744	P_1037
T16661	1	0	P_263	16	1642157975	P_1037
T5165	1	1	P_311	15	1642158031	P_565_1,P_563_1
T16662	1	0	P_197	16	1642158078	P_505
T16663	2	0	P_270	16	1642158257	P_1033
T16664	1	0	P_207	15	1642158378	P_1541
T5166	1	1	P_301	15	1642158426	P_565_1,P_563_1
T16665	1	0	P_53	16	1642158519	P_1037
T5167	1	1	P_1499	15	1642158552	P_572_1,P_575_1
T16666	1	0	P_1203	16	1642158847	P_505
T5168	1	1	P_305	15	1642158916	P_565_1,P_563_1
T16667	1	0	P_100	16	1642158992	P_1037
T16668	1	0	P_279	16	1642159105	P_1037
T16669	1	0	P_1486	15	1642159249	P_1532
T16670	1	0	P_278	16	1642159361	P_1037
T5169	1	1	P_303	15	1642159370	P_565_1,P_563_1
T16671	1	0	P_531	15	1642159498	P_1541
T16672	1	0	P_55	16	1642159598	P_1037
T16673	1	0	P_946	15	1642159743	P_1532
T16674	1	0	P_266	15	1642159918	P_1541
T5171	1	1	P_54	15	1642160143	P_565_1,P_563_1
T5170	1	1	P_304	15	1642160174	P_565_1,P_563_1
T5172	1	1	P_231	15	1642160259	P_565_1,P_563_1
T5173	1	1	P_205	15	1642160687	P_565_1,P_563_1
T16675	1	0	P_277	16	1642160861	P_1037
T5174	1	1	P_313	15	1642160898	P_565_1,P_563_1
T16676	1	0	P_1126	16	1642161043	P_1037
T5176	1	1	P_412	15	1642161200	P_565_1,P_563_1
T16677	1	0	P_86	16	1642161208	P_1037
T16678	1	0	P_103	15	1642161297	P_1541
T5175	1	1	P_195	15	1642161310	P_565_1,P_563_1
T5178	2	1	P_1130	15	1642161349	P_565_1,P_563_1
T16679	1	0	P_229	15	1642161462	P_1541
T16680	1	0	P_301	16	1642161592	P_1037
T5177	1	1	P_310	15	1642161757	P_565_1,P_563_1
T16681	1	0	P_320	15	1642161837	P_433
T5179	1	1	P_198	15	1642161898	P_565_1,P_563_1
T16682	1	0	P_521	16	1642161959	P_1037
T5181	1	1	P_306	15	1642162052	P_565_1,P_563_1
T5180	1	1	P_263	15	1642162124	P_565_1,P_563_1
T16683	2	0	P_1272	15	1642162126	P_1227
T16684	2	0	P_299	16	1642162366	P_1033
T16685	1	0	P_108	16	1642162652	P_1037
T5182	1	1	P_312	15	1642162721	P_565_1,P_563_1
T16686	1	0	P_97	16	1642162858	P_1037
T5184	2	1	P_273	15	1642163086	P_565_1,P_563_1
T16687	1	0	P_313	16	1642163096	P_1037
T16688	1	0	P_98	16	1642163309	P_1037
T5183	1	1	P_197	15	1642163411	P_565_1,P_563_1
T16689	1	0	P_532	16	1642163537	P_1037
T5185	1	1	P_206	15	1642163595	P_565_1,P_563_1
T5186	1	1	P_307	15	1642163712	P_565_1,P_563_1
T5187	1	1	P_277	15	1642163927	P_565_1,P_563_1
T5189	2	1	P_270	15	1642163999	P_565_1,P_563_1
T16690	2	0	P_1480	15	1642164035	P_1227
T16691	1	0	P_1131	16	1642164130	P_505
T16692	1	0	P_265	16	1642164288	P_1037
T5188	1	1	P_309	15	1642164327	P_565_1,P_563_1
T16693	1	0	P_791	15	1642164472	P_1532
T5190	1	1	P_1128	15	1642164488	P_565_1,P_563_1
T16694	1	0	P_268	16	1642164523	P_1037
T16695	1	0	P_303	15	1642164687	P_1541
T16696	1	0	P_199	16	1642164775	P_1037
T5191	1	1	P_207	15	1642164827	P_565_1,P_563_1
T16697	1	0	P_317	15	1642164892	P_1541
T5192	1	1	P_278	15	1642164948	P_565_1,P_563_1
T16698	1	0	P_95	15	1642165048	P_1541
T16699	1	0	P_267	16	1642165166	P_1037
