aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5962	1	1	P_410	33	1642381319	P_1299,P_1297_1
T17467	1	0	P_305	34	1642381372	P_34
T5963	2	1	P_1239	33	1642381428	P_1375_1
T5965	1	1	P_99	33	1642381479	P_1299,P_1297_1
T5964	1	1	P_1498	33	1642381492	P_1375_1
T5967	1	1	P_231	33	1642381673	P_1299,P_1297_1
T5966	1	1	P_310	33	1642381801	P_1299,P_1297_1
T17468	1	0	P_1128	34	1642381892	P_34
T5968	1	1	P_265	33	1642381923	P_1299,P_1297_1
T5969	1	1	P_278	33	1642381946	P_1299,P_1297_1
T17469	1	0	P_1132	34	1642382095	P_39
T17470	1	0	P_319	34	1642382214	P_34
T5970	1	1	P_412	33	1642382316	P_1299,P_1297_1
T17471	1	0	P_276	34	1642382408	P_34
T5973	1	1	P_95	33	1642382514	P_1299,P_1297_1
T5971	1	1	P_1344	33	1642382536	P_1299,P_1297_1
T17472	1	0	P_303	34	1642382568	P_34
T5974	1	1	P_273	33	1642382693	P_1299,P_1297_1
T17473	1	0	P_1426	34	1642382702	P_34
T5972	1	1	P_207	33	1642382766	P_1299,P_1297_1
T17474	1	0	P_103	34	1642382799	P_34
T5975	1	1	P_1255	33	1642382943	P_1375_1
T5978	1	1	P_1402	33	1642383106	P_1375_1
T5979	1	1	P_1207	33	1642383157	P_1375_1
T5976	1	1	P_407	33	1642383168	P_1299,P_1297_1
T17475	2	0	P_298	34	1642383228	P_21
T5977	1	1	P_264	33	1642383358	P_1299,P_1297_1
T17476	1	0	P_797	34	1642383483	P_34
T5980	1	1	P_531	33	1642383524	P_1299,P_1297_1
T17477	1	0	P_791	33	1642383605	P_912
T5981	1	1	P_1406	33	1642383637	P_1375_1
T17478	2	0	P_1239	33	1642383806	P_998
T17479	1	0	P_311	34	1642383985	P_39
T17480	1	0	P_267	34	1642384118	P_34
T5982	1	1	P_1455	33	1642384296	P_1375_1
T5984	1	1	P_97	33	1642384300	P_1299,P_1297_1
T17481	1	0	P_266	34	1642384304	P_34
T5983	1	1	P_313	33	1642384423	P_1299,P_1297_1
T17482	1	0	P_277	34	1642384441	P_39
T5985	1	1	P_1528	33	1642384542	P_1375_1
T17483	1	0	P_310	34	1642384741	P_39
T17484	1	0	P_302	34	1642384857	P_34
T17485	2	0	P_823	34	1642385192	P_21
T5987	2	1	P_824	33	1642385200	P_1375_1
T5986	1	1	P_308	33	1642385301	P_1299,P_1297_1
T5988	1	1	P_86	33	1642385464	P_1299,P_1297_1
T5989	1	1	P_322	33	1642385898	P_1299,P_1297_1
T5990	1	1	P_232	33	1642386091	P_1299,P_1297_1
T5991	1	1	P_862	33	1642386170	P_1375_1
T17486	1	0	P_1486	34	1642386353	P_39
T5992	1	1	P_195	33	1642386488	P_1299,P_1297_1
T5994	1	1	P_1128	33	1642386624	P_1299,P_1297_1
T5993	1	1	P_1426	33	1642386708	P_1375_1
T17487	1	0	P_306	34	1642386851	P_34
T5995	1	1	P_57	33	1642386876	P_1299,P_1297_1
T5997	1	1	P_118	33	1642387062	P_1299,P_1297_1
T5996	2	1	P_1240	33	1642387080	P_1375_1
T5998	1	1	P_276	33	1642387151	P_1299,P_1297_1
T17488	1	0	P_301	34	1642387201	P_34
T5999	1	1	P_305	33	1642387471	P_1299,P_1297_1
T6002	1	1	P_311	33	1642387690	P_1299,P_1297_1
T6001	1	1	P_411	33	1642387765	P_1299,P_1297_1
T6000	1	1	P_230	33	1642387794	P_1299,P_1297_1
T17489	1	0	P_231	34	1642387895	P_34
T6003	1	1	P_304	33	1642388065	P_1299,P_1297_1
T17490	1	0	P_263	34	1642388067	P_34
T6006	1	1	P_277	33	1642388242	P_1299,P_1297_1
T6005	1	1	P_1005	33	1642388323	P_1299,P_1297_1
T6004	1	1	P_303	33	1642388389	P_1299,P_1297_1
T6007	2	1	P_827	33	1642388520	P_1375_1
T6008	1	1	P_310	33	1642388549	P_1299,P_1297_1
T17491	1	0	P_309	34	1642388701	P_34
T6009	1	1	P_302	33	1642388757	P_1299,P_1297_1
T17492	2	0	P_1046	34	1642388836	P_21
T6010	2	1	P_298	33	1642388838	P_1299,P_1297_1
T17493	1	0	P_1208	34	1642389017	P_39
T6011	1	1	P_280	33	1642389253	P_1299,P_1297_1
T17494	1	0	P_307	34	1642389413	P_34
T6012	1	1	P_518	33	1642389650	P_1299,P_1297_1
T6013	1	1	P_1486	33	1642390113	P_1375_1
T6014	1	1	P_267	33	1642390164	P_1299,P_1297_1
T17495	1	0	P_207	34	1642390343	P_34
T6015	1	1	P_935	33	1642390357	P_1375_1
T17496	1	0	P_1128	34	1642390632	P_34
T17497	1	0	P_1127	34	1642390773	P_34
T17498	1	0	P_1207	34	1642390886	P_34
T6017	1	1	P_1203	33	1642391074	P_1375_1
T6016	1	1	P_204	33	1642391095	P_1299,P_1297_1
T17499	1	0	P_957	33	1642391125	P_912
T6019	1	1	P_96	33	1642391557	P_1299,P_1297_1
T6018	1	1	P_408	33	1642391611	P_1299,P_1297_1
T17500	1	0	P_264	34	1642391677	P_34
T17501	1	0	P_300	34	1642391850	P_39
T6020	1	1	P_1192	33	1642391930	P_1375_1
