aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13337	1	0	P_55	15	1641376815	P_1541
T1849	2	1	P_297	15	1641376818	P_565_1,P_563_1
T1846	1	1	P_206	15	1641376844	P_565_1,P_563_1
T1847	1	1	P_118	15	1641376851	P_565_1,P_563_1
T13338	1	0	P_1452	16	1641376895	P_1037
T13339	1	0	P_196	15	1641377019	P_1541
T1848	1	1	P_528	15	1641377110	P_565_1,P_563_1
T13340	1	0	P_117	16	1641377125	P_1037
T1851	1	1	P_279	15	1641377253	P_565_1,P_563_1
T13341	1	0	P_297	16	1641377294	P_1037
T1852	1	1	P_300	15	1641377384	P_565_1,P_563_1
T13342	1	0	P_300	16	1641377398	P_1037
T13343	1	0	P_266	15	1641377542	P_433
T1850	1	1	P_303	15	1641377547	P_565_1,P_563_1
T13344	2	0	P_1125	16	1641377651	P_1033
T1854	1	1	P_298	15	1641377660	P_565_1,P_563_1
T1853	2	1	P_270	15	1641377748	P_565_1,P_563_1
T13345	1	0	P_52	16	1641377832	P_1037
T1858	1	1	P_301	15	1641377955	P_565_1,P_563_1
T1855	1	1	P_277	15	1641377979	P_565_1,P_563_1
T13346	1	0	P_406	16	1641378027	P_1037
T1856	1	1	P_305	15	1641378142	P_565_1,P_563_1
T13347	1	0	P_54	16	1641378222	P_1037
T1857	1	1	P_92	15	1641378247	P_565_1,P_563_1
T13348	1	0	P_319	16	1641378394	P_1037
T13349	1	0	P_298	16	1641378557	P_1037
T1859	1	1	P_304	15	1641378584	P_565_1,P_563_1
T1861	1	1	P_198	15	1641378713	P_565_1,P_563_1
T13350	1	0	P_302	16	1641378766	P_1037
T13351	1	0	P_410	15	1641378880	P_1541
T13352	1	0	P_313	16	1641379054	P_1037
T1860	1	1	P_199	15	1641379064	P_565_1,P_563_1
T1863	1	1	P_207	15	1641379178	P_565_1,P_563_1
T13353	1	0	P_198	16	1641379245	P_1037
T13354	1	0	P_265	15	1641379380	P_1541
T13355	1	0	P_318	16	1641379453	P_1037
T1864	1	1	P_521	15	1641379462	P_565_1,P_563_1
T1862	1	1	P_312	15	1641379480	P_565_1,P_563_1
T13356	1	0	P_206	16	1641379570	P_505
T13313	1	0	P_827	16	1641379753	P_505
T13357	1	0	P_827	16	1641379753	P_1037
T13358	1	0	P_1528	15	1641379902	P_1532
T13359	1	0	P_405	16	1641380028	P_1037
T13360	1	0	P_303	16	1641380136	P_1037
T1866	2	1	P_1128	15	1641380162	P_565_1,P_563_1
T1865	1	1	P_307	15	1641380190	P_565_1,P_563_1
T13361	1	0	P_264	16	1641380246	P_505
T13362	1	0	P_86	15	1641380371	P_1541
T1867	1	1	P_1132	15	1641380454	P_565_1,P_563_1
T13363	1	0	P_404	16	1641380487	P_1037
T13364	1	0	P_1127	16	1641380572	P_1037
T1869	1	1	P_263	15	1641380581	P_565_1,P_563_1
T13365	1	0	P_299	16	1641380709	P_1037
T1868	1	1	P_197	15	1641380800	P_565_1,P_563_1
T1872	1	1	P_1129	15	1641380887	P_565_1,P_563_1
T13366	2	0	P_1130	16	1641380924	P_1033
T1871	1	1	P_278	15	1641380963	P_565_1,P_563_1
T1870	2	1	P_133	15	1641381071	P_565_1,P_563_1
T13367	1	0	P_100	16	1641381125	P_1037
T13368	1	0	P_92	16	1641381240	P_1037
T13369	2	0	P_98	16	1641381364	P_1033
T13370	1	0	P_199	15	1641381492	P_1541
T1873	1	1	P_309	15	1641381513	P_565_1,P_563_1
T13371	1	0	P_207	16	1641381564	P_1037
T1874	1	1	P_204	15	1641381577	P_565_1,P_563_1
T1875	1	1	P_280	15	1641381579	P_565_1,P_563_1
T13372	1	0	P_312	16	1641381712	P_1037
T13373	1	0	P_310	15	1641381843	P_1541
T13374	1	0	P_275	16	1641381952	P_505
T1876	1	1	P_408	15	1641382012	P_565_1,P_563_1
T13375	2	0	P_412	16	1641382060	P_1037
T13376	1	0	P_229	16	1641382224	P_1037
T13377	1	0	P_663	15	1641382371	P_1532
T13378	1	0	P_1015	16	1641382448	P_1037
T13379	1	0	P_528	16	1641382578	P_1037
T1877	1	1	P_300	33	1641382652	P_1299,P_1297_1
T1879	1	1	P_1498	33	1641382664	P_1375_1
T13380	1	0	P_935	16	1641382711	P_505
T13381	1	0	P_268	16	1641382871	P_1037
T1878	1	1	P_302	33	1641382918	P_1299,P_1297_1
T1880	2	1	P_1125	33	1641383061	P_1299,P_1297_1
T1881	1	1	P_205	33	1641383316	P_1299,P_1297_1
T13382	1	0	P_300	33	1641383530	P_1163
T1882	1	1	P_198	33	1641383633	P_1299,P_1297_1
T13383	1	0	P_1511	34	1641383656	P_34
T1883	1	1	P_52	33	1641383660	P_1299,P_1297_1
T13384	1	0	P_309	34	1641383816	P_39
T13385	1	0	P_307	34	1641383924	P_34
T1884	1	1	P_297	33	1641383951	P_1299,P_1297_1
T13386	1	0	P_1207	33	1641384092	P_912
T13387	2	0	P_133	34	1641384230	P_21
T1887	1	1	P_298	33	1641384328	P_1299,P_1297_1
T1885	1	1	P_200	33	1641384352	P_1299,P_1297_1
T13388	1	0	P_518	34	1641384441	P_34
T1886	1	1	P_318	33	1641384610	P_1299,P_1297_1
T13389	1	0	P_91	34	1641384689	P_39
T1888	1	1	P_206	33	1641384707	P_1299,P_1297_1
T13390	1	0	P_322	34	1641384888	P_34
T1889	1	1	P_313	33	1641384997	P_1299,P_1297_1
T13391	1	0	P_280	34	1641385056	P_39
T1890	1	1	P_265	33	1641385087	P_1299,P_1297_1
T13392	1	0	P_1205	34	1641385226	P_34
T13393	1	0	P_231	34	1641385367	P_34
T1891	2	1	P_1425	33	1641385420	P_1375_1
T13394	1	0	P_197	34	1641385491	P_34
T13395	1	0	P_1203	34	1641385633	P_39
T1893	1	1	P_230	33	1641385707	P_1299,P_1297_1
T13396	1	0	P_95	34	1641385725	P_34
T1892	1	1	P_310	33	1641385859	P_1299,P_1297_1
T13397	1	0	P_205	34	1641385906	P_34
T13398	1	0	P_278	34	1641386008	P_34
T1894	2	1	P_1360	33	1641386090	P_1299,P_1297_1
T13399	1	0	P_265	34	1641386164	P_34
T1895	1	1	P_268	33	1641386214	P_1299,P_1297_1
T13400	1	0	P_206	34	1641386330	P_34
T1899	2	1	P_824	15	1641386437	P_572_1,P_575_1
T1896	2	1	P_412	15	1641386481	P_565_1,P_563_1
T13401	1	0	P_279	34	1641386511	P_34
T1897	1	1	P_1127	15	1641386583	P_565_1,P_563_1
T13402	1	0	P_1003	34	1641386683	P_34
T13403	1	0	P_313	34	1641386830	P_34
T1901	2	1	P_1130	15	1641386845	P_565_1,P_563_1
T13404	1	0	P_198	34	1641386967	P_34
T1903	1	1	P_410	15	1641386993	P_565_1,P_563_1
T1898	1	1	P_405	15	1641387082	P_565_1,P_563_1
T13405	1	0	P_200	34	1641387104	P_34
T1904	2	1	P_823	15	1641387107	P_572_1,P_575_1
T1900	1	1	P_199	15	1641387134	P_565_1,P_563_1
T1905	1	1	P_275	15	1641387167	P_565_1,P_563_1
T13406	1	0	P_945	34	1641387255	P_39
T1902	1	1	P_299	15	1641387331	P_565_1,P_563_1
T13407	1	0	P_403	34	1641387405	P_34
T13408	1	0	P_1138	34	1641387512	P_39
