aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T21755	1	0	P_317	15	1643374864	P_1541
T21756	1	0	P_1203	16	1643374995	P_505
T10288	1	1	P_276	15	1643375044	P_565_1,P_563_1
T21757	2	0	P_1046	16	1643375154	P_1033
T10291	1	1	P_945	15	1643375313	P_572_1,P_575_1
T21758	1	0	P_98	15	1643375429	P_1541
T10290	1	1	P_207	15	1643375568	P_565_1,P_563_1
T21759	1	0	P_269	16	1643375611	P_1037
T10292	1	1	P_409	15	1643375677	P_565_1,P_563_1
T21760	1	0	P_787	15	1643375767	P_1532
T21761	2	0	P_1351	16	1643375854	P_1033
T10293	1	1	P_297	15	1643375865	P_565_1,P_563_1
T10294	1	1	P_302	15	1643376063	P_565_1,P_563_1
T21762	1	0	P_1344	16	1643376107	P_1037
T10295	1	1	P_278	15	1643376366	P_565_1,P_563_1
T21763	1	0	P_310	16	1643376499	P_1037
T10296	1	1	P_274	15	1643376542	P_565_1,P_563_1
T21764	1	0	P_1268	16	1643376599	P_1037
T21765	1	0	P_1131	16	1643376799	P_1037
T10297	2	1	P_828	15	1643376923	P_572_1,P_575_1
T21766	2	0	P_1480	16	1643377017	P_1033
T21767	1	0	P_520	16	1643377166	P_1037
T21768	1	0	P_127	15	1643377290	P_433
T21769	1	0	P_306	16	1643377331	P_1037
T21770	1	0	P_1014	16	1643377491	P_1037
T10298	1	1	P_410	15	1643377548	P_565_1,P_563_1
T21771	1	0	P_110	15	1643377695	P_1541
T21772	1	0	P_278	15	1643377821	P_1541
T21773	1	0	P_313	16	1643377920	P_505
T10299	1	1	P_307	15	1643377964	P_565_1,P_563_1
T21774	1	0	P_112	16	1643378074	P_1037
T21775	1	0	P_412	15	1643378199	P_1541
T21776	1	0	P_1499	16	1643378275	P_1037
T10301	2	1	P_1483	15	1643378308	P_572_1,P_575_1
T10300	1	1	P_275	15	1643378326	P_565_1,P_563_1
T21777	1	0	P_528	16	1643378379	P_1037
T10303	1	1	P_206	15	1643378400	P_565_1,P_563_1
T21778	1	0	P_53	16	1643378546	P_1037
T10302	1	1	P_279	15	1643378580	P_565_1,P_563_1
T21779	1	0	P_230	15	1643378636	P_1541
T10304	1	1	P_299	15	1643378678	P_565_1,P_563_1
T21780	1	0	P_277	16	1643378753	P_1037
T21781	1	0	P_91	15	1643378816	P_1541
T21782	1	0	P_86	16	1643378982	P_1037
T10306	1	1	P_298	15	1643379027	P_565_1,P_563_1
T21783	1	0	P_304	16	1643379108	P_505
T10305	1	1	P_268	15	1643379151	P_565_1,P_563_1
T21784	1	0	P_532	15	1643379161	P_1541
T21785	1	0	P_309	16	1643379328	P_1037
T21786	1	0	P_1208	15	1643379400	P_1532
T21787	1	0	P_276	16	1643379459	P_505
T10308	1	1	P_265	15	1643379513	P_565_1,P_563_1
T10307	1	1	P_269	15	1643379551	P_565_1,P_563_1
T21788	1	0	P_521	16	1643379590	P_1037
T21789	1	0	P_518	16	1643379692	P_1037
T21790	2	0	P_1044	16	1643379803	P_1037
T21791	1	0	P_740	15	1643379909	P_1532
T21792	2	0	P_1362	16	1643380041	P_1033
T10309	1	1	P_196	15	1643380102	P_565_1,P_563_1
T21793	1	0	P_101	15	1643380135	P_1541
T21794	1	0	P_231	16	1643380250	P_505
T21795	1	0	P_802	16	1643380352	P_1037
T21796	1	0	P_1207	16	1643380473	P_1037
T10310	2	1	P_827	15	1643380486	P_572_1,P_575_1
T21797	1	0	P_89	16	1643380599	P_1037
T21798	1	0	P_305	16	1643380693	P_1037
T21799	1	0	P_957	16	1643380790	P_1037
T21800	1	0	P_302	16	1643380886	P_505
T21801	1	0	P_1127	16	1643380994	P_1037
T21802	2	0	P_828	15	1643381162	P_1227
T10311	1	1	P_310	15	1643381187	P_565_1,P_563_1
T21803	1	0	P_274	16	1643381294	P_1037
T21804	1	0	P_118	16	1643381413	P_1037
T10312	1	1	P_273	15	1643381486	P_565_1,P_563_1
T21805	2	0	P_1128	16	1643381594	P_1033
T21806	1	0	P_1192	15	1643381721	P_1532
T21807	1	0	P_265	16	1643381849	P_1037
T21808	1	0	P_311	16	1643381986	P_1037
T21809	1	0	P_275	16	1643382134	P_1037
