aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9237	1	1	P_302	33	1643180485	P_1299,P_1297_1
T20703	1	0	P_265	34	1643180513	P_34
T9242	1	1	P_276	33	1643180578	P_1299,P_1297_1
T20704	1	0	P_1261	33	1643180593	P_912
T20705	1	0	P_207	34	1643180736	P_34
T9239	1	1	P_945	33	1643180746	P_1375_1
T9241	1	1	P_312	33	1643180759	P_1299,P_1297_1
T20706	1	0	P_266	33	1643180810	P_1163
T20707	1	0	P_273	34	1643180915	P_39
T9243	1	1	P_310	33	1643181062	P_1299,P_1297_1
T20708	1	0	P_278	34	1643181072	P_34
T20709	1	0	P_195	34	1643181202	P_34
T9244	2	1	P_1130	33	1643181218	P_1299,P_1297_1
T20710	2	0	P_1509	33	1643181291	P_998
T20711	1	0	P_305	34	1643181397	P_34
T20712	1	0	P_199	34	1643181543	P_39
T20713	2	0	P_298	33	1643181609	P_994
T9246	2	1	P_102	33	1643181722	P_1299,P_1297_1
T9245	1	1	P_311	33	1643181738	P_1299,P_1297_1
T20714	1	0	P_1406	34	1643181748	P_34
T20715	1	0	P_1003	34	1643181882	P_39
T20716	1	0	P_1128	33	1643182002	P_1163
T9250	1	1	P_54	33	1643182063	P_1299,P_1297_1
T9247	1	1	P_301	33	1643182083	P_1299,P_1297_1
T9248	1	1	P_275	33	1643182127	P_1299,P_1297_1
T20717	1	0	P_206	34	1643182135	P_34
T9252	2	1	P_1129	33	1643182258	P_1299,P_1297_1
T9249	1	1	P_304	33	1643182435	P_1299,P_1297_1
T9253	1	1	P_101	33	1643182545	P_1299,P_1297_1
T9251	1	1	P_127	33	1643182553	P_1299,P_1297_1
T20718	1	0	P_279	34	1643182572	P_34
T20719	1	0	P_301	34	1643182789	P_34
T9254	1	1	P_263	33	1643182793	P_1299,P_1297_1
T20720	1	0	P_52	34	1643183016	P_39
T9255	1	1	P_98	33	1643183037	P_1299,P_1297_1
T9257	1	1	P_55	33	1643183072	P_1299,P_1297_1
T20721	2	0	P_307	34	1643183131	P_21
T20722	1	0	P_204	33	1643183271	P_1163
T9256	1	1	P_303	33	1643183324	P_1299,P_1297_1
T20723	2	0	P_1239	34	1643183415	P_21
T20724	1	0	P_939	33	1643183501	P_912
T9260	2	1	P_270	33	1643183517	P_1299,P_1297_1
T9258	1	1	P_309	33	1643183581	P_1299,P_1297_1
T9259	1	1	P_229	33	1643183609	P_1299,P_1297_1
T9261	1	1	P_520	33	1643183624	P_1299,P_1297_1
T20725	1	0	P_99	34	1643183673	P_34
T9262	1	1	P_313	33	1643183778	P_1299,P_1297_1
T9263	1	1	P_277	33	1643183804	P_1299,P_1297_1
T20726	1	0	P_521	34	1643183808	P_34
T20727	1	0	P_196	34	1643183935	P_34
T20728	1	0	P_197	34	1643184073	P_34
T20729	1	0	P_528	34	1643184193	P_34
T20730	1	0	P_200	34	1643184345	P_34
T9264	1	1	P_207	33	1643184553	P_1299,P_1297_1
T20731	1	0	P_57	34	1643184675	P_39
T20732	1	0	P_205	34	1643184754	P_34
T9265	1	1	P_273	33	1643184799	P_1299,P_1297_1
T9267	1	1	P_199	33	1643184820	P_1299,P_1297_1
T20733	2	0	P_1130	34	1643184931	P_21
T20734	1	0	P_267	33	1643185025	P_1163
T9266	1	1	P_266	33	1643185140	P_1299,P_1297_1
T20735	1	0	P_127	34	1643185154	P_34
T20736	1	0	P_103	34	1643185275	P_34
T9272	1	1	P_297	33	1643185370	P_1299,P_1297_1
T20737	1	0	P_534	33	1643185392	P_1163
T9268	1	1	P_308	33	1643185475	P_1299,P_1297_1
T9269	1	1	P_305	33	1643185492	P_1299,P_1297_1
T20738	1	0	P_275	34	1643185519	P_34
T20739	1	0	P_312	34	1643185674	P_34
T9270	1	1	P_195	33	1643185710	P_1299,P_1297_1
T20740	1	0	P_266	33	1643185717	P_1151
T9271	1	1	P_802	33	1643185807	P_1375_1
T9273	1	1	P_117	33	1643185838	P_1299,P_1297_1
T20741	2	0	P_270	34	1643185840	P_21
T9275	1	1	P_276	33	1643186020	P_1299,P_1297_1
