aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T3223	2	1	P_1239	33	1641679257	P_1375_1
T3221	1	1	P_198	33	1641679437	P_1299,P_1297_1
T3222	1	1	P_299	34	1641679780	P_1118,P_1110_1
T3224	1	1	P_406	33	1641680353	P_1299,P_1297_1
T3225	1	1	P_263	33	1641680370	P_1299,P_1297_1
T3231	1	1	P_279	33	1641680681	P_1299,P_1297_1
T3226	1	1	P_308	33	1641680705	P_1299,P_1297_1
T3227	2	1	P_1273	33	1641680798	P_1375_1
T3228	1	1	P_204	34	1641680906	P_1118,P_1110_1
T3232	1	1	P_405	33	1641681051	P_1299,P_1297_1
T3230	1	1	P_310	33	1641681058	P_1299,P_1297_1
T3229	1	1	P_265	34	1641681135	P_1118,P_1110_1
T3234	1	1	P_197	33	1641681327	P_1299,P_1297_1
T3233	1	1	P_1509	33	1641681417	P_1375_1
T3239	2	1	P_320	34	1641681647	P_1118,P_1110_1
T3235	1	1	P_311	33	1641681790	P_1299,P_1297_1
T3237	1	1	P_118	33	1641681807	P_1299,P_1297_1
T3236	1	1	P_1127	34	1641682062	P_1118,P_1110_1
T3238	1	1	P_1208	33	1641682152	P_1375_1
T3240	1	1	P_303	33	1641682306	P_1299,P_1297_1
T3241	1	1	P_269	34	1641682418	P_1118,P_1110_1
T3243	1	1	P_1128	33	1641682485	P_1299,P_1297_1
T3247	1	1	P_1124	33	1641682555	P_1299,P_1297_1
T14796	2	0	P_1426	34	1641682742	P_34
T3242	1	1	P_412	33	1641682788	P_1299,P_1297_1
T3244	1	1	P_205	33	1641682845	P_1299,P_1297_1
T14797	1	0	P_1479	34	1641682890	P_34
T3245	1	1	P_110	33	1641682920	P_1299,P_1297_1
T3246	1	1	P_305	34	1641682978	P_1118,P_1110_1
T3248	1	1	P_1204	33	1641683339	P_1375_1
T3249	1	1	P_1190	33	1641684185	P_1375_1
T3250	1	1	P_410	33	1641684247	P_1299,P_1297_1
T14798	1	0	P_1509	34	1641684283	P_34
T3251	1	1	P_267	33	1641684412	P_1299,P_1297_1
T3252	1	1	P_199	34	1641684579	P_1118,P_1110_1
T14799	1	0	P_305	34	1641684606	P_34
T3253	1	1	P_302	33	1641684632	P_1299,P_1297_1
T14800	1	0	P_303	34	1641684761	P_34
T3255	1	1	P_1132	33	1641684776	P_1299,P_1297_1
T14801	1	0	P_304	34	1641684921	P_34
T3254	2	1	P_1478	33	1641684974	P_1375_1
T3256	1	1	P_101	33	1641685187	P_1299,P_1297_1
T3258	1	1	P_275	33	1641685286	P_1299,P_1297_1
T3257	1	1	P_312	33	1641685441	P_1299,P_1297_1
T14802	2	0	P_1483	34	1641685569	P_21
T3261	1	1	P_780	33	1641685650	P_1375_1
T3263	1	1	P_864	33	1641685780	P_1375_1
T3259	1	1	P_408	33	1641685790	P_1299,P_1297_1
T3262	1	1	P_1255	33	1641685797	P_1375_1
T14803	1	0	P_52	34	1641685915	P_34
T3260	1	1	P_266	34	1641685962	P_1118,P_1110_1
T3266	1	1	P_70	33	1641686008	P_1299,P_1297_1
T3264	1	1	P_96	33	1641686069	P_1299,P_1297_1
T14804	1	0	P_1453	34	1641686375	P_34
T3265	1	1	P_1479	33	1641686410	P_1375_1
T3270	1	1	P_1129	33	1641686527	P_1299,P_1297_1
T3267	1	1	P_856	33	1641686570	P_1375_1
T3269	1	1	P_1131	33	1641686607	P_1299,P_1297_1
T3268	1	1	P_1189	33	1641686631	P_1375_1
T3272	1	1	P_403	34	1641686979	P_1118,P_1110_1
T14805	1	0	P_302	34	1641686983	P_34
T3273	2	1	P_835	33	1641687005	P_1375_1
T3271	1	1	P_322	33	1641687037	P_1299,P_1297_1
T14806	1	0	P_275	34	1641687119	P_34
T14807	1	0	P_935	34	1641687259	P_34
T14808	2	0	P_1273	34	1641687395	P_21
T3277	1	1	P_1205	33	1641687451	P_1375_1
T3274	1	1	P_318	33	1641687518	P_1299,P_1297_1
T14809	1	0	P_946	34	1641687531	P_34
T14810	1	0	P_780	34	1641687688	P_34
T3276	1	1	P_124	33	1641687744	P_1299,P_1297_1
T3275	1	1	P_263	33	1641687758	P_1299,P_1297_1
T14811	1	0	P_88	34	1641687861	P_34
T3284	2	1	P_1357	34	1641687914	P_1118,P_1110_1
T3281	1	1	P_742	33	1641688010	P_1375_1
T14812	1	0	P_1402	34	1641688049	P_39
T3282	1	1	P_858	33	1641688138	P_1375_1
T3287	1	1	P_1005	33	1641688152	P_1299,P_1297_1
T3280	1	1	P_132	33	1641688237	P_1299,P_1297_1
T14813	1	0	P_197	34	1641688238	P_34
T3283	2	1	P_1240	33	1641688282	P_1375_1
T3278	1	1	P_1126	34	1641688324	P_1118,P_1110_1
T3279	1	1	P_407	33	1641688367	P_1299,P_1297_1
T3289	1	1	P_231	33	1641688416	P_1299,P_1297_1
T14814	2	0	P_827	34	1641688495	P_21
T3290	1	1	P_521	33	1641688557	P_1299,P_1297_1
T3285	1	1	P_848	33	1641688599	P_1375_1
T14815	2	0	P_1128	34	1641688654	P_34
T3293	1	1	P_207	33	1641688781	P_1299,P_1297_1
T14816	1	0	P_1452	34	1641688816	P_34
T3291	1	1	P_300	33	1641688864	P_1299,P_1297_1
T3286	1	1	P_1510	33	1641688873	P_1375_1
T3295	1	1	P_54	33	1641688918	P_1299,P_1297_1
T14817	1	0	P_263	34	1641689271	P_39
T3288	1	1	P_195	34	1641689273	P_1118,P_1110_1
T14818	2	0	P_1522	34	1641689407	P_21
T3298	1	1	P_520	33	1641689503	P_1299,P_1297_1
T14819	1	0	P_124	34	1641689600	P_34
T3296	1	1	P_404	33	1641689630	P_1299,P_1297_1
T3294	1	1	P_311	34	1641689728	P_1118,P_1110_1
T3301	1	1	P_277	33	1641689784	P_1299,P_1297_1
