aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T772	1	1	P_317	33	1641171728	P_1299,P_1297_1
T12286	1	0	P_198	34	1641171995	P_34
T774	1	1	P_207	33	1641171996	P_1299,P_1297_1
T773	1	1	P_406	33	1641172003	P_1299,P_1297_1
T775	1	1	P_98	33	1641172177	P_1299,P_1297_1
T12287	1	0	P_1509	34	1641172347	P_39
T780	1	1	P_1124	33	1641172533	P_1299,P_1297_1
T12288	1	0	P_263	34	1641172595	P_34
T777	1	1	P_264	33	1641172644	P_1299,P_1297_1
T12289	1	0	P_204	34	1641172725	P_34
T12290	1	0	P_199	34	1641172829	P_34
T776	1	1	P_1482	33	1641172905	P_1375_1
T12291	1	0	P_195	34	1641173001	P_34
T779	1	1	P_308	33	1641173031	P_1299,P_1297_1
T778	1	1	P_409	33	1641173082	P_1299,P_1297_1
T781	1	1	P_741	33	1641173097	P_1375_1
T783	1	1	P_55	33	1641173102	P_1299,P_1297_1
T12292	1	0	P_197	34	1641173125	P_34
T12293	1	0	P_1132	34	1641173253	P_34
T12294	1	0	P_310	34	1641173373	P_39
T782	1	1	P_300	33	1641173377	P_1299,P_1297_1
T784	1	1	P_1498	33	1641173408	P_1375_1
T785	1	1	P_1522	33	1641173517	P_1375_1
T12295	1	0	P_1130	34	1641173527	P_34
T786	1	1	P_742	33	1641173618	P_1375_1
T12296	1	0	P_266	34	1641173718	P_34
T787	1	1	P_196	33	1641173782	P_1299,P_1297_1
T12297	2	0	P_273	34	1641173858	P_21
T788	1	1	P_410	33	1641173877	P_1299,P_1297_1
T789	1	1	P_738	33	1641173882	P_1375_1
T793	1	1	P_206	15	1641173972	P_565_1,P_563_1
T791	1	1	P_305	15	1641174049	P_565_1,P_563_1
T790	1	1	P_311	15	1641174142	P_565_1,P_563_1
T794	1	1	P_301	15	1641174303	P_565_1,P_563_1
T792	1	1	P_1244	15	1641174349	P_572_1,P_575_1
T12298	1	0	P_831	34	1641174363	P_34
T12299	1	0	P_206	34	1641174449	P_39
T796	1	1	P_312	15	1641174490	P_565_1,P_563_1
T12300	1	0	P_280	34	1641174577	P_34
T12301	1	0	P_304	34	1641174703	P_34
T795	1	1	P_1528	15	1641174775	P_572_1,P_575_1
T798	1	1	P_205	15	1641174934	P_565_1,P_563_1
T12302	1	0	P_276	34	1641174955	P_39
T12303	1	0	P_308	34	1641175085	P_34
T800	2	1	P_306	15	1641175317	P_565_1,P_563_1
T799	1	1	P_946	15	1641175460	P_572_1,P_575_1
T801	1	1	P_112	15	1641175576	P_565_1,P_563_1
T802	1	1	P_267	15	1641175910	P_565_1,P_563_1
T12304	1	0	P_277	16	1641176134	P_1037
T804	1	1	P_1406	15	1641176190	P_572_1,P_575_1
T803	1	1	P_1015	15	1641176382	P_565_1,P_563_1
T805	1	1	P_278	15	1641176401	P_565_1,P_563_1
T808	1	1	P_1127	15	1641176608	P_565_1,P_563_1
T806	1	1	P_263	15	1641176645	P_565_1,P_563_1
T807	1	1	P_1523	15	1641176682	P_572_1,P_575_1
T12305	2	0	P_1125	16	1641176735	P_1037
T809	1	1	P_313	15	1641176977	P_565_1,P_563_1
T810	1	1	P_1425	15	1641177051	P_572_1,P_575_1
T811	2	1	P_307	15	1641177053	P_565_1,P_563_1
T12306	1	0	P_312	16	1641177241	P_1037
T12307	1	0	P_124	16	1641177346	P_505
T813	1	1	P_1484	15	1641177486	P_572_1,P_575_1
T812	1	1	P_195	15	1641177525	P_565_1,P_563_1
T814	1	1	P_412	15	1641177558	P_565_1,P_563_1
T12308	1	0	P_118	16	1641177558	P_505
T815	1	1	P_939	15	1641177617	P_572_1,P_575_1
T12309	1	0	P_300	16	1641177720	P_1037
T816	1	1	P_93	15	1641177890	P_565_1,P_563_1
T817	1	1	P_199	15	1641177909	P_565_1,P_563_1
T819	1	1	P_266	15	1641177979	P_565_1,P_563_1
T818	1	1	P_322	15	1641177980	P_565_1,P_563_1
T821	1	1	P_404	15	1641178167	P_565_1,P_563_1
T12310	1	0	P_196	16	1641178194	P_505
T820	1	1	P_310	15	1641178297	P_565_1,P_563_1
T822	1	1	P_1132	15	1641178323	P_565_1,P_563_1
T824	1	1	P_1452	15	1641178612	P_572_1,P_575_1
T826	2	1	P_1403	15	1641178686	P_572_1,P_575_1
T823	1	1	P_204	15	1641178707	P_565_1,P_563_1
T825	1	1	P_308	15	1641178729	P_565_1,P_563_1
T12311	1	0	P_263	16	1641178952	P_505
T12312	1	0	P_268	16	1641179112	P_1037
T827	1	1	P_206	15	1641179174	P_565_1,P_563_1
T12313	2	0	P_1046	16	1641179357	P_1033
T828	1	1	P_304	15	1641179429	P_565_1,P_563_1
T829	2	1	P_273	15	1641179513	P_565_1,P_563_1
T12314	1	0	P_311	16	1641179734	P_505
T830	1	1	P_265	15	1641179903	P_565_1,P_563_1
T12315	1	0	P_1127	16	1641179962	P_505
T831	1	1	P_1205	15	1641180147	P_572_1,P_575_1
T834	2	1	P_123	15	1641180212	P_565_1,P_563_1
T12316	1	0	P_305	16	1641180257	P_505
T833	1	1	P_276	15	1641180258	P_565_1,P_563_1
T12317	1	0	P_301	16	1641180420	P_505
T832	1	1	P_96	15	1641180454	P_565_1,P_563_1
T12318	1	0	P_264	16	1641180561	P_1037
T12319	1	0	P_110	16	1641180748	P_1037
T838	2	1	P_1125	15	1641180816	P_565_1,P_563_1
T12320	1	0	P_202	16	1641180956	P_505
T836	1	1	P_312	15	1641180983	P_565_1,P_563_1
T12321	1	0	P_205	16	1641181063	P_1037
T839	1	1	P_198	15	1641181157	P_565_1,P_563_1
T841	1	1	P_303	15	1641181163	P_565_1,P_563_1
T837	1	1	P_99	15	1641181193	P_565_1,P_563_1
T12322	1	0	P_199	16	1641181225	P_1037
T840	1	1	P_1130	15	1641181352	P_565_1,P_563_1
T12323	1	0	P_278	16	1641181691	P_1037
T842	1	1	P_791	15	1641181743	P_572_1,P_575_1
T844	1	1	P_1131	15	1641181897	P_565_1,P_563_1
T843	1	1	P_847	15	1641181928	P_572_1,P_575_1
T845	1	1	P_277	15	1641181993	P_565_1,P_563_1
T12324	1	0	P_412	16	1641182087	P_1037
