aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T386	2	1	P_831	34	1641074410	P_1118,P_1110_1
T382	1	1	P_1485	33	1641074566	P_1375_1
T384	2	1	P_1426	33	1641074654	P_1375_1
T385	1	1	P_198	33	1641074702	P_1299,P_1297_1
T11969	1	0	P_1509	34	1641074926	P_39
T388	1	1	P_860	33	1641075314	P_1375_1
T387	1	1	P_309	33	1641075407	P_1299,P_1297_1
T390	1	1	P_939	33	1641075512	P_1375_1
T389	1	1	P_275	34	1641075813	P_1118,P_1110_1
T392	1	1	P_267	33	1641075828	P_1299,P_1297_1
T391	1	1	P_1138	33	1641075951	P_1299,P_1297_1
T393	1	1	P_307	33	1641076216	P_1299,P_1297_1
T395	1	1	P_133	34	1641076234	P_1118,P_1110_1
T396	1	1	P_1498	33	1641076326	P_1375_1
T397	1	1	P_311	33	1641076352	P_1299,P_1297_1
T394	1	1	P_408	33	1641076378	P_1299,P_1297_1
T400	1	1	P_264	33	1641076502	P_1299,P_1297_1
T398	1	1	P_737	33	1641076685	P_1375_1
T403	1	1	P_946	34	1641076781	P_1118,P_1110_1
T399	1	1	P_57	34	1641076876	P_1118,P_1110_1
T401	1	1	P_407	33	1641076906	P_1299,P_1297_1
T405	1	1	P_87	33	1641077127	P_1299,P_1297_1
T402	1	1	P_200	33	1641077145	P_1299,P_1297_1
T407	1	1	P_298	33	1641077251	P_1299,P_1297_1
T404	1	1	P_195	33	1641077275	P_1299,P_1297_1
T406	1	1	P_274	34	1641077575	P_1118,P_1110_1
T408	1	1	P_411	33	1641077825	P_1299,P_1297_1
T409	1	1	P_268	33	1641078114	P_1299,P_1297_1
T411	1	1	P_1128	33	1641078237	P_1299,P_1297_1
T412	1	1	P_104	33	1641078504	P_1299,P_1297_1
T410	1	1	P_405	33	1641078540	P_1299,P_1297_1
T413	1	1	P_409	33	1641078550	P_1299,P_1297_1
T414	1	1	P_1418	33	1641078807	P_1375_1
T418	2	1	P_1425	34	1641079018	P_1118,P_1110_1
T415	1	1	P_93	33	1641079187	P_1299,P_1297_1
T416	1	1	P_1355	33	1641079324	P_1299,P_1297_1
T11970	2	0	P_1402	34	1641079356	P_21
T11971	1	0	P_263	34	1641079489	P_34
T417	1	1	P_106	33	1641079793	P_1299,P_1297_1
T419	1	1	P_1511	33	1641079905	P_1375_1
T11972	1	0	P_86	34	1641080086	P_34
T420	1	1	P_406	33	1641080204	P_1299,P_1297_1
T11973	1	0	P_1485	34	1641080319	P_34
T11974	1	0	P_300	34	1641080481	P_34
T421	1	1	P_297	33	1641080712	P_1299,P_1297_1
T422	1	1	P_1126	33	1641080996	P_1299,P_1297_1
T424	1	1	P_864	33	1641081232	P_1375_1
T423	1	1	P_797	33	1641081431	P_1375_1
T425	1	1	P_110	33	1641081539	P_1299,P_1297_1
T427	1	1	P_862	33	1641081760	P_1375_1
T429	1	1	P_230	33	1641081798	P_1299,P_1297_1
T426	1	1	P_313	33	1641081810	P_1299,P_1297_1
T428	1	1	P_301	33	1641081870	P_1299,P_1297_1
T432	1	1	P_124	33	1641082201	P_1299,P_1297_1
T430	1	1	P_780	33	1641082309	P_1375_1
T431	1	1	P_299	33	1641082318	P_1299,P_1297_1
T11975	2	0	P_823	34	1641082323	P_21
T434	1	1	P_100	33	1641082367	P_1299,P_1297_1
T433	1	1	P_118	33	1641082553	P_1299,P_1297_1
T436	1	1	P_264	33	1641082700	P_1299,P_1297_1
T437	1	1	P_1131	33	1641082724	P_1299,P_1297_1
T435	1	1	P_304	33	1641082921	P_1299,P_1297_1
T11976	1	0	P_1511	34	1641082978	P_34
T11977	1	0	P_200	34	1641083158	P_39
T438	1	1	P_802	33	1641083186	P_1375_1
T439	1	1	P_197	33	1641083338	P_1299,P_1297_1
T11978	2	0	P_307	34	1641083413	P_21
T11979	1	0	P_298	34	1641083544	P_34
T440	1	1	P_1360	33	1641083678	P_1299,P_1297_1
T11980	1	0	P_1454	34	1641083769	P_34
T441	1	1	P_521	33	1641083798	P_1299,P_1297_1
T443	1	1	P_277	33	1641084228	P_1299,P_1297_1
T445	1	1	P_266	33	1641084307	P_1299,P_1297_1
T442	1	1	P_1235	33	1641084392	P_1375_1
T444	1	1	P_412	33	1641084441	P_1299,P_1297_1
T447	1	1	P_308	33	1641084633	P_1299,P_1297_1
T449	1	1	P_199	33	1641084711	P_1299,P_1297_1
T11982	1	0	P_297	34	1641084785	P_34
T446	1	1	P_265	33	1641084868	P_1299,P_1297_1
