aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15439	1	0	P_796	33	1641830452	P_912
T3891	1	1	P_205	33	1641830591	P_1299,P_1297_1
T15440	1	0	P_797	33	1641830597	P_912
T3893	2	1	P_1508	33	1641830714	P_1375_1
T15441	1	0	P_198	34	1641830746	P_34
T15442	1	0	P_231	33	1641830907	P_1163
T3892	1	1	P_1453	33	1641830980	P_1375_1
T15443	1	0	P_1131	34	1641831217	P_39
T15444	1	0	P_1124	34	1641831376	P_34
T15445	1	0	P_205	34	1641831525	P_34
T15446	1	0	P_280	34	1641831933	P_34
T15447	1	0	P_1127	34	1641832092	P_34
T15448	1	0	P_308	34	1641832233	P_34
T15449	1	0	P_1126	34	1641832435	P_39
T15450	1	0	P_1130	34	1641832597	P_39
T15451	1	0	P_312	34	1641833039	P_34
T15452	1	0	P_412	34	1641833228	P_34
T15453	1	0	P_300	34	1641833412	P_34
T15454	1	0	P_1193	34	1641833565	P_34
T3894	1	1	P_946	34	1641833704	P_1118,P_1110_1
T15455	1	0	P_864	34	1641833749	P_34
T15456	1	0	P_860	34	1641833868	P_34
T15457	1	0	P_409	34	1641834026	P_34
T3895	1	1	P_1399	34	1641834041	P_1118,P_1110_1
T15458	1	0	P_404	34	1641834161	P_34
T15459	1	0	P_311	34	1641834315	P_34
T15460	2	0	P_1272	34	1641834469	P_21
T15461	1	0	P_309	34	1641834646	P_34
T15462	2	0	P_1426	34	1641834788	P_21
T15463	1	0	P_200	34	1641834982	P_34
T3896	2	1	P_1483	34	1641834996	P_1118,P_1110_1
T15464	2	0	P_1425	34	1641835082	P_34
T15465	1	0	P_1452	34	1641835309	P_34
T15466	1	0	P_303	34	1641835483	P_34
T3897	1	1	P_1455	34	1641835602	P_1118,P_1110_1
T15467	1	0	P_1478	34	1641835949	P_34
T3898	1	1	P_1509	34	1641836529	P_1118,P_1110_1
T3899	1	1	P_1511	34	1641837005	P_1118,P_1110_1
T3900	1	1	P_1454	34	1641838045	P_1118,P_1110_1
T15468	1	0	P_1498	34	1641838062	P_39
T15469	2	0	P_835	34	1641838280	P_21
T15470	1	0	P_1399	34	1641838453	P_34
T15471	2	0	P_1402	34	1641838730	P_21
T15472	1	0	P_1486	34	1641839213	P_34
T3901	1	1	P_1452	34	1641839371	P_1118,P_1110_1
T15473	1	0	P_1508	34	1641839543	P_34
T15474	2	0	P_827	34	1641840221	P_21
T3902	1	1	P_935	34	1641840344	P_1118,P_1110_1
T15475	2	0	P_320	34	1641840360	P_21
T15476	1	0	P_1453	34	1641840678	P_34
