aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6612	1	1	P_308	33	1642564879	P_1299,P_1297_1
T6614	1	1	P_404	33	1642564883	P_1299,P_1297_1
T6616	1	1	P_107	33	1642565309	P_1299,P_1297_1
T6617	1	1	P_412	33	1642565429	P_1299,P_1297_1
T6619	1	1	P_1130	33	1642565697	P_1299,P_1297_1
T6618	1	1	P_411	33	1642565847	P_1299,P_1297_1
T18109	2	0	P_273	34	1642565890	P_34
T18110	2	0	P_1483	33	1642566203	P_912
T6620	1	1	P_103	33	1642566216	P_1299,P_1297_1
T6626	1	1	P_1255	33	1642566441	P_1375_1
T18111	1	0	P_280	34	1642566447	P_34
T6621	2	1	P_102	33	1642566535	P_1299,P_1297_1
T6625	1	1	P_1132	33	1642566548	P_1299,P_1297_1
T6624	1	1	P_520	33	1642566594	P_1299,P_1297_1
T6622	1	1	P_312	33	1642566607	P_1299,P_1297_1
T6623	1	1	P_200	33	1642566631	P_1299,P_1297_1
T18112	1	0	P_1131	34	1642566718	P_39
T18113	1	0	P_1448	33	1642566843	P_912
T18114	1	0	P_268	34	1642567008	P_34
T6628	1	1	P_276	33	1642567098	P_1299,P_1297_1
T18115	1	0	P_663	33	1642567142	P_912
T6627	1	1	P_100	33	1642567152	P_1299,P_1297_1
T18116	1	0	P_265	34	1642567295	P_34
T18117	1	0	P_101	34	1642567552	P_34
T6629	1	1	P_1128	33	1642567756	P_1299,P_1297_1
T18118	1	0	P_279	34	1642567887	P_34
T6630	2	1	P_298	33	1642568289	P_1299,P_1297_1
T18119	1	0	P_1132	34	1642568732	P_34
T6631	1	1	P_195	33	1642568975	P_1299,P_1297_1
T6632	1	1	P_97	33	1642568988	P_1299,P_1297_1
T6633	1	1	P_1190	33	1642569058	P_1375_1
T6636	1	1	P_1124	33	1642569074	P_1299,P_1297_1
T6635	1	1	P_1138	33	1642569085	P_1299,P_1297_1
T6634	1	1	P_263	33	1642569088	P_1299,P_1297_1
T18120	1	0	P_1129	34	1642569179	P_39
T18121	1	0	P_791	33	1642569373	P_912
T6637	1	1	P_91	33	1642569439	P_1299,P_1297_1
T18122	1	0	P_277	33	1642569452	P_1163
T18123	1	0	P_1127	34	1642569620	P_39
T6639	1	1	P_57	33	1642569762	P_1299,P_1297_1
T18124	1	0	P_531	34	1642569819	P_34
T6638	1	1	P_124	33	1642569851	P_1299,P_1297_1
T6640	2	1	P_828	33	1642569906	P_1375_1
T18125	1	0	P_200	34	1642570037	P_39
T18126	1	0	P_264	34	1642570285	P_34
T6641	1	1	P_858	33	1642570372	P_1375_1
T18127	1	0	P_1130	34	1642570643	P_34
T6642	1	1	P_1448	33	1642570761	P_1375_1
T6644	1	1	P_1131	33	1642570773	P_1299,P_1297_1
T18128	1	0	P_1268	33	1642570868	P_912
T6643	1	1	P_280	33	1642570971	P_1299,P_1297_1
T18129	1	0	P_520	34	1642571055	P_34
T6645	1	1	P_109	33	1642571121	P_1299,P_1297_1
T6646	1	1	P_864	33	1642571298	P_1375_1
T18130	1	0	P_312	34	1642571538	P_34
T18131	2	0	P_298	34	1642571694	P_21
T6647	1	1	P_664	33	1642571706	P_1375_1
T6648	2	1	P_273	33	1642572111	P_1299,P_1297_1
T18132	1	0	P_858	33	1642572266	P_912
T6650	1	1	P_534	33	1642572357	P_1299,P_1297_1
T6649	1	1	P_301	33	1642572375	P_1299,P_1297_1
T18133	1	0	P_266	34	1642572521	P_34
T6651	1	1	P_939	33	1642572550	P_1375_1
T6652	1	1	P_279	33	1642572565	P_1299,P_1297_1
T6653	1	1	P_1127	33	1642573028	P_1299,P_1297_1
T18134	1	0	P_306	34	1642573351	P_34
T18135	2	0	P_835	33	1642573790	P_912
T18136	1	0	P_311	34	1642573855	P_34
T18137	1	0	P_1126	34	1642574018	P_34
T18138	1	0	P_118	34	1642574254	P_34
T18139	1	0	P_280	33	1642574417	P_1151
T6658	1	1	P_1132	33	1642574447	P_1299,P_1297_1
T6654	1	1	P_532	33	1642574499	P_1299,P_1297_1
T18140	1	0	P_308	34	1642574619	P_34
T6657	1	1	P_1130	33	1642574625	P_1299,P_1297_1
T6655	1	1	P_229	33	1642574660	P_1299,P_1297_1
T18141	1	0	P_267	33	1642574726	P_1163
T18142	1	0	P_276	34	1642574841	P_34
T18143	1	0	P_534	33	1642575002	P_1163
T6656	1	1	P_407	33	1642575066	P_1299,P_1297_1
T18144	1	0	P_310	34	1642575095	P_34
T18145	1	0	P_97	34	1642575191	P_34
T18146	2	0	P_102	34	1642575308	P_21
T18147	1	0	P_412	34	1642575442	P_34
T18148	1	0	P_1204	34	1642575577	P_39
