aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T20096	1	0	P_276	34	1643040060	P_34
T20097	1	0	P_197	34	1643040174	P_34
T20098	1	0	P_1406	33	1643040326	P_912
T20099	1	0	P_199	34	1643040423	P_34
T20100	1	0	P_278	34	1643040558	P_34
T8552	1	1	P_1510	33	1643040673	P_1375_1
T20101	1	0	P_1130	34	1643040682	P_34
T20102	1	0	P_297	34	1643040866	P_39
T20103	2	0	P_1521	33	1643040966	P_998
T20104	1	0	P_311	34	1643041062	P_34
T20105	1	0	P_268	33	1643041252	P_1151
T20106	1	0	P_1362	33	1643041321	P_1163
T8553	1	1	P_1511	33	1643041395	P_1375_1
T20107	1	0	P_301	33	1643041687	P_1151
T8554	2	1	P_1425	33	1643041841	P_1375_1
T20108	1	0	P_263	33	1643041873	P_1163
T20109	1	0	P_195	33	1643042144	P_1163
T20110	1	0	P_313	33	1643042297	P_1163
T20111	1	0	P_264	33	1643042444	P_1163
T20112	1	0	P_1127	33	1643042560	P_1163
T20113	1	0	P_205	33	1643042693	P_1163
T20114	1	0	P_306	33	1643042792	P_1151
T20115	1	0	P_312	33	1643043003	P_1163
T8555	1	1	P_1455	33	1643043097	P_1375_1
T20116	1	0	P_302	33	1643043118	P_1163
T20117	1	0	P_1235	33	1643043223	P_912
T20118	1	0	P_1523	33	1643043420	P_912
T20119	2	0	P_1129	33	1643043482	P_994
T20120	1	0	P_1132	33	1643043695	P_1163
T8556	2	1	P_1480	33	1643043850	P_1375_1
T8557	1	1	P_965	33	1643044022	P_1375_1
T20121	1	0	P_198	33	1643044048	P_1151
T20122	1	0	P_310	33	1643044172	P_1163
T8558	2	1	P_1508	33	1643044360	P_1375_1
T20123	1	0	P_1486	33	1643044669	P_912
T20124	1	0	P_200	33	1643044793	P_1151
T20125	1	0	P_1352	33	1643045020	P_1163
T20126	2	0	P_1425	33	1643045391	P_998
T8559	1	1	P_1522	33	1643045765	P_1375_1
T20127	1	0	P_1453	33	1643046067	P_912
T8560	1	1	P_1499	33	1643047279	P_1375_1
T20128	2	0	P_823	33	1643047368	P_998
T20129	1	0	P_965	33	1643047930	P_912
T8561	1	1	P_1486	33	1643047944	P_1375_1
T20130	1	0	P_1455	33	1643048143	P_912
T20131	1	0	P_1509	33	1643048369	P_912
T20132	2	0	P_1342	33	1643049114	P_994
T8562	1	1	P_1244	33	1643049315	P_1375_1
T20133	2	0	P_835	33	1643049321	P_998
T20134	1	0	P_1499	33	1643049856	P_912
T8563	2	1	P_1478	33	1643050047	P_1375_1
T20135	1	0	P_1486	33	1643050185	P_912
T8564	1	1	P_939	33	1643050569	P_1375_1
