aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T19493	1	0	P_57	16	1642910429	P_1037
T8009	1	1	P_928	15	1642910523	P_572_1,P_575_1
T8010	1	1	P_1529	15	1642910548	P_572_1,P_575_1
T19494	1	0	P_664	15	1642910615	P_1532
T8012	1	1	P_1131	15	1642910757	P_565_1,P_563_1
T19495	1	0	P_1486	15	1642910829	P_1532
T19496	1	0	P_663	15	1642911011	P_1532
T8015	1	1	P_202	15	1642911198	P_565_1,P_563_1
T8014	0	1	P_856	15	1642911234	P_572_1,P_575_1
T8013	1	1	P_305	15	1642911334	P_565_1,P_563_1
T8016	1	1	P_53	15	1642911451	P_565_1,P_563_1
T19497	1	0	P_118	16	1642911669	P_1037
T19498	1	0	P_279	16	1642911775	P_1037
T8019	2	1	P_297	15	1642911832	P_565_1,P_563_1
T8017	1	1	P_306	15	1642911914	P_565_1,P_563_1
T19499	1	0	P_298	16	1642911941	P_505
T8022	1	1	P_1485	15	1642912005	P_572_1,P_575_1
T19500	1	0	P_408	16	1642912047	P_505
T8020	1	1	P_1528	15	1642912056	P_572_1,P_575_1
T8018	1	1	P_309	15	1642912170	P_565_1,P_563_1
T19501	1	0	P_70	16	1642912173	P_1037
T19502	1	0	P_93	16	1642912334	P_1037
T8021	1	1	P_313	15	1642912394	P_565_1,P_563_1
T8023	1	1	P_303	15	1642912444	P_565_1,P_563_1
T19503	1	0	P_1129	16	1642912479	P_1037
T19504	1	0	P_101	16	1642912637	P_505
T8024	1	1	P_318	15	1642912794	P_565_1,P_563_1
T19505	2	0	P_270	16	1642912802	P_1033
T8025	1	1	P_100	15	1642912993	P_565_1,P_563_1
T8026	1	1	P_521	33	1642913054	P_1299,P_1297_1
T19506	1	0	P_1261	16	1642913059	P_1037
T19507	1	0	P_278	16	1642913263	P_1037
T19508	1	0	P_98	16	1642913422	P_1037
T8027	2	1	P_824	33	1642913577	P_1375_1
T8029	1	1	P_1132	33	1642913629	P_1299,P_1297_1
T19509	1	0	P_780	15	1642913824	P_1532
T8028	1	1	P_205	33	1642913947	P_1299,P_1297_1
T19510	1	0	P_56	16	1642913948	P_1037
T19511	1	0	P_195	34	1642914303	P_39
T8030	1	1	P_1486	33	1642914332	P_1375_1
T19512	1	0	P_1131	34	1642914525	P_34
T8032	1	1	P_1406	33	1642914587	P_1375_1
T8031	1	1	P_407	33	1642914610	P_1299,P_1297_1
T8033	1	1	P_124	33	1642914715	P_1299,P_1297_1
T19513	1	0	P_112	34	1642914754	P_34
T8036	2	1	P_827	33	1642914892	P_1375_1
T8034	1	1	P_199	33	1642914983	P_1299,P_1297_1
T8035	1	1	P_787	33	1642915131	P_1375_1
T8038	1	1	P_54	33	1642915162	P_1299,P_1297_1
T19514	1	0	P_1529	33	1642915171	P_912
T8037	1	1	P_127	33	1642915231	P_1299,P_1297_1
T19515	1	0	P_53	34	1642915320	P_34
T8042	1	1	P_277	33	1642915335	P_1299,P_1297_1
T8039	1	1	P_198	33	1642915399	P_1299,P_1297_1
T19516	1	0	P_532	34	1642915466	P_39
T8040	1	1	P_103	33	1642915558	P_1299,P_1297_1
T8041	1	1	P_802	33	1642915574	P_1375_1
T19517	1	0	P_1126	34	1642915637	P_34
T19518	1	0	P_275	34	1642915789	P_34
T8043	1	1	P_268	33	1642915911	P_1299,P_1297_1
T19519	1	0	P_266	34	1642916014	P_34
T8044	1	1	P_57	33	1642916155	P_1299,P_1297_1
T19520	1	0	P_109	34	1642916166	P_39
T19521	1	0	P_303	34	1642916266	P_39
T19522	1	0	P_864	33	1642916366	P_912
T8045	2	1	P_1342	33	1642916442	P_1299,P_1297_1
