aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T12975	1	0	P_204	16	1641301299	P_1037
T1473	1	1	P_275	15	1641301330	P_565_1,P_563_1
T1471	1	1	P_198	15	1641301335	P_565_1,P_563_1
T12976	1	0	P_1348	15	1641301397	P_1541
T12977	1	0	P_1014	16	1641301559	P_505
T1475	2	1	P_1425	15	1641301578	P_572_1,P_575_1
T1474	1	1	P_273	15	1641301729	P_565_1,P_563_1
T12978	1	0	P_202	16	1641301740	P_505
T12979	1	0	P_278	16	1641301894	P_1037
T1477	1	1	P_306	15	1641301968	P_565_1,P_563_1
T12980	1	0	P_196	16	1641302031	P_1037
T12981	1	0	P_1205	16	1641302161	P_1037
T1476	1	1	P_307	15	1641302221	P_565_1,P_563_1
T1479	1	1	P_277	15	1641302224	P_565_1,P_563_1
T12982	1	0	P_266	16	1641302288	P_1037
T12983	1	0	P_1203	16	1641302419	P_1037
T12984	1	0	P_110	16	1641302541	P_1037
T1478	1	1	P_864	15	1641302608	P_572_1,P_575_1
T1480	1	1	P_300	15	1641302723	P_565_1,P_563_1
T12985	1	0	P_197	16	1641302961	P_1037
T12986	1	0	P_92	16	1641303123	P_1037
T12987	1	0	P_404	16	1641303305	P_1037
T12988	1	0	P_302	16	1641303415	P_1037
T1481	1	1	P_858	15	1641303475	P_572_1,P_575_1
T12989	1	0	P_108	15	1641303573	P_1541
T1482	1	1	P_312	15	1641303686	P_565_1,P_563_1
T1483	2	1	P_412	15	1641303855	P_565_1,P_563_1
T12990	1	0	P_1192	15	1641303866	P_1532
T12991	1	0	P_1128	15	1641304009	P_1541
T12992	1	0	P_297	16	1641304110	P_1037
T1484	1	1	P_309	15	1641304200	P_565_1,P_563_1
T12993	1	0	P_1244	16	1641304311	P_1037
T1485	1	1	P_195	15	1641304399	P_565_1,P_563_1
T1486	1	1	P_265	15	1641304410	P_565_1,P_563_1
T12994	1	0	P_935	16	1641304757	P_1037
T12995	1	0	P_307	16	1641304884	P_1037
T12996	1	0	P_300	16	1641305015	P_1037
T12997	1	0	P_198	16	1641305124	P_1037
T12998	1	0	P_103	15	1641305231	P_433
T12999	1	0	P_199	16	1641305355	P_1037
T1489	1	1	P_278	15	1641305405	P_565_1,P_563_1
T1487	1	1	P_303	15	1641305446	P_565_1,P_563_1
T13000	1	0	P_268	15	1641305502	P_433
T13001	1	0	P_322	16	1641305545	P_505
T1488	1	1	P_267	15	1641305611	P_565_1,P_563_1
T13002	1	0	P_96	16	1641305684	P_1037
T13003	1	0	P_1129	15	1641305772	P_433
T13004	1	0	P_862	15	1641305888	P_1532
T1490	1	1	P_196	15	1641305897	P_565_1,P_563_1
T13005	1	0	P_205	16	1641305979	P_1037
T1491	1	1	P_266	15	1641305984	P_565_1,P_563_1
T13006	1	0	P_275	15	1641306063	P_1541
T13007	1	0	P_309	16	1641306189	P_1037
T1492	1	1	P_197	15	1641306201	P_565_1,P_563_1
T13008	1	0	P_1130	16	1641306291	P_505
T13009	1	0	P_273	16	1641306416	P_1037
T1495	1	1	P_202	15	1641306437	P_565_1,P_563_1
T13010	1	0	P_1362	15	1641306504	P_1541
T1493	1	1	P_406	15	1641306528	P_565_1,P_563_1
T13011	1	0	P_277	16	1641306598	P_1037
T1494	1	1	P_204	15	1641306599	P_565_1,P_563_1
T13012	1	0	P_195	16	1641306722	P_1037
T13013	1	0	P_311	16	1641306817	P_505
T13014	2	0	P_411	16	1641306923	P_1037
T13015	1	0	P_264	15	1641307067	P_1541
T13016	1	0	P_1126	16	1641307134	P_1037
T13017	1	0	P_230	16	1641307248	P_1037
T13018	2	0	P_299	16	1641307370	P_1033
T13019	1	0	P_1127	16	1641307510	P_505
T1497	1	1	P_280	15	1641307539	P_565_1,P_563_1
T13020	1	0	P_1354	16	1641307619	P_1037
T13021	1	0	P_412	15	1641307718	P_1541
T13022	1	0	P_263	16	1641307814	P_1037
T1496	1	1	P_198	15	1641307891	P_565_1,P_563_1
T13023	2	0	P_831	15	1641307982	P_1227
T13024	2	0	P_1342	16	1641308062	P_1033
T13025	1	0	P_1352	15	1641308190	P_1541
T13026	1	0	P_312	16	1641308281	P_1037
T1498	1	1	P_57	15	1641308396	P_565_1,P_563_1
T13027	1	0	P_850	15	1641308415	P_1532
T13028	1	0	P_1131	16	1641308542	P_505
T13029	1	0	P_1235	15	1641308635	P_1532
T13030	1	0	P_197	16	1641308734	P_1037
T13031	1	0	P_91	16	1641308877	P_1037
T1499	1	1	P_1453	15	1641308903	P_572_1,P_575_1
T13032	1	0	P_407	16	1641309012	P_1037
T13033	1	0	P_106	16	1641309133	P_1037
T1500	1	1	P_199	15	1641309150	P_565_1,P_563_1
T1501	1	1	P_1130	15	1641309181	P_565_1,P_563_1
T13034	1	0	P_406	16	1641309247	P_1037
T13035	1	0	P_1528	15	1641309367	P_1532
T13036	1	0	P_196	16	1641309459	P_1037
T13037	1	0	P_206	16	1641309567	P_505
T13038	2	0	P_319	16	1641309688	P_1033
T13039	1	0	P_663	15	1641309746	P_1532
T13040	1	0	P_1124	16	1641309827	P_505
T13041	1	0	P_278	16	1641310042	P_1037
T1503	1	1	P_311	15	1641310125	P_565_1,P_563_1
T1502	1	1	P_307	15	1641310144	P_565_1,P_563_1
T13042	1	0	P_1261	15	1641310320	P_1532
T13043	1	0	P_1344	16	1641310650	P_505
T1504	1	1	P_300	15	1641310674	P_565_1,P_563_1
T1505	1	1	P_322	15	1641310718	P_565_1,P_563_1
T13044	1	0	P_304	15	1641311021	P_1541
T13045	1	0	P_310	16	1641311139	P_1037
T13046	1	0	P_198	15	1641311292	P_1541
T1506	2	1	P_299	15	1641311406	P_565_1,P_563_1
T13047	1	0	P_199	16	1641311416	P_1037
T13048	1	0	P_953	15	1641311507	P_1532
T13049	1	0	P_1418	16	1641311594	P_1037
T13050	1	0	P_303	16	1641311739	P_1037
T13051	1	0	P_202	15	1641311851	P_433
T13052	1	0	P_266	16	1641311980	P_1037
