aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T3990	1	1	P_112	33	1641862831	P_1299,P_1297_1
T3991	1	1	P_404	33	1641862925	P_1299,P_1297_1
T3992	2	1	P_1044	33	1641862959	P_1299,P_1297_1
T15515	1	0	P_1452	34	1641863004	P_34
T15516	1	0	P_206	34	1641863143	P_34
T3995	1	1	P_280	33	1641863318	P_1299,P_1297_1
T3993	1	1	P_204	33	1641863371	P_1299,P_1297_1
T3994	1	1	P_305	33	1641863643	P_1299,P_1297_1
T15517	1	0	P_54	34	1641863866	P_34
T15518	1	0	P_1482	34	1641863980	P_34
T3997	1	1	P_109	33	1641864139	P_1299,P_1297_1
T15519	1	0	P_110	34	1641864230	P_34
T3996	1	1	P_195	33	1641864245	P_1299,P_1297_1
T3998	1	1	P_267	33	1641864356	P_1299,P_1297_1
T3999	1	1	P_1529	33	1641864666	P_1375_1
T4000	1	1	P_265	33	1641864712	P_1299,P_1297_1
T4003	1	1	P_89	33	1641864796	P_1299,P_1297_1
T15520	1	0	P_196	34	1641864800	P_34
T4001	1	1	P_124	33	1641864808	P_1299,P_1297_1
T4002	1	1	P_791	33	1641864922	P_1375_1
T15521	1	0	P_1486	33	1641864929	P_912
T4005	1	1	P_741	33	1641864992	P_1375_1
T4007	1	1	P_309	33	1641865082	P_1299,P_1297_1
T4004	1	1	P_1399	33	1641865230	P_1375_1
T15522	1	0	P_306	34	1641865437	P_34
T4008	1	1	P_278	33	1641865496	P_1299,P_1297_1
T4006	1	1	P_1485	33	1641865513	P_1375_1
T15523	1	0	P_276	34	1641865673	P_34
T4009	1	1	P_134	33	1641865710	P_1299,P_1297_1
T4012	1	1	P_1129	33	1641865718	P_1299,P_1297_1
T15524	1	0	P_268	34	1641865816	P_39
T4011	1	1	P_307	33	1641865898	P_1299,P_1297_1
T4010	1	1	P_957	33	1641865927	P_1375_1
T15525	2	0	P_297	34	1641865955	P_21
T4013	1	1	P_1130	33	1641866044	P_1299,P_1297_1
T4016	1	1	P_1127	33	1641866062	P_1299,P_1297_1
T15526	1	0	P_263	34	1641866133	P_39
T4014	1	1	P_200	33	1641866152	P_1299,P_1297_1
T15527	1	0	P_277	34	1641866453	P_34
T4018	1	1	P_117	33	1641866595	P_1299,P_1297_1
T4015	1	1	P_1203	33	1641866656	P_1375_1
T4017	1	1	P_1498	33	1641866739	P_1375_1
T15528	2	0	P_827	34	1641866818	P_34
T15529	1	0	P_275	34	1641867008	P_34
T4019	1	1	P_298	33	1641867097	P_1299,P_1297_1
T15530	1	0	P_1485	34	1641867264	P_34
T4020	1	1	P_198	33	1641867349	P_1299,P_1297_1
T4025	1	1	P_1128	33	1641867610	P_1299,P_1297_1
T4021	1	1	P_197	33	1641867732	P_1299,P_1297_1
T4022	1	1	P_412	33	1641867792	P_1299,P_1297_1
T4028	1	1	P_103	33	1641867842	P_1299,P_1297_1
T4023	1	1	P_1240	33	1641868025	P_1375_1
T4024	1	1	P_1138	33	1641868059	P_1299,P_1297_1
T4026	1	1	P_1453	33	1641868121	P_1375_1
T15531	2	0	P_1426	34	1641868148	P_21
T4029	1	1	P_54	33	1641868288	P_1299,P_1297_1
T15532	1	0	P_264	34	1641868288	P_39
T15533	1	0	P_309	34	1641868420	P_39
T15534	1	0	P_308	34	1641868548	P_34
T4027	1	1	P_1235	33	1641868675	P_1375_1
T15535	1	0	P_300	34	1641868707	P_39
T4031	1	1	P_110	33	1641868719	P_1299,P_1297_1
T4030	1	1	P_1014	33	1641868826	P_1299,P_1297_1
T4033	1	1	P_310	33	1641868948	P_1299,P_1297_1
T4032	1	1	P_1452	33	1641868975	P_1375_1
T15536	1	0	P_96	34	1641869123	P_34
T4034	1	1	P_132	33	1641869206	P_1299,P_1297_1
T4035	1	1	P_1509	33	1641869254	P_1375_1
T15537	1	0	P_1130	34	1641869301	P_39
T4037	1	1	P_199	33	1641869513	P_1299,P_1297_1
T4036	1	1	P_1278	33	1641869569	P_1375_1
T4039	1	1	P_1508	33	1641869692	P_1375_1
T4038	1	1	P_1360	33	1641869807	P_1299,P_1297_1
T15538	1	0	P_310	34	1641869848	P_39
T15539	1	0	P_195	34	1641870001	P_39
T4040	2	1	P_1511	33	1641870091	P_1375_1
T4043	1	1	P_311	33	1641870412	P_1299,P_1297_1
T15540	1	0	P_265	34	1641870427	P_34
T4041	1	1	P_1406	33	1641870586	P_1375_1
T15541	2	0	P_1351	34	1641870641	P_34
T4045	2	1	P_297	33	1641870740	P_1299,P_1297_1
T4042	1	1	P_408	33	1641870751	P_1299,P_1297_1
T4044	1	1	P_268	33	1641870798	P_1299,P_1297_1
T15542	1	0	P_307	34	1641870947	P_39
T4046	1	1	P_263	33	1641871141	P_1299,P_1297_1
T4049	2	1	P_1342	33	1641871265	P_1299,P_1297_1
T4047	1	1	P_266	33	1641871452	P_1299,P_1297_1
T4048	2	1	P_1510	33	1641871516	P_1375_1
T4050	1	1	P_279	33	1641871674	P_1299,P_1297_1
T15543	1	0	P_263	34	1641871963	P_34
T4054	1	1	P_277	33	1641872171	P_1299,P_1297_1
T4051	1	1	P_302	33	1641872185	P_1299,P_1297_1
T4052	1	1	P_953	33	1641872206	P_1375_1
T4053	1	1	P_1448	33	1641872263	P_1375_1
T15544	1	0	P_205	34	1641872414	P_34
T4055	1	1	P_300	33	1641872453	P_1299,P_1297_1
T4062	1	1	P_276	33	1641872470	P_1299,P_1297_1
T4056	1	1	P_312	33	1641872506	P_1299,P_1297_1
T4058	1	1	P_1189	33	1641872547	P_1375_1
T15545	1	0	P_199	34	1641872622	P_34
T4057	1	1	P_533	33	1641872728	P_1299,P_1297_1
T4059	1	1	P_1528	33	1641872833	P_1375_1
T15546	2	0	P_1128	34	1641873043	P_21
T4060	1	1	P_306	33	1641873061	P_1299,P_1297_1
T4061	1	1	P_317	33	1641873245	P_1299,P_1297_1
