aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T45	1	1	P_1399	15	1640988817	P_572_1,P_575_1
T46	1	1	P_271	15	1640988970	P_565_1,P_563_1
T49	1	1	P_305	16	1640988980	P_5_1,P_11
T47	1	1	P_200	15	1640989015	P_565_1,P_563_1
T44	1	1	P_856	15	1640989098	P_572_1,P_575_1
T48	1	1	P_407	15	1640989181	P_565_1,P_563_1
T51	1	1	P_787	15	1640989368	P_572_1,P_575_1
T50	1	1	P_404	15	1640989405	P_565_1,P_563_1
T53	1	1	P_1453	15	1640989433	P_572_1,P_575_1
T52	1	1	P_739	15	1640989479	P_572_1,P_575_1
T57	1	1	P_264	15	1640989561	P_565_1,P_563_1
T59	1	1	P_300	15	1640989667	P_565_1,P_563_1
T56	1	1	P_406	15	1640989767	P_565_1,P_563_1
T11612	2	0	P_828	16	1640989772	P_1037
T60	1	1	P_1132	15	1640989804	P_565_1,P_563_1
T58	1	1	P_266	15	1640989992	P_565_1,P_563_1
T54	1	1	P_957	15	1640990137	P_572_1,P_575_1
T55	1	1	P_1003	16	1640990174	P_5_1,P_11
T11613	1	0	P_945	16	1640990216	P_1037
T61	1	1	P_311	15	1640990237	P_565_1,P_563_1
T63	1	1	P_278	15	1640990382	P_565_1,P_563_1
T62	1	1	P_205	16	1640990590	P_5_1,P_11
T64	1	1	P_408	15	1640990749	P_565_1,P_563_1
T65	1	1	P_112	15	1640990915	P_565_1,P_563_1
T66	1	1	P_52	15	1640991059	P_565_1,P_563_1
T69	1	1	P_275	16	1640991137	P_5_1,P_11
T67	1	1	P_1244	15	1640991243	P_572_1,P_575_1
T68	1	1	P_198	15	1640991370	P_565_1,P_563_1
T70	1	1	P_403	15	1640991440	P_565_1,P_563_1
T72	1	1	P_1278	15	1640991553	P_572_1,P_575_1
T74	1	1	P_124	15	1640991686	P_565_1,P_563_1
T71	1	1	P_1352	15	1640991722	P_565_1,P_563_1
T73	1	1	P_741	15	1640991866	P_572_1,P_575_1
T76	1	1	P_1348	15	1640991896	P_565_1,P_563_1
T11614	2	0	P_1508	16	1640992033	P_1033
T75	1	1	P_101	15	1640992137	P_565_1,P_563_1
T79	1	1	P_277	15	1640992218	P_565_1,P_563_1
T78	1	1	P_1356	15	1640992319	P_565_1,P_563_1
T85	2	1	P_823	16	1640992335	P_5_1,P_11
T77	1	1	P_310	15	1640992346	P_565_1,P_563_1
T87	1	1	P_199	15	1640992917	P_565_1,P_563_1
T11615	1	0	P_112	16	1640992954	P_1037
T80	2	1	P_102	15	1640992961	P_565_1,P_563_1
T83	1	1	P_269	15	1640992990	P_565_1,P_563_1
T82	1	1	P_1454	15	1640993030	P_572_1,P_575_1
T81	1	1	P_308	15	1640993108	P_565_1,P_563_1
T84	1	1	P_1354	15	1640993162	P_565_1,P_563_1
T86	1	1	P_265	15	1640993182	P_565_1,P_563_1
T11616	2	0	P_835	16	1640993484	P_1037
T88	1	1	P_405	15	1640993645	P_565_1,P_563_1
T89	1	1	P_304	15	1640993976	P_565_1,P_563_1
T90	1	1	P_298	15	1640994081	P_565_1,P_563_1
T11617	1	0	P_300	16	1640994144	P_505
