aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T20638	1	0	P_196	34	1643169709	P_34
T9171	1	1	P_92	33	1643169828	P_1299,P_1297_1
T20639	1	0	P_860	33	1643170087	P_912
T9173	1	1	P_127	33	1643170135	P_1299,P_1297_1
T9172	1	1	P_1528	33	1643170253	P_1375_1
T9174	1	1	P_311	33	1643170522	P_1299,P_1297_1
T9177	1	1	P_1132	33	1643170634	P_1299,P_1297_1
T20640	1	0	P_1128	34	1643170726	P_34
T9181	1	1	P_737	33	1643170847	P_1375_1
T9179	1	1	P_298	33	1643170877	P_1299,P_1297_1
T20641	1	0	P_280	33	1643170878	P_1163
T9176	1	1	P_309	33	1643170879	P_1299,P_1297_1
T9180	1	1	P_53	33	1643171070	P_1299,P_1297_1
T20642	1	0	P_230	33	1643171074	P_1163
T9178	1	1	P_195	33	1643171213	P_1299,P_1297_1
T20643	2	0	P_270	34	1643171226	P_21
T9175	1	1	P_939	33	1643171303	P_1375_1
T20644	1	0	P_278	33	1643171355	P_1163
T9183	1	1	P_206	33	1643171407	P_1299,P_1297_1
T20645	1	0	P_197	34	1643171518	P_34
T9182	1	1	P_55	33	1643171593	P_1299,P_1297_1
T20646	1	0	P_266	33	1643171649	P_1151
T9184	1	1	P_860	33	1643171677	P_1375_1
T20647	1	0	P_99	34	1643171773	P_34
T20648	1	0	P_55	34	1643171901	P_34
T9187	1	1	P_1003	33	1643172030	P_1299,P_1297_1
T9185	1	1	P_204	33	1643172043	P_1299,P_1297_1
T20649	1	0	P_277	34	1643172060	P_39
T9186	1	1	P_52	33	1643172063	P_1299,P_1297_1
T20650	1	0	P_199	34	1643172181	P_34
T20651	1	0	P_1138	34	1643172323	P_34
T9188	1	1	P_520	33	1643172416	P_1299,P_1297_1
T20652	1	0	P_267	34	1643172431	P_39
T9189	1	1	P_406	33	1643172565	P_1299,P_1297_1
T20653	1	0	P_1509	34	1643172567	P_34
T9190	1	1	P_856	33	1643172655	P_1375_1
T20654	2	0	P_1272	33	1643172699	P_912
T9192	1	1	P_304	33	1643172769	P_1299,P_1297_1
T9191	1	1	P_965	33	1643172831	P_1375_1
T20655	1	0	P_127	34	1643172897	P_34
T9193	1	1	P_864	33	1643173312	P_1375_1
T9196	1	1	P_205	33	1643173504	P_1299,P_1297_1
T20656	1	0	P_279	34	1643173562	P_34
T20657	1	0	P_318	34	1643173690	P_34
T9195	2	1	P_1511	33	1643173813	P_1375_1
T20658	1	0	P_301	34	1643173858	P_34
T9200	2	1	P_831	33	1643173903	P_1375_1
T20659	1	0	P_531	34	1643173991	P_34
T9197	1	1	P_265	33	1643174012	P_1299,P_1297_1
T9194	1	1	P_322	33	1643174046	P_1299,P_1297_1
T20660	1	0	P_313	34	1643174156	P_34
T9198	1	1	P_275	33	1643174195	P_1299,P_1297_1
T9199	1	1	P_118	33	1643174263	P_1299,P_1297_1
T20661	1	0	P_305	34	1643174266	P_34
T9204	1	1	P_297	33	1643174376	P_1299,P_1297_1
T20662	1	0	P_274	34	1643174476	P_34
T9202	1	1	P_264	33	1643174525	P_1299,P_1297_1
T20663	1	0	P_229	34	1643174618	P_34
T9203	1	1	P_117	33	1643174722	P_1299,P_1297_1
T20664	1	0	P_53	34	1643174741	P_34
T9201	1	1	P_1208	33	1643174827	P_1375_1
T9205	2	1	P_824	33	1643174905	P_1375_1
T20665	2	0	P_102	34	1643174907	P_34
T9206	1	1	P_263	33	1643174952	P_1299,P_1297_1
T9207	1	1	P_1128	33	1643175014	P_1299,P_1297_1
T20666	1	0	P_98	33	1643175021	P_1151
T20667	1	0	P_532	34	1643175173	P_39
T20668	1	0	P_312	34	1643175318	P_34
T9208	1	1	P_96	33	1643175361	P_1299,P_1297_1
T9210	1	1	P_103	33	1643175376	P_1299,P_1297_1
T20669	1	0	P_310	34	1643175462	P_34
T9212	1	1	P_232	33	1643175623	P_1299,P_1297_1
T9209	1	1	P_1203	33	1643175669	P_1375_1
T20670	1	0	P_300	34	1643175762	P_34
T9214	2	1	P_1239	33	1643175776	P_1375_1
T9211	1	1	P_317	33	1643175782	P_1299,P_1297_1
T20671	2	0	P_828	34	1643175998	P_21
T9213	1	1	P_230	33	1643176049	P_1299,P_1297_1
T20672	1	0	P_298	34	1643176180	P_39
T9215	1	1	P_109	33	1643176186	P_1299,P_1297_1
T20673	2	0	P_306	34	1643176330	P_21
T9216	1	1	P_196	33	1643176357	P_1299,P_1297_1
T20674	2	0	P_835	33	1643176427	P_998
T9217	1	1	P_266	33	1643176474	P_1299,P_1297_1
T9221	1	1	P_277	33	1643176521	P_1299,P_1297_1
T20675	1	0	P_1190	34	1643176571	P_34
T9218	1	1	P_99	33	1643176630	P_1299,P_1297_1
T20676	1	0	P_1529	34	1643176668	P_34
T9219	1	1	P_124	33	1643176770	P_1299,P_1297_1
T20677	1	0	P_302	34	1643176814	P_34
T9220	1	1	P_197	33	1643176841	P_1299,P_1297_1
T20678	2	0	P_1130	34	1643176910	P_21
T9225	1	1	P_278	33	1643176984	P_1299,P_1297_1
T9222	1	1	P_112	33	1643177001	P_1299,P_1297_1
T9223	1	1	P_528	33	1643177123	P_1299,P_1297_1
T20680	1	0	P_277	34	1643177155	P_34
T9224	2	1	P_270	33	1643177190	P_1299,P_1297_1
T20681	1	0	P_1126	34	1643177283	P_34
T20682	1	0	P_101	34	1643177423	P_34
T20683	1	0	P_1124	33	1643177485	P_1163
T9227	1	1	P_308	33	1643177501	P_1299,P_1297_1
T9226	1	1	P_57	33	1643177601	P_1299,P_1297_1
T20684	1	0	P_303	34	1643177648	P_34
T9228	1	1	P_1509	33	1643177789	P_1375_1
T20685	2	0	P_270	34	1643177841	P_21
T20686	1	0	P_106	34	1643178007	P_34
T20687	1	0	P_263	34	1643178139	P_34
T9229	1	1	P_305	33	1643178177	P_1299,P_1297_1
T20688	1	0	P_311	34	1643178269	P_34
T20689	1	0	P_297	33	1643178355	P_1163
T9230	1	1	P_267	33	1643178410	P_1299,P_1297_1
T20690	1	0	P_304	34	1643178547	P_34
T20691	1	0	P_230	34	1643179017	P_39
T9231	1	1	P_199	33	1643179051	P_1299,P_1297_1
T20692	1	0	P_309	33	1643179097	P_1163
T20693	1	0	P_308	34	1643179230	P_34
T20694	1	0	P_118	34	1643179373	P_34
T9232	1	1	P_279	33	1643179401	P_1299,P_1297_1
T20695	1	0	P_117	34	1643179573	P_34
T20696	1	0	P_663	33	1643179662	P_912
T9234	1	1	P_298	33	1643179706	P_1299,P_1297_1
T20697	2	0	P_1005	34	1643179794	P_21
T9236	1	1	P_274	33	1643179871	P_1299,P_1297_1
T20698	2	0	P_1402	33	1643179924	P_998
T20699	1	0	P_520	33	1643180071	P_1163
T9238	1	1	P_280	33	1643180109	P_1299,P_1297_1
T9235	1	1	P_202	33	1643180113	P_1299,P_1297_1
T9233	1	1	P_300	33	1643180128	P_1299,P_1297_1
T20700	1	0	P_317	34	1643180184	P_39
T9240	1	1	P_53	33	1643180250	P_1299,P_1297_1
T20701	1	0	P_1132	34	1643180288	P_34
T20702	1	0	P_276	34	1643180389	P_34
