aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T22675	1	0	P_302	34	1643547661	P_34
T22676	1	0	P_70	33	1643547747	P_1163
T11198	1	1	P_280	33	1643547806	P_1299,P_1297_1
T22677	1	0	P_412	34	1643547854	P_34
T11196	1	1	P_1127	33	1643547871	P_1299,P_1297_1
T11197	1	1	P_1124	33	1643547911	P_1299,P_1297_1
T22678	1	0	P_198	34	1643548006	P_39
T22679	1	0	P_104	33	1643548147	P_1163
T11201	1	1	P_1131	33	1643548299	P_1299,P_1297_1
T22680	1	0	P_274	34	1643548329	P_34
T11199	1	1	P_301	33	1643548397	P_1299,P_1297_1
T22681	1	0	P_118	34	1643548413	P_34
T11200	1	1	P_200	33	1643548520	P_1299,P_1297_1
T11202	1	1	P_265	33	1643548561	P_1299,P_1297_1
T22682	1	0	P_268	33	1643548578	P_1163
T22683	1	0	P_664	33	1643548688	P_912
T22684	1	0	P_277	34	1643548824	P_34
T22685	1	0	P_271	34	1643548947	P_34
T11203	1	1	P_306	33	1643549029	P_1299,P_1297_1
T22686	1	0	P_57	34	1643549087	P_34
T22687	1	0	P_100	33	1643549244	P_1163
T22688	1	0	P_797	33	1643549364	P_912
T22689	1	0	P_279	34	1643549596	P_34
T22690	2	0	P_1044	34	1643549750	P_21
T11206	1	1	P_858	33	1643549818	P_1375_1
T11204	1	1	P_276	33	1643549913	P_1299,P_1297_1
T22691	1	0	P_533	33	1643550138	P_1163
T11205	1	1	P_267	33	1643550148	P_1299,P_1297_1
T11207	1	1	P_275	33	1643550285	P_1299,P_1297_1
T22692	1	0	P_518	34	1643550292	P_34
T22693	1	0	P_1138	33	1643550402	P_1163
T22694	1	0	P_269	34	1643550530	P_34
T11208	1	1	P_278	33	1643550609	P_1299,P_1297_1
T22695	1	0	P_312	34	1643550710	P_34
T22696	1	0	P_310	33	1643550796	P_1163
T11212	2	1	P_1130	33	1643550884	P_1299,P_1297_1
T22697	1	0	P_1208	34	1643550969	P_39
T22698	2	0	P_1480	33	1643551051	P_912
T11209	1	1	P_199	33	1643551152	P_1299,P_1297_1
T22699	1	0	P_1193	34	1643551192	P_34
T22700	1	0	P_97	33	1643551270	P_1163
T11211	1	1	P_412	33	1643551276	P_1299,P_1297_1
T11210	1	1	P_263	33	1643551289	P_1299,P_1297_1
T22701	1	0	P_534	34	1643551395	P_34
T11213	1	1	P_311	33	1643551442	P_1299,P_1297_1
T22702	1	0	P_110	34	1643551511	P_34
T11215	1	1	P_274	33	1643551539	P_1299,P_1297_1
T22703	1	0	P_1192	33	1643551604	P_912
T22704	1	0	P_106	34	1643551754	P_34
T22705	1	0	P_301	34	1643551882	P_34
T11216	1	1	P_313	33	1643551888	P_1299,P_1297_1
T11214	2	1	P_1273	33	1643551948	P_1375_1
T22706	1	0	P_86	33	1643551989	P_1163
T22707	2	0	P_52	34	1643552109	P_34
T22708	1	0	P_54	34	1643552274	P_39
T22709	1	0	P_199	34	1643552377	P_39
T11217	1	1	P_195	33	1643552444	P_1299,P_1297_1
T22710	1	0	P_601	33	1643552472	P_912
T22711	1	0	P_309	34	1643552640	P_39
T22712	1	0	P_197	34	1643552778	P_34
T22713	1	0	P_305	34	1643552887	P_39
T11218	1	1	P_302	33	1643552911	P_1299,P_1297_1
T22714	1	0	P_317	33	1643552961	P_1163
T22715	1	0	P_1126	34	1643553147	P_34
T11219	2	1	P_828	33	1643553195	P_1375_1
T22716	1	0	P_132	34	1643553225	P_34
T22717	1	0	P_98	34	1643553359	P_34
T22718	2	0	P_1486	33	1643553442	P_998
T22719	1	0	P_1131	34	1643553607	P_34
T11220	1	1	P_308	33	1643553610	P_1299,P_1297_1
T22720	1	0	P_207	34	1643553696	P_34
T22721	1	0	P_267	34	1643553840	P_34
T22722	1	0	P_109	34	1643553936	P_39
T11221	1	1	P_1132	33	1643553983	P_1299,P_1297_1
T22723	1	0	P_303	33	1643554042	P_1163
T11222	1	1	P_230	33	1643554071	P_1299,P_1297_1
T22724	1	0	P_311	34	1643554129	P_39
T22725	1	0	P_231	34	1643554239	P_34
T22726	1	0	P_134	34	1643554358	P_34
T22727	1	0	P_304	34	1643554479	P_39
T22728	1	0	P_276	34	1643554599	P_34
T22729	1	0	P_1523	34	1643554763	P_34
T11223	1	1	P_312	33	1643554812	P_1299,P_1297_1
T22730	1	0	P_103	33	1643554889	P_1151
T22731	2	0	P_1129	34	1643554981	P_34
T22732	1	0	P_1046	34	1643555153	P_34
T22733	1	0	P_320	34	1643555284	P_34
T22734	1	0	P_264	34	1643555439	P_34
T22735	1	0	P_409	34	1643555558	P_34
T22736	1	0	P_278	34	1643555678	P_34
T22737	1	0	P_520	33	1643555764	P_1163
T22738	1	0	P_302	34	1643555845	P_39
T22739	1	0	P_1399	33	1643555946	P_912
T11225	1	1	P_269	33	1643556034	P_1299,P_1297_1
T22740	1	0	P_404	34	1643556043	P_34
T22741	1	0	P_1014	34	1643556165	P_39
T11224	1	1	P_301	33	1643556280	P_1299,P_1297_1
T22742	2	0	P_1130	34	1643556356	P_21
T11228	1	1	P_277	33	1643556360	P_1299,P_1297_1
T22743	1	0	P_312	33	1643556436	P_1163
T22744	1	0	P_1124	34	1643556570	P_39
T22745	1	0	P_275	34	1643556681	P_34
T11227	1	1	P_1131	33	1643556701	P_1299,P_1297_1
T11226	1	1	P_303	33	1643556702	P_1299,P_1297_1
T22746	1	0	P_412	34	1643556873	P_34
T11229	1	1	P_207	33	1643556944	P_1299,P_1297_1
T22747	1	0	P_200	34	1643557025	P_39
T22748	1	0	P_307	33	1643557128	P_1163
T22749	1	0	P_405	34	1643557282	P_34
T22750	1	0	P_1268	33	1643557426	P_912
T22751	1	0	P_280	34	1643557517	P_39
T11230	2	1	P_827	33	1643557531	P_1375_1
T22752	1	0	P_1261	33	1643557657	P_912
T22753	1	0	P_274	34	1643557787	P_34
T22754	1	0	P_301	34	1643557915	P_39
T22755	2	0	P_1425	33	1643558014	P_998
T22756	1	0	P_322	34	1643558131	P_34
T22757	1	0	P_195	33	1643558264	P_1163
T22758	1	0	P_1132	34	1643558397	P_34
