aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16301	1	0	P_533	34	1642068103	P_34
T4818	2	1	P_1129	33	1642068180	P_1299,P_1297_1
T16302	1	0	P_1486	34	1642068309	P_39
T16303	2	0	P_1131	34	1642068429	P_21
T16304	2	0	P_270	34	1642068797	P_34
T4819	1	1	P_277	33	1642068956	P_1299,P_1297_1
T4820	1	1	P_521	33	1642069044	P_1299,P_1297_1
T16305	1	0	P_322	34	1642069090	P_34
T4822	2	1	P_273	33	1642069128	P_1299,P_1297_1
T4821	1	1	P_268	33	1642069164	P_1299,P_1297_1
T16306	1	0	P_276	34	1642069231	P_34
T16307	1	0	P_312	34	1642069348	P_34
T16308	1	0	P_118	34	1642069521	P_34
T16309	1	0	P_791	34	1642069625	P_39
T4823	1	1	P_310	33	1642069764	P_1299,P_1297_1
T4826	1	1	P_939	33	1642069767	P_1375_1
T16310	1	0	P_101	34	1642069789	P_34
T4824	1	1	P_267	33	1642069894	P_1299,P_1297_1
T16311	1	0	P_112	34	1642069907	P_34
T16312	1	0	P_103	34	1642070061	P_39
T16313	2	0	P_297	34	1642070213	P_21
T16314	1	0	P_1132	34	1642070334	P_34
T4825	1	1	P_198	33	1642070335	P_1299,P_1297_1
T16315	1	0	P_304	34	1642070495	P_34
T16316	2	0	P_1239	34	1642070596	P_21
T16317	1	0	P_300	34	1642070753	P_34
T4827	1	1	P_195	33	1642070810	P_1299,P_1297_1
T4828	1	1	P_412	33	1642070882	P_1299,P_1297_1
T16318	1	0	P_278	34	1642070958	P_34
T16319	1	0	P_229	34	1642071096	P_34
T4829	1	1	P_309	33	1642071230	P_1299,P_1297_1
T16320	1	0	P_311	34	1642071536	P_34
T16321	1	0	P_279	34	1642071643	P_34
T16322	1	0	P_104	34	1642071774	P_39
T16323	1	0	P_263	34	1642071913	P_34
T4830	1	1	P_96	33	1642071945	P_1299,P_1297_1
T16324	1	0	P_1130	34	1642072050	P_34
T16325	1	0	P_55	34	1642072182	P_34
T4831	1	1	P_302	33	1642072242	P_1299,P_1297_1
T16326	1	0	P_100	34	1642072281	P_34
T4832	1	1	P_90	33	1642072372	P_1299,P_1297_1
T16327	1	0	P_1126	34	1642072395	P_34
T4833	2	1	P_831	33	1642072432	P_1375_1
T16328	1	0	P_109	34	1642072516	P_34
T16329	1	0	P_313	34	1642072637	P_34
T16330	1	0	P_274	34	1642072756	P_34
T16331	1	0	P_1511	34	1642072947	P_34
T4834	1	1	P_207	33	1642072954	P_1299,P_1297_1
T16332	1	0	P_305	34	1642073112	P_39
T4835	1	1	P_200	33	1642073170	P_1299,P_1297_1
T16333	1	0	P_99	34	1642073323	P_39
T16334	1	0	P_1235	34	1642073712	P_34
T4837	1	1	P_945	33	1642073904	P_1375_1
T16335	1	0	P_89	34	1642073909	P_34
T4838	1	1	P_1127	33	1642073945	P_1299,P_1297_1
T4840	1	1	P_1132	33	1642074059	P_1299,P_1297_1
T16336	1	0	P_521	34	1642074112	P_34
T4836	1	1	P_312	33	1642074115	P_1299,P_1297_1
T16337	1	0	P_277	34	1642074204	P_34
T16338	1	0	P_403	34	1642074369	P_34
T4839	1	1	P_196	33	1642074397	P_1299,P_1297_1
T4842	2	1	P_270	33	1642074521	P_1299,P_1297_1
T16339	1	0	P_266	34	1642074539	P_39
T4841	1	1	P_199	33	1642074695	P_1299,P_1297_1
T16340	1	0	P_267	34	1642074731	P_34
T16341	1	0	P_97	34	1642074983	P_34
T4843	1	1	P_306	33	1642075110	P_1299,P_1297_1
T16342	1	0	P_86	34	1642075157	P_34
T4844	1	1	P_275	33	1642075185	P_1299,P_1297_1
T16343	1	0	P_1362	34	1642075261	P_34
T4845	2	1	P_1131	33	1642075287	P_1299,P_1297_1
T16344	1	0	P_1205	34	1642075390	P_34
T16345	1	0	P_957	34	1642075486	P_34
T16346	1	0	P_96	34	1642075611	P_39
T16347	2	0	P_1480	34	1642075758	P_34
T4848	1	1	P_1130	33	1642075813	P_1299,P_1297_1
T16348	2	0	P_102	34	1642075943	P_34
T4846	1	1	P_311	33	1642075966	P_1299,P_1297_1
T4847	1	1	P_300	33	1642076140	P_1299,P_1297_1
T16349	1	0	P_309	34	1642076157	P_34
T16350	1	0	P_312	34	1642076410	P_34
T16351	1	0	P_965	34	1642076740	P_34
T4851	2	1	P_297	33	1642076786	P_1299,P_1297_1
T4849	2	1	P_1427	33	1642076799	P_1375_1
T4850	1	1	P_303	33	1642076975	P_1299,P_1297_1
T16352	1	0	P_268	34	1642077008	P_34
T16353	1	0	P_1138	34	1642077214	P_34
T4852	1	1	P_263	33	1642077340	P_1299,P_1297_1
T16354	1	0	P_317	34	1642077349	P_34
T16355	1	0	P_265	34	1642077489	P_34
T4854	1	1	P_278	33	1642077605	P_1299,P_1297_1
T16356	1	0	P_275	34	1642077625	P_34
T16357	1	0	P_1204	34	1642077759	P_34
T16358	1	0	P_197	34	1642077865	P_34
T16359	1	0	P_1529	34	1642077996	P_34
T4853	1	1	P_305	33	1642078030	P_1299,P_1297_1
T16360	1	0	P_1208	34	1642078145	P_34
T4855	1	1	P_313	33	1642078324	P_1299,P_1297_1
T4856	1	1	P_304	33	1642078338	P_1299,P_1297_1
T16361	1	0	P_198	34	1642078346	P_39
T4857	1	1	P_277	33	1642078376	P_1299,P_1297_1
T16362	1	0	P_231	34	1642078481	P_34
T16363	1	0	P_310	34	1642078624	P_34
T4858	1	1	P_308	33	1642078699	P_1299,P_1297_1
T16364	1	0	P_206	34	1642078797	P_34
