aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T3582	1	1	P_55	34	1641766015	P_1118,P_1110_1
T3583	1	1	P_205	33	1641766266	P_1299,P_1297_1
T3584	1	1	P_268	34	1641766721	P_1118,P_1110_1
T3585	1	1	P_1509	33	1641766729	P_1375_1
T15156	2	0	P_1273	33	1641766814	P_998
T3586	1	1	P_195	33	1641766904	P_1299,P_1297_1
T3588	1	1	P_1003	33	1641766914	P_1299,P_1297_1
T3590	1	1	P_835	34	1641767063	P_1118,P_1110_1
T3587	1	1	P_1486	33	1641767169	P_1375_1
T3589	1	1	P_207	33	1641767225	P_1299,P_1297_1
T3592	1	1	P_311	33	1641767448	P_1299,P_1297_1
T3591	1	1	P_787	33	1641767521	P_1375_1
T3593	1	1	P_1511	33	1641767930	P_1375_1
T3594	1	1	P_308	34	1641767941	P_1118,P_1110_1
T3595	1	1	P_797	33	1641768040	P_1375_1
T15157	1	0	P_1452	34	1641768124	P_34
T3599	1	1	P_946	34	1641768166	P_1118,P_1110_1
T3597	1	1	P_410	33	1641768358	P_1299,P_1297_1
T3596	1	1	P_263	34	1641768371	P_1118,P_1110_1
T3598	1	1	P_406	33	1641768774	P_1299,P_1297_1
T3602	1	1	P_202	34	1641768866	P_1118,P_1110_1
T3603	1	1	P_1132	33	1641769057	P_1299,P_1297_1
T3601	1	1	P_264	34	1641769098	P_1118,P_1110_1
T3600	1	1	P_1418	33	1641769305	P_1375_1
T3604	1	1	P_322	33	1641769636	P_1299,P_1297_1
T3605	1	1	P_127	33	1641769679	P_1299,P_1297_1
T3606	1	1	P_320	33	1641769989	P_1299,P_1297_1
T3607	1	1	P_407	33	1641770101	P_1299,P_1297_1
T3608	1	1	P_56	33	1641770230	P_1299,P_1297_1
T15158	1	0	P_1455	34	1641770388	P_39
T3611	1	1	P_271	33	1641770454	P_1299,P_1297_1
T3609	1	1	P_98	33	1641770475	P_1299,P_1297_1
T3610	1	1	P_204	34	1641770518	P_1118,P_1110_1
T15159	1	0	P_306	34	1641770548	P_34
T3613	1	1	P_1522	33	1641771073	P_1375_1
T3612	1	1	P_301	33	1641771145	P_1299,P_1297_1
T3615	1	1	P_780	33	1641771604	P_1375_1
T3614	1	1	P_1358	33	1641771620	P_1299,P_1297_1
T3616	1	1	P_92	33	1641771641	P_1299,P_1297_1
T3617	1	1	P_267	33	1641771705	P_1299,P_1297_1
T3618	1	1	P_309	33	1641771781	P_1299,P_1297_1
T15160	1	0	P_195	34	1641771928	P_34
T3623	1	1	P_1124	33	1641771998	P_1299,P_1297_1
T3620	1	1	P_532	33	1641772023	P_1299,P_1297_1
T15161	1	0	P_666	34	1641772087	P_34
T3619	1	1	P_300	33	1641772106	P_1299,P_1297_1
