aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13483	1	0	P_277	16	1641398415	P_1037
T13484	1	0	P_301	15	1641398486	P_1541
T1944	1	1	P_1485	15	1641398555	P_572_1,P_575_1
T13485	1	0	P_197	16	1641398602	P_1037
T13486	1	0	P_196	15	1641398732	P_433
T13487	1	0	P_199	16	1641398856	P_1037
T13488	1	0	P_275	16	1641399014	P_1037
T13489	1	0	P_265	16	1641399147	P_1037
T13490	1	0	P_195	15	1641399232	P_433
T13491	1	0	P_278	16	1641399353	P_505
T13492	1	0	P_1350	15	1641399546	P_433
T13493	1	0	P_202	16	1641399731	P_1037
T13494	1	0	P_309	16	1641399864	P_1037
T1945	2	1	P_1509	15	1641399930	P_572_1,P_575_1
T13495	2	0	P_1425	16	1641400016	P_1033
T13496	1	0	P_1348	16	1641400544	P_1037
T13497	1	0	P_1360	16	1641400704	P_505
T13498	1	0	P_1354	16	1641400853	P_1037
T13499	1	0	P_1344	15	1641401084	P_1541
T13500	2	0	P_412	16	1641401219	P_1033
T13501	1	0	P_280	16	1641401386	P_505
T13502	1	0	P_311	16	1641401508	P_1037
T1946	1	1	P_1452	15	1641401658	P_572_1,P_575_1
T13503	1	0	P_856	15	1641401706	P_1532
T13504	2	0	P_824	15	1641401856	P_1532
T13505	1	0	P_206	16	1641401901	P_1037
T13506	1	0	P_276	16	1641402046	P_1037
T13507	1	0	P_297	16	1641402172	P_1037
T13508	1	0	P_1498	15	1641402379	P_1532
T13509	1	0	P_207	16	1641402466	P_1037
T13510	2	0	P_1522	15	1641402630	P_1227
T13511	1	0	P_302	16	1641402730	P_1037
T13512	2	0	P_1521	15	1641402843	P_1227
T1947	1	1	P_1453	16	1641402922	P_5_1,P_11
T13513	1	0	P_308	16	1641402970	P_1037
T13514	1	0	P_1448	16	1641403143	P_1037
T13515	1	0	P_1399	16	1641403258	P_1037
T1948	2	1	P_1486	16	1641403280	P_5_1,P_11
T13516	1	0	P_269	16	1641403429	P_1037
T13517	1	0	P_1510	16	1641403580	P_1037
T13518	2	0	P_823	16	1641403787	P_1033
T1949	1	1	P_1499	16	1641404215	P_5_1,P_11
T13519	2	0	P_1272	16	1641404788	P_1033
T13520	2	0	P_1273	16	1641404989	P_1033
T13521	1	0	P_740	16	1641405174	P_1037
T13522	1	0	P_1453	16	1641405920	P_505
T13523	2	0	P_1426	16	1641406253	P_1037
T1951	2	1	P_827	16	1641406326	P_5_1,P_11
T1950	1	1	P_1455	16	1641406523	P_5_1,P_11
T13524	2	0	P_1403	16	1641406603	P_1033
T13525	1	0	P_1454	16	1641406814	P_1037
T1952	1	1	P_1510	16	1641406818	P_5_1,P_11
T13526	1	0	P_1452	16	1641407030	P_505
T13527	2	0	P_827	16	1641407470	P_1033
T1954	1	1	P_796	16	1641407576	P_5_1,P_11
T1953	1	1	P_1278	16	1641407611	P_5_1,P_11
T13528	1	0	P_1486	16	1641407849	P_1037
T1955	2	1	P_1239	16	1641407985	P_5_1,P_11
T13529	1	0	P_1510	16	1641409057	P_1037
