aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T4886	2	1	P_1044	33	1642100534	P_1299,P_1297_1
T16453	1	0	P_1478	33	1642100995	P_912
T16454	1	0	P_1486	33	1642101399	P_912
T16455	2	0	P_1480	33	1642101653	P_998
T4887	2	1	P_1240	33	1642101674	P_1375_1
T16456	1	0	P_1511	33	1642102245	P_912
T16457	1	0	P_1498	33	1642102633	P_912
T4888	1	1	P_1508	33	1642102764	P_1375_1
T4889	1	1	P_1453	33	1642103602	P_1375_1
T16458	2	0	P_1427	33	1642104000	P_998
T4890	2	1	P_1403	33	1642104179	P_1375_1
T16459	1	0	P_1426	33	1642104251	P_912
T16460	1	0	P_945	33	1642104568	P_912
T16461	1	0	P_1403	33	1642104742	P_912
T4891	1	1	P_1454	33	1642105193	P_1375_1
T16462	1	0	P_1455	33	1642105670	P_912
T16463	2	0	P_1240	33	1642105922	P_912
T4892	1	1	P_1511	33	1642106482	P_1375_1
T4896	2	1	P_823	33	1642106663	P_1375_1
T4894	2	1	P_1045	33	1642106707	P_1299,P_1297_1
T4893	1	1	P_1510	33	1642107013	P_1375_1
T16464	1	0	P_1508	33	1642107019	P_912
T4895	1	1	P_1498	33	1642107514	P_1375_1
T4901	2	1	P_835	33	1642107930	P_1375_1
T4897	2	1	P_1522	33	1642108130	P_1375_1
T16465	1	0	P_1485	33	1642108149	P_912
T4898	2	1	P_1402	33	1642108207	P_1375_1
T4899	2	1	P_1480	33	1642108566	P_1375_1
T16466	1	0	P_1453	33	1642108618	P_912
T4902	1	1	P_945	33	1642108855	P_1375_1
T4900	1	1	P_1478	33	1642108887	P_1375_1
T4903	2	1	P_1357	33	1642109153	P_1299,P_1297_1
T16467	1	0	P_1454	33	1642109276	P_912
T4904	1	1	P_1455	33	1642109321	P_1375_1
T4908	2	1	P_831	33	1642109390	P_1375_1
T16468	1	0	P_1510	33	1642109579	P_912
T4905	1	1	P_1426	33	1642109808	P_1375_1
T4906	1	1	P_1403	33	1642110154	P_1375_1
T4907	1	1	P_1486	33	1642110213	P_1375_1
T4910	1	1	P_303	33	1642110926	P_1299,P_1297_1
T4909	1	1	P_308	33	1642110934	P_1299,P_1297_1
T4913	1	1	P_1508	33	1642110949	P_1375_1
T4911	2	1	P_828	33	1642111068	P_1375_1
T4912	1	1	P_309	33	1642111113	P_1299,P_1297_1
