aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T7640	1	1	P_229	15	1642824046	P_565_1,P_563_1
T7645	1	1	P_308	15	1642824423	P_565_1,P_563_1
T7642	1	1	P_107	15	1642824509	P_565_1,P_563_1
T7644	1	1	P_89	15	1642824598	P_565_1,P_563_1
T7643	1	1	P_54	15	1642824608	P_565_1,P_563_1
T7646	1	1	P_860	15	1642824729	P_572_1,P_575_1
T7647	1	1	P_300	15	1642824755	P_565_1,P_563_1
T19117	1	0	P_1131	16	1642824922	P_1037
T7648	1	1	P_310	15	1642825096	P_565_1,P_563_1
T19118	1	0	P_280	16	1642825413	P_1037
T7649	1	1	P_412	15	1642825572	P_565_1,P_563_1
T19119	1	0	P_264	16	1642825634	P_1037
T7651	1	1	P_196	15	1642825643	P_565_1,P_563_1
T7650	2	1	P_270	15	1642825666	P_565_1,P_563_1
T19120	1	0	P_1003	16	1642825814	P_1037
T7652	1	1	P_1127	15	1642825934	P_565_1,P_563_1
T7653	1	1	P_303	15	1642825939	P_565_1,P_563_1
T19121	1	0	P_1486	16	1642826010	P_1037
T7654	1	1	P_309	15	1642826171	P_565_1,P_563_1
T19122	1	0	P_310	16	1642826176	P_1037
T19123	1	0	P_277	16	1642826341	P_1037
T19124	1	0	P_199	16	1642826488	P_505
T7656	1	1	P_1138	15	1642826559	P_565_1,P_563_1
T7655	1	1	P_127	15	1642826570	P_565_1,P_563_1
T19125	1	0	P_275	16	1642826654	P_1037
T19126	1	0	P_297	16	1642826769	P_1037
T7657	1	1	P_268	15	1642826806	P_565_1,P_563_1
T7661	2	1	P_1480	15	1642826810	P_572_1,P_575_1
T7658	1	1	P_124	15	1642826869	P_565_1,P_563_1
T19127	1	0	P_279	16	1642826903	P_1037
T19128	1	0	P_298	15	1642827034	P_1541
T19129	1	0	P_1498	15	1642827337	P_1532
T7659	1	1	P_70	15	1642827350	P_565_1,P_563_1
T19130	1	0	P_197	16	1642827469	P_505
T7660	1	1	P_847	15	1642827478	P_572_1,P_575_1
T7662	1	1	P_263	15	1642827811	P_565_1,P_563_1
T19131	1	0	P_1192	15	1642827949	P_1532
T19132	1	0	P_301	15	1642828288	P_1541
T7664	1	1	P_111	15	1642828342	P_565_1,P_563_1
T7665	1	1	P_265	15	1642828354	P_565_1,P_563_1
T7663	1	1	P_205	15	1642828446	P_565_1,P_563_1
T19133	1	0	P_302	16	1642828452	P_1037
T19134	1	0	P_534	16	1642828646	P_505
T19135	1	0	P_206	16	1642828777	P_1037
T7667	1	1	P_278	15	1642828858	P_565_1,P_563_1
T19136	1	0	P_1005	16	1642828960	P_1037
T7671	1	1	P_264	15	1642829068	P_565_1,P_563_1
T19137	1	0	P_266	15	1642829115	P_1541
T7668	1	1	P_858	15	1642829133	P_572_1,P_575_1
T7669	1	1	P_856	15	1642829151	P_572_1,P_575_1
T7666	1	1	P_55	15	1642829153	P_565_1,P_563_1
T7670	1	1	P_531	15	1642829292	P_565_1,P_563_1
T19138	1	0	P_312	16	1642829295	P_1037
T7672	1	1	P_133	15	1642829303	P_565_1,P_563_1
T19139	2	0	P_835	15	1642829430	P_1532
T7675	1	1	P_280	15	1642829446	P_565_1,P_563_1
T7674	1	1	P_1486	15	1642829517	P_572_1,P_575_1
T19140	1	0	P_311	16	1642829598	P_1037
T7673	1	1	P_52	15	1642829639	P_565_1,P_563_1
T19141	1	0	P_303	16	1642829736	P_505
T7678	1	1	P_1126	15	1642829761	P_565_1,P_563_1
T7676	1	1	P_1003	15	1642829833	P_565_1,P_563_1
T19142	1	0	P_1355	16	1642829837	P_1037
T7677	1	1	P_53	15	1642829974	P_565_1,P_563_1
T19143	1	0	P_780	15	1642829987	P_1532
T19144	1	0	P_304	16	1642830108	P_1037
T7680	1	1	P_408	15	1642830216	P_565_1,P_563_1
T7679	1	1	P_864	15	1642830323	P_572_1,P_575_1
T19145	1	0	P_521	16	1642830388	P_1037
T7682	1	1	P_1131	15	1642830562	P_565_1,P_563_1
T19146	1	0	P_322	15	1642830698	P_1541
T19147	1	0	P_1190	16	1642830839	P_1037
T7684	1	1	P_405	15	1642830845	P_565_1,P_563_1
T7681	1	1	P_86	15	1642830891	P_565_1,P_563_1
T7683	1	1	P_277	15	1642830897	P_565_1,P_563_1
T19148	1	0	P_268	16	1642830975	P_1037
T7686	1	1	P_406	15	1642831308	P_565_1,P_563_1
T19149	1	0	P_280	15	1642831320	P_1541
T19150	1	0	P_412	16	1642831424	P_505
T7685	1	1	P_197	15	1642831437	P_565_1,P_563_1
T19151	1	0	P_124	16	1642831718	P_1037
T19152	1	0	P_520	16	1642831925	P_1037
T7687	1	1	P_199	15	1642832012	P_565_1,P_563_1
T19153	1	0	P_305	16	1642832187	P_1037
T7688	1	1	P_206	15	1642832212	P_565_1,P_563_1
T7689	1	1	P_298	15	1642832281	P_565_1,P_563_1
T19154	1	0	P_864	16	1642832344	P_505
T19155	1	0	P_309	16	1642832486	P_1037
T19156	1	0	P_1244	15	1642832662	P_1532
T19157	1	0	P_308	16	1642832796	P_505
T19158	1	0	P_278	16	1642832944	P_505
T19159	1	0	P_263	15	1642833073	P_1541
T19160	1	0	P_411	16	1642833193	P_1037
T19161	1	0	P_53	15	1642833322	P_1541
T19162	1	0	P_112	16	1642833420	P_1037
T7690	1	1	P_266	15	1642833532	P_565_1,P_563_1
T19163	2	0	P_273	16	1642833563	P_1033
T19164	1	0	P_406	15	1642833668	P_1541
T7691	1	1	P_311	15	1642833730	P_565_1,P_563_1
T19165	1	0	P_134	16	1642833778	P_1037
T19166	1	0	P_306	16	1642833902	P_1037
T7692	1	1	P_301	15	1642833972	P_565_1,P_563_1
T19167	1	0	P_1132	16	1642834017	P_1037
T19168	2	0	P_531	16	1642834135	P_1033
T19169	1	0	P_299	16	1642834317	P_505
T7693	1	1	P_303	15	1642834450	P_565_1,P_563_1
T7696	2	1	P_1426	15	1642834567	P_572_1,P_575_1
T7694	1	1	P_312	15	1642834570	P_565_1,P_563_1
T7695	1	1	P_1208	15	1642834768	P_572_1,P_575_1
