aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15924	1	0	P_856	34	1641970804	P_34
T4437	1	1	P_230	33	1641970912	P_1299,P_1297_1
T15925	1	0	P_271	34	1641970914	P_34
T15926	1	0	P_313	34	1641971070	P_34
T15927	1	0	P_849	34	1641971188	P_34
T15928	1	0	P_133	34	1641971290	P_34
T4439	1	1	P_300	33	1641971314	P_1299,P_1297_1
T15929	2	0	P_411	34	1641971430	P_21
T15930	1	0	P_1132	34	1641971643	P_39
T4440	1	1	P_533	33	1641971706	P_1299,P_1297_1
T15931	1	0	P_1509	34	1641971747	P_39
T15932	1	0	P_305	34	1641971894	P_34
T15933	1	0	P_103	34	1641972044	P_39
T15934	1	0	P_196	34	1641972155	P_34
T4442	1	1	P_1127	33	1641972214	P_1299,P_1297_1
T15935	1	0	P_195	34	1641972338	P_34
T4441	1	1	P_860	33	1641972421	P_1375_1
T15936	1	0	P_198	34	1641972551	P_34
T15938	1	0	P_53	34	1641972807	P_34
T4443	1	1	P_311	33	1641972883	P_1299,P_1297_1
T15939	1	0	P_92	34	1641972990	P_34
T4444	1	1	P_412	33	1641973107	P_1299,P_1297_1
T15940	1	0	P_266	34	1641973122	P_34
T15941	1	0	P_301	34	1641973270	P_34
T4445	1	1	P_265	33	1641973378	P_1299,P_1297_1
T4447	2	1	P_1129	33	1641973405	P_1299,P_1297_1
T15942	1	0	P_1189	34	1641973443	P_39
T4446	1	1	P_310	33	1641973726	P_1299,P_1297_1
T15943	1	0	P_206	34	1641973782	P_39
T4448	1	1	P_534	33	1641973876	P_1299,P_1297_1
T15944	1	0	P_204	34	1641973906	P_34
T15945	1	0	P_90	34	1641974106	P_34
T4450	1	1	P_99	33	1641974139	P_1299,P_1297_1
T4449	1	1	P_263	33	1641974177	P_1299,P_1297_1
T4453	1	1	P_279	33	1641974212	P_1299,P_1297_1
T4451	1	1	P_308	33	1641974235	P_1299,P_1297_1
T4452	1	1	P_267	33	1641974387	P_1299,P_1297_1
T15946	2	0	P_1128	34	1641974533	P_21
T15947	1	0	P_1130	34	1641974889	P_39
T4454	1	1	P_312	33	1641975129	P_1299,P_1297_1
T15948	1	0	P_1127	34	1641975150	P_34
T4455	1	1	P_1132	33	1641975206	P_1299,P_1297_1
T4457	1	1	P_268	33	1641975337	P_1299,P_1297_1
T15937	2	0	P_828	34	1641975410	P_21
T15949	2	0	P_127	34	1641975537	P_34
T4456	1	1	P_305	33	1641975544	P_1299,P_1297_1
T15950	1	0	P_311	34	1641975677	P_34
T15951	2	0	P_1342	34	1641975767	P_21
T4458	1	1	P_276	33	1641975857	P_1299,P_1297_1
T15952	2	0	P_297	34	1641975954	P_21
T15953	1	0	P_199	34	1641976074	P_34
T15954	1	0	P_267	34	1641976179	P_34
T15955	2	0	P_1272	34	1641976290	P_21
T4459	1	1	P_277	33	1641976308	P_1299,P_1297_1
T4461	2	1	P_835	33	1641976349	P_1375_1
T4460	1	1	P_70	33	1641976356	P_1299,P_1297_1
T4462	1	1	P_303	33	1641976362	P_1299,P_1297_1
T15956	1	0	P_1126	34	1641976434	P_34
T15957	1	0	P_308	34	1641976555	P_34
T15958	1	0	P_205	34	1641976686	P_34
T4463	1	1	P_275	33	1641976775	P_1299,P_1297_1
T15959	1	0	P_318	34	1641976805	P_34
T15960	1	0	P_304	34	1641976956	P_34
T15961	1	0	P_197	34	1641977064	P_34
T4464	1	1	P_313	33	1641977150	P_1299,P_1297_1
T15962	1	0	P_106	34	1641977182	P_34
T15963	1	0	P_1418	34	1641977307	P_34
T4465	1	1	P_271	33	1641977339	P_1299,P_1297_1
T4466	1	1	P_266	33	1641977375	P_1299,P_1297_1
T15964	1	0	P_848	34	1641977434	P_34
T15965	1	0	P_279	34	1641977556	P_34
T4468	1	1	P_520	33	1641977568	P_1299,P_1297_1
T4467	1	1	P_301	33	1641977673	P_1299,P_1297_1
T15966	1	0	P_265	34	1641977856	P_34
T15967	1	0	P_310	34	1641977987	P_34
T4469	1	1	P_198	33	1641978015	P_1299,P_1297_1
T15968	1	0	P_101	34	1641978130	P_39
T4470	1	1	P_847	33	1641978289	P_1375_1
T15969	1	0	P_1131	34	1641978521	P_34
T4471	1	1	P_195	33	1641978633	P_1299,P_1297_1
T4473	1	1	P_1130	33	1641978824	P_1299,P_1297_1
T15970	1	0	P_1132	34	1641978939	P_34
T4472	1	1	P_1278	33	1641979297	P_1375_1
T4474	1	1	P_521	33	1641979446	P_1299,P_1297_1
T4475	1	1	P_304	33	1641979545	P_1299,P_1297_1
T15971	1	0	P_1005	34	1641979578	P_34
T15972	1	0	P_1268	34	1641979713	P_34
T15973	1	0	P_54	34	1641979878	P_39
T15974	1	0	P_412	34	1641979975	P_34
T15975	1	0	P_277	34	1641980106	P_34
T4476	1	1	P_1127	33	1641980123	P_1299,P_1297_1
T15976	1	0	P_312	34	1641980289	P_34
T4477	1	1	P_205	33	1641980447	P_1299,P_1297_1
T15977	1	0	P_598	34	1641980499	P_39
T4478	2	1	P_127	33	1641980710	P_1299,P_1297_1
T15978	1	0	P_276	34	1641980846	P_34
T4479	1	1	P_204	33	1641980905	P_1299,P_1297_1
T15979	1	0	P_108	34	1641980973	P_34
T4480	1	1	P_311	33	1641980988	P_1299,P_1297_1
T4481	1	1	P_264	33	1641981276	P_1299,P_1297_1
T15983	1	0	P_1485	34	1641981342	P_34
T15980	2	0	P_1129	34	1641981490	P_21
T4483	1	1	P_1126	33	1641981503	P_1299,P_1297_1
T4484	2	1	P_1128	33	1641981526	P_1299,P_1297_1
T4485	2	1	P_831	33	1641981566	P_1375_1
T4482	1	1	P_206	33	1641981583	P_1299,P_1297_1
