aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T4914	1	1	P_199	33	1642111350	P_1299,P_1297_1
T4915	1	1	P_1453	33	1642111401	P_1375_1
T4916	1	1	P_86	34	1642111463	P_1118,P_1110_1
T4917	1	1	P_407	33	1642112210	P_1299,P_1297_1
T4918	1	1	P_1454	33	1642112353	P_1375_1
T4920	1	1	P_206	33	1642112578	P_1299,P_1297_1
T4921	1	1	P_97	33	1642112734	P_1299,P_1297_1
T4919	1	1	P_310	33	1642112745	P_1299,P_1297_1
T4922	1	1	P_207	33	1642112963	P_1299,P_1297_1
T16469	2	0	P_1511	34	1642113159	P_21
T4924	1	1	P_110	34	1642113376	P_1118,P_1110_1
T4923	1	1	P_1510	33	1642113448	P_1375_1
T4929	2	1	P_1427	34	1642113628	P_1118,P_1110_1
T4926	1	1	P_204	33	1642113681	P_1299,P_1297_1
T4925	1	1	P_408	33	1642113727	P_1299,P_1297_1
T4932	1	1	P_1130	33	1642113734	P_1299,P_1297_1
T4928	1	1	P_300	33	1642113840	P_1299,P_1297_1
T4927	1	1	P_263	34	1642113966	P_1118,P_1110_1
T4930	1	1	P_118	33	1642113979	P_1299,P_1297_1
T4933	1	1	P_403	33	1642114324	P_1299,P_1297_1
T4935	1	1	P_297	33	1642114395	P_1299,P_1297_1
T4931	1	1	P_269	34	1642114519	P_1118,P_1110_1
T16470	1	0	P_1455	34	1642114647	P_39
T4934	1	1	P_265	34	1642114703	P_1118,P_1110_1
T4936	1	1	P_409	33	1642115048	P_1299,P_1297_1
T16471	2	0	P_1480	34	1642115086	P_21
T16472	1	0	P_1522	34	1642115402	P_34
T4937	1	1	P_1406	33	1642115798	P_1375_1
T4939	1	1	P_406	15	1642115800	P_565_1,P_563_1
T4938	1	1	P_1131	15	1642115832	P_565_1,P_563_1
T16473	1	0	P_1486	34	1642115924	P_34
T4940	1	1	P_405	15	1642115961	P_565_1,P_563_1
T4944	1	1	P_1128	15	1642116033	P_565_1,P_563_1
T4943	2	1	P_1272	15	1642116085	P_572_1,P_575_1
T16474	1	0	P_204	34	1642116099	P_34
T4942	1	1	P_1126	15	1642116163	P_565_1,P_563_1
T4941	1	1	P_103	15	1642116204	P_565_1,P_563_1
T16475	1	0	P_864	34	1642116488	P_39
T4945	1	1	P_1003	15	1642116761	P_565_1,P_563_1
T4947	1	1	P_311	15	1642116999	P_565_1,P_563_1
T4946	1	1	P_104	15	1642117032	P_565_1,P_563_1
T4948	1	1	P_1132	15	1642117139	P_565_1,P_563_1
T4950	1	1	P_277	15	1642117251	P_565_1,P_563_1
T4951	1	1	P_411	15	1642117392	P_565_1,P_563_1
T16476	1	0	P_303	16	1642117412	P_1037
T4949	1	1	P_195	15	1642117465	P_565_1,P_563_1
T4952	1	1	P_1127	15	1642117518	P_565_1,P_563_1
T16477	1	0	P_118	16	1642117631	P_1037
T4953	1	1	P_1523	15	1642117878	P_572_1,P_575_1
T4957	1	1	P_280	15	1642117901	P_565_1,P_563_1
T4954	1	1	P_412	15	1642117982	P_565_1,P_563_1
T4955	1	1	P_89	15	1642118039	P_565_1,P_563_1
T4958	1	1	P_1129	15	1642118249	P_565_1,P_563_1
T4956	1	1	P_301	15	1642118418	P_565_1,P_563_1
T4960	1	1	P_54	15	1642118740	P_565_1,P_563_1
T16478	1	0	P_1454	16	1642118747	P_1037
T4959	1	1	P_98	15	1642118789	P_565_1,P_563_1
T4963	1	1	P_112	15	1642118817	P_565_1,P_563_1
T4962	1	1	P_1455	15	1642118893	P_572_1,P_575_1
T4961	1	1	P_313	15	1642118922	P_565_1,P_563_1
T16479	1	0	P_1453	16	1642118942	P_1037
T16480	1	0	P_957	16	1642119199	P_1037
T4964	1	1	P_99	15	1642119256	P_565_1,P_563_1
T4965	1	1	P_856	15	1642119344	P_572_1,P_575_1
T4966	1	1	P_318	15	1642119394	P_565_1,P_563_1
T16481	1	0	P_1127	16	1642119421	P_1037
T16482	1	0	P_797	16	1642119551	P_1037
T4969	1	1	P_1124	15	1642119693	P_565_1,P_563_1
T4967	1	1	P_304	15	1642119710	P_565_1,P_563_1
T16483	1	0	P_1426	16	1642119762	P_1037
T4968	1	1	P_312	15	1642119897	P_565_1,P_563_1
T16484	1	0	P_1128	16	1642120088	P_1037
T4970	1	1	P_206	15	1642120421	P_565_1,P_563_1
T4971	1	1	P_198	15	1642120461	P_565_1,P_563_1
T16485	2	0	P_1131	16	1642120494	P_1033
T4973	1	1	P_271	15	1642120512	P_565_1,P_563_1
T4972	1	1	P_1192	15	1642120540	P_572_1,P_575_1
T16486	2	0	P_1478	16	1642120672	P_1037
T4974	1	1	P_266	15	1642120781	P_565_1,P_563_1
T4976	1	1	P_404	15	1642120877	P_565_1,P_563_1
T16487	1	0	P_1523	16	1642120972	P_1037
T4975	1	1	P_1529	15	1642120983	P_572_1,P_575_1
T4978	1	1	P_123	15	1642121064	P_565_1,P_563_1
T4977	1	1	P_1207	15	1642121253	P_572_1,P_575_1
T16488	1	0	P_99	16	1642121282	P_505
T4980	1	1	P_279	15	1642121373	P_565_1,P_563_1
T4979	1	1	P_106	15	1642121574	P_565_1,P_563_1
T4981	1	1	P_520	15	1642121597	P_565_1,P_563_1
T4982	2	1	P_320	15	1642121794	P_565_1,P_563_1
T16489	1	0	P_1498	16	1642121947	P_505
