aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6946	1	1	P_322	33	1642651275	P_1299,P_1297_1
T18422	1	0	P_206	34	1642651278	P_34
T6947	1	1	P_265	33	1642651295	P_1299,P_1297_1
T18423	1	0	P_195	34	1642651436	P_34
T6949	1	1	P_276	33	1642651560	P_1299,P_1297_1
T6948	1	1	P_197	33	1642651577	P_1299,P_1297_1
T6950	1	1	P_862	33	1642651603	P_1375_1
T6944	1	1	P_946	33	1642651636	P_1375_1
T6951	1	1	P_1131	33	1642651886	P_1299,P_1297_1
T18424	1	0	P_1509	33	1642652181	P_912
T6952	1	1	P_99	33	1642652279	P_1299,P_1297_1
T18425	1	0	P_305	34	1642652284	P_34
T18426	1	0	P_521	34	1642652405	P_34
T6956	2	1	P_297	33	1642652581	P_1299,P_1297_1
T18427	1	0	P_100	34	1642652602	P_39
T6954	1	1	P_307	33	1642652737	P_1299,P_1297_1
T6953	1	1	P_263	33	1642652746	P_1299,P_1297_1
T18428	1	0	P_111	34	1642652774	P_39
T6955	1	1	P_520	33	1642653058	P_1299,P_1297_1
T6958	1	1	P_1003	33	1642653153	P_1299,P_1297_1
T18429	1	0	P_824	33	1642653154	P_912
T6960	1	1	P_1127	33	1642653301	P_1299,P_1297_1
T6959	1	1	P_109	33	1642653598	P_1299,P_1297_1
T18430	1	0	P_278	34	1642653693	P_34
T6957	1	1	P_858	33	1642653705	P_1375_1
T6962	1	1	P_230	33	1642653732	P_1299,P_1297_1
T18431	1	0	P_277	33	1642653806	P_1163
T18432	1	0	P_301	34	1642654045	P_34
T6961	1	1	P_104	33	1642654150	P_1299,P_1297_1
T18433	1	0	P_267	34	1642654180	P_34
T6963	1	1	P_309	33	1642654321	P_1299,P_1297_1
T18434	1	0	P_957	33	1642654373	P_912
T6965	2	1	P_298	33	1642654542	P_1299,P_1297_1
T18435	1	0	P_134	34	1642654554	P_34
T18436	1	0	P_276	34	1642654716	P_39
T6964	1	1	P_206	33	1642654731	P_1299,P_1297_1
T18437	1	0	P_265	34	1642654878	P_34
T18438	2	0	P_273	34	1642654972	P_21
T6967	2	1	P_827	33	1642654986	P_1375_1
T6966	1	1	P_403	33	1642655238	P_1299,P_1297_1
T6970	1	1	P_264	33	1642655346	P_1299,P_1297_1
T18439	1	0	P_302	34	1642655432	P_39
T6968	1	1	P_407	33	1642655436	P_1299,P_1297_1
T6969	1	1	P_198	33	1642655493	P_1299,P_1297_1
T18440	1	0	P_312	34	1642655591	P_34
T18441	1	0	P_109	34	1642655743	P_34
T6971	1	1	P_1509	33	1642655782	P_1375_1
T6972	1	1	P_229	33	1642655940	P_1299,P_1297_1
T6973	1	1	P_207	33	1642656312	P_1299,P_1297_1
T18442	1	0	P_1005	34	1642656374	P_34
T6975	1	1	P_195	33	1642656390	P_1299,P_1297_1
T18443	1	0	P_864	33	1642656546	P_912
T6974	1	1	P_305	33	1642656566	P_1299,P_1297_1
T6976	1	1	P_531	33	1642656615	P_1299,P_1297_1
T18444	1	0	P_1406	33	1642656723	P_912
T18445	1	0	P_97	34	1642656850	P_34
T6979	1	1	P_55	33	1642656886	P_1299,P_1297_1
T6977	1	1	P_118	33	1642656916	P_1299,P_1297_1
T18446	1	0	P_266	34	1642656976	P_34
T6978	1	1	P_278	33	1642656987	P_1299,P_1297_1
T18447	1	0	P_311	34	1642657113	P_39
T18448	1	0	P_303	34	1642657245	P_34
T18449	1	0	P_99	34	1642657368	P_34
T18450	1	0	P_534	34	1642657520	P_34
T18451	1	0	P_263	34	1642657693	P_34
T6981	1	1	P_58	33	1642657714	P_1299,P_1297_1
T18452	1	0	P_309	34	1642657812	P_34
T6980	1	1	P_406	33	1642657901	P_1299,P_1297_1
T6982	1	1	P_124	33	1642657902	P_1299,P_1297_1
T18453	2	0	P_1483	33	1642658015	P_998
T6983	1	1	P_89	33	1642658090	P_1299,P_1297_1
T18454	1	0	P_195	34	1642658157	P_34
T6984	1	1	P_301	33	1642658269	P_1299,P_1297_1
T18455	1	0	P_520	34	1642658284	P_34
T18456	1	0	P_53	34	1642658393	P_34
T6986	1	1	P_277	33	1642658417	P_1299,P_1297_1
T6985	1	1	P_856	33	1642658435	P_1375_1
T18457	1	0	P_946	33	1642658501	P_912
T18458	1	0	P_1003	34	1642658694	P_34
T6987	1	1	P_100	33	1642658787	P_1299,P_1297_1
T18459	1	0	P_310	34	1642658845	P_34
T6988	1	1	P_276	33	1642658907	P_1299,P_1297_1
T18460	2	0	P_319	34	1642658979	P_21
T6989	1	1	P_862	33	1642659064	P_1375_1
T18461	1	0	P_301	34	1642659252	P_39
T18462	1	0	P_207	34	1642659569	P_34
T18463	1	0	P_532	34	1642659778	P_34
T18464	1	0	P_277	34	1642659935	P_34
T6991	2	1	P_273	33	1642659938	P_1299,P_1297_1
T18465	1	0	P_268	34	1642660063	P_39
T6990	1	1	P_312	33	1642660157	P_1299,P_1297_1
T18466	1	0	P_1190	33	1642660458	P_912
T6992	1	1	P_311	33	1642660831	P_1299,P_1297_1
T18467	1	0	P_1362	34	1642660880	P_34
T6993	1	1	P_275	33	1642660912	P_1299,P_1297_1
T18468	1	0	P_198	34	1642660989	P_34
T6994	1	1	P_265	33	1642661062	P_1299,P_1297_1
T18469	1	0	P_264	34	1642661247	P_34
T18470	1	0	P_1255	33	1642661459	P_912
T6995	1	1	P_309	33	1642661484	P_1299,P_1297_1
T18471	1	0	P_196	34	1642661560	P_34
T6996	1	1	P_1015	33	1642661604	P_1299,P_1297_1
T18472	1	0	P_1207	33	1642661621	P_912
T6997	1	1	P_302	33	1642661767	P_1299,P_1297_1
T18473	1	0	P_304	34	1642661774	P_34
T7000	2	1	P_1349	34	1642661812	P_1118,P_1110_1
T18474	2	0	P_117	34	1642661867	P_21
