aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13975	1	0	P_1499	15	1641495850	P_1532
T13976	1	0	P_1486	15	1641496045	P_1532
T2394	2	1	P_1427	15	1641496190	P_572_1,P_575_1
T13977	2	0	P_1483	15	1641496403	P_1227
T2395	1	1	P_1510	15	1641496498	P_572_1,P_575_1
T13978	2	0	P_1425	15	1641496683	P_1532
T13979	2	0	P_1046	15	1641497821	P_1544
T13980	1	0	P_1452	15	1641498157	P_1532
T13981	1	0	P_1510	15	1641498299	P_1532
T2396	2	1	P_1403	15	1641498585	P_572_1,P_575_1
T13982	1	0	P_945	15	1641499277	P_1532
T2397	1	1	P_1499	15	1641499567	P_572_1,P_575_1
T13983	1	0	P_946	15	1641499813	P_1532
T13984	1	0	P_1511	15	1641500006	P_1532
T2398	2	1	P_823	15	1641500038	P_572_1,P_575_1
T2399	1	1	P_1486	15	1641500093	P_572_1,P_575_1
T13985	1	0	P_1508	15	1641500232	P_1532
T2400	1	1	P_928	15	1641500287	P_572_1,P_575_1
T13986	1	0	P_1499	15	1641501189	P_1532
T2401	2	1	P_1522	15	1641501417	P_572_1,P_575_1
T2403	1	1	P_1485	15	1641501615	P_572_1,P_575_1
T2402	1	1	P_797	15	1641501655	P_572_1,P_575_1
T2405	2	1	P_1272	15	1641502023	P_572_1,P_575_1
T2404	1	1	P_1498	15	1641502121	P_572_1,P_575_1
T13987	1	0	P_1486	15	1641502159	P_1532
T2406	1	1	P_1510	15	1641502574	P_572_1,P_575_1
T2407	1	1	P_1509	15	1641503114	P_572_1,P_575_1
T2409	2	1	P_828	15	1641503286	P_572_1,P_575_1
T2408	1	1	P_945	15	1641503512	P_572_1,P_575_1
T2410	1	1	P_1452	15	1641503564	P_572_1,P_575_1
T13988	1	0	P_1498	15	1641504116	P_1532
T2411	2	1	P_1483	15	1641504118	P_572_1,P_575_1
T2412	1	1	P_1511	15	1641504600	P_572_1,P_575_1
T2413	1	1	P_1508	15	1641504889	P_572_1,P_575_1
T13989	2	0	P_1272	15	1641504982	P_1227
T2414	1	1	P_1499	15	1641505340	P_572_1,P_575_1
T2415	2	1	P_1425	15	1641505478	P_572_1,P_575_1
T13990	1	0	P_1485	15	1641505951	P_1532
T2418	1	1	P_856	33	1641506259	P_1375_1
T2421	1	1	P_280	33	1641506395	P_1299,P_1297_1
