aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T1906	1	1	P_207	15	1641387630	P_565_1,P_563_1
T1908	1	1	P_300	15	1641387653	P_565_1,P_563_1
T13409	1	0	P_1132	15	1641388066	P_433
T1909	1	1	P_280	15	1641388135	P_565_1,P_563_1
T1907	1	1	P_264	15	1641388158	P_565_1,P_563_1
T13410	1	0	P_263	16	1641388208	P_1037
T13411	1	0	P_52	15	1641388285	P_433
T1910	1	1	P_311	15	1641388425	P_565_1,P_563_1
T13412	1	0	P_521	16	1641388426	P_1037
T13413	1	0	P_204	16	1641388564	P_1037
T13414	1	0	P_1124	16	1641388740	P_1037
T1912	1	1	P_196	15	1641388831	P_565_1,P_563_1
T1911	1	1	P_407	15	1641388832	P_565_1,P_563_1
T13415	1	0	P_532	16	1641388864	P_1037
T1913	1	1	P_195	15	1641389155	P_565_1,P_563_1
T13416	1	0	P_310	16	1641389529	P_1037
T1914	1	1	P_308	15	1641389531	P_565_1,P_563_1
T13417	1	0	P_301	16	1641389685	P_1037
T13418	1	0	P_300	16	1641389811	P_1037
T1916	1	1	P_306	15	1641389817	P_565_1,P_563_1
T1915	1	1	P_197	15	1641389854	P_565_1,P_563_1
T1917	1	1	P_278	15	1641389966	P_565_1,P_563_1
T13419	1	0	P_118	16	1641389981	P_505
T13420	1	0	P_89	16	1641390131	P_1037
T13421	1	0	P_96	15	1641390199	P_1541
T13422	1	0	P_97	16	1641390294	P_1037
T1918	1	1	P_206	15	1641390388	P_565_1,P_563_1
T1921	1	1	P_409	15	1641390426	P_565_1,P_563_1
T13423	1	0	P_264	15	1641390445	P_1541
T13424	1	0	P_297	16	1641390516	P_1037
T1919	1	1	P_312	15	1641390604	P_565_1,P_563_1
T13425	2	0	P_1486	15	1641390630	P_1532
T13426	1	0	P_280	16	1641390734	P_505
T13427	1	0	P_274	15	1641390873	P_1541
T1920	1	1	P_313	15	1641390879	P_565_1,P_563_1
T1922	1	1	P_205	15	1641390893	P_565_1,P_563_1
T1928	1	1	P_827	15	1641390963	P_572_1,P_575_1
T13428	2	0	P_1128	16	1641390972	P_1033
T1923	1	1	P_1399	15	1641390981	P_572_1,P_575_1
T13429	1	0	P_273	15	1641391069	P_1541
T1924	1	1	P_198	15	1641391119	P_565_1,P_563_1
T13430	1	0	P_862	15	1641391212	P_1532
T13431	1	0	P_196	16	1641391414	P_1037
T13432	1	0	P_1130	16	1641391501	P_505
T13433	1	0	P_197	16	1641391643	P_1037
T1925	1	1	P_265	15	1641391664	P_565_1,P_563_1
T1927	1	1	P_856	15	1641391725	P_572_1,P_575_1
T13434	1	0	P_195	16	1641391762	P_505
T1926	1	1	P_279	15	1641391817	P_565_1,P_563_1
T13435	1	0	P_53	15	1641391895	P_433
T13436	1	0	P_864	16	1641392004	P_1037
T13437	1	0	P_299	16	1641392188	P_505
T13438	1	0	P_1208	16	1641392305	P_505
T13439	1	0	P_1261	15	1641392376	P_1532
T13440	1	0	P_298	15	1641392535	P_1541
T13441	1	0	P_1255	16	1641392581	P_1037
T13442	2	0	P_412	16	1641392731	P_1033
T13443	1	0	P_311	15	1641392845	P_1541
T13444	1	0	P_317	16	1641392900	P_1037
T13445	1	0	P_308	16	1641393017	P_1037
T1929	1	1	P_404	15	1641393074	P_565_1,P_563_1
T1930	1	1	P_297	15	1641393110	P_565_1,P_563_1
T13446	1	0	P_1268	16	1641393131	P_1037
T13447	1	0	P_267	16	1641393262	P_1037
T1931	1	1	P_319	15	1641393268	P_565_1,P_563_1
T13448	1	0	P_99	16	1641393387	P_1037
T13449	1	0	P_205	16	1641393504	P_1037
T13450	1	0	P_1126	16	1641393650	P_1037
T13451	1	0	P_408	16	1641393736	P_1037
T13452	1	0	P_279	16	1641393832	P_1037
T13453	1	0	P_1352	16	1641393943	P_1037
T1932	1	1	P_200	15	1641394043	P_565_1,P_563_1
T13454	2	0	P_827	16	1641394046	P_1033
T13455	1	0	P_207	15	1641394159	P_1541
T13456	1	0	P_1523	16	1641394272	P_1037
T13457	1	0	P_1127	15	1641394405	P_1541
T1933	1	1	P_301	15	1641394483	P_565_1,P_563_1
