aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15265	2	0	P_403	34	1641798258	P_21
T15266	1	0	P_1522	33	1641798458	P_912
T3784	1	1	P_53	33	1641798609	P_1299,P_1297_1
T15267	1	0	P_96	34	1641798663	P_34
T3785	1	1	P_57	33	1641798784	P_1299,P_1297_1
T15268	1	0	P_197	34	1641798821	P_34
T15269	1	0	P_300	34	1641798957	P_34
T15270	1	0	P_1003	34	1641799104	P_34
T3786	1	1	P_1126	33	1641799110	P_1299,P_1297_1
T15271	1	0	P_271	33	1641799212	P_1151
T15272	1	0	P_98	34	1641799335	P_34
T15273	1	0	P_86	34	1641799452	P_39
T15274	2	0	P_298	33	1641799580	P_994
T15275	1	0	P_1127	34	1641799680	P_34
T3787	1	1	P_301	33	1641799750	P_1299,P_1297_1
T15276	1	0	P_406	34	1641799767	P_34
T3788	1	1	P_297	33	1641799825	P_1299,P_1297_1
T3789	2	1	P_605	33	1641799863	P_1375_1
T15277	1	0	P_313	34	1641799889	P_34
T15278	1	0	P_97	34	1641800026	P_34
T15279	2	0	P_94	34	1641800139	P_21
T15280	1	0	P_198	34	1641800298	P_34
T15281	1	0	P_1453	33	1641800788	P_912
T3791	1	1	P_280	33	1641800889	P_1299,P_1297_1
T3790	1	1	P_305	33	1641800922	P_1299,P_1297_1
T15282	1	0	P_307	34	1641800943	P_39
T15283	1	0	P_311	34	1641801121	P_34
T3792	1	1	P_117	33	1641801136	P_1299,P_1297_1
T3793	1	1	P_265	33	1641801207	P_1299,P_1297_1
T3794	2	1	P_1130	33	1641801230	P_1299,P_1297_1
T3795	1	1	P_312	33	1641801498	P_1299,P_1297_1
T3796	1	1	P_207	33	1641801548	P_1299,P_1297_1
T15284	1	0	P_276	34	1641801583	P_39
T15285	2	0	P_1128	34	1641801899	P_21
T3797	1	1	P_310	33	1641801915	P_1299,P_1297_1
T15286	1	0	P_263	34	1641802091	P_39
T3798	1	1	P_308	33	1641802323	P_1299,P_1297_1
T3799	1	1	P_197	33	1641802335	P_1299,P_1297_1
T3800	1	1	P_205	33	1641802472	P_1299,P_1297_1
T15287	2	0	P_412	34	1641802491	P_21
T15288	1	0	P_195	33	1641802715	P_1163
T3801	1	1	P_267	33	1641802917	P_1299,P_1297_1
T15289	1	0	P_303	34	1641803054	P_39
T15290	1	0	P_199	34	1641803174	P_34
T3803	1	1	P_99	33	1641803179	P_1299,P_1297_1
T3802	1	1	P_196	33	1641803300	P_1299,P_1297_1
T15291	1	0	P_202	34	1641803310	P_34
T15292	1	0	P_301	34	1641803421	P_39
T3804	1	1	P_52	33	1641803515	P_1299,P_1297_1
T15293	1	0	P_302	34	1641803568	P_34
T15294	1	0	P_1132	34	1641803709	P_34
T15295	1	0	P_204	34	1641803871	P_34
T15296	1	0	P_277	34	1641803973	P_34
T15297	1	0	P_1244	33	1641804080	P_912
T3805	1	1	P_313	33	1641804227	P_1299,P_1297_1
T15298	1	0	P_278	34	1641804290	P_34
T3806	1	1	P_278	33	1641804291	P_1299,P_1297_1
T15299	1	0	P_124	34	1641804393	P_34
T15300	1	0	P_1129	33	1641804511	P_1163
T3807	1	1	P_276	33	1641804768	P_1299,P_1297_1
T15301	1	0	P_305	33	1641804855	P_1151
T3809	1	1	P_1127	33	1641804911	P_1299,P_1297_1
T15302	1	0	P_787	33	1641804998	P_912
T3808	1	1	P_311	33	1641805077	P_1299,P_1297_1
T15303	1	0	P_1203	33	1641805167	P_912
T15304	1	0	P_308	34	1641805366	P_34
T3810	1	1	P_860	33	1641805530	P_1375_1
T15305	1	0	P_264	33	1641805557	P_1163
T3811	1	1	P_266	33	1641805576	P_1299,P_1297_1
T15306	1	0	P_268	33	1641805742	P_1163
T3813	1	1	P_275	33	1641805862	P_1299,P_1297_1
T3812	1	1	P_118	33	1641805871	P_1299,P_1297_1
T3816	1	1	P_521	33	1641806001	P_1299,P_1297_1
T15307	1	0	P_1130	34	1641806024	P_34
T3814	1	1	P_1190	33	1641806147	P_1375_1
T15308	2	0	P_297	33	1641806221	P_994
T3815	1	1	P_306	33	1641806321	P_1299,P_1297_1
T15309	1	0	P_802	33	1641806354	P_912
T3818	2	1	P_298	33	1641806607	P_1299,P_1297_1
T15310	1	0	P_280	33	1641806823	P_1163
T3817	1	1	P_204	33	1641806914	P_1299,P_1297_1
T15311	1	0	P_310	34	1641806960	P_34
T3819	1	1	P_263	33	1641807058	P_1299,P_1297_1
T3820	1	1	P_198	33	1641807173	P_1299,P_1297_1
T3821	1	1	P_302	33	1641807413	P_1299,P_1297_1
T15312	1	0	P_57	34	1641807459	P_34
T3822	1	1	P_1132	33	1641807573	P_1299,P_1297_1
T15313	1	0	P_1529	33	1641807674	P_912
T15314	1	0	P_70	33	1641807897	P_1163
T3824	1	1	P_195	33	1641807901	P_1299,P_1297_1
T3823	2	1	P_412	33	1641807903	P_1299,P_1297_1
T3825	1	1	P_202	33	1641807986	P_1299,P_1297_1
T15315	1	0	P_312	34	1641808266	P_34
T3829	2	1	P_1128	33	1641808414	P_1299,P_1297_1
T15316	1	0	P_304	33	1641808455	P_1163
T3827	1	1	P_123	33	1641808490	P_1299,P_1297_1
T3828	1	1	P_264	33	1641808499	P_1299,P_1297_1
T15317	1	0	P_1452	34	1641808598	P_34
T15318	1	0	P_1131	33	1641808716	P_1163
T3826	1	1	P_305	33	1641808728	P_1299,P_1297_1
