aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T22385	1	0	P_299	34	1643504442	P_34
T22386	1	0	P_304	34	1643504571	P_34
T10886	1	1	P_96	33	1643504607	P_1299,P_1297_1
T10887	1	1	P_275	33	1643504621	P_1299,P_1297_1
T22387	1	0	P_264	34	1643504664	P_34
T10883	1	1	P_1261	33	1643504715	P_1375_1
T10888	2	1	P_831	33	1643504750	P_1375_1
T22388	1	0	P_1126	34	1643504787	P_34
T10889	1	1	P_528	33	1643504835	P_1299,P_1297_1
T10893	1	1	P_98	33	1643505088	P_1299,P_1297_1
T22389	1	0	P_197	34	1643505125	P_34
T10891	1	1	P_664	33	1643505137	P_1375_1
T10890	1	1	P_787	33	1643505166	P_1375_1
T10894	1	1	P_1014	33	1643505217	P_1299,P_1297_1
T10892	1	1	P_1356	33	1643505254	P_1299,P_1297_1
T10896	1	1	P_297	33	1643505290	P_1299,P_1297_1
T10898	1	1	P_1003	33	1643505452	P_1299,P_1297_1
T22390	1	0	P_198	34	1643505581	P_34
T10901	1	1	P_311	33	1643505630	P_1299,P_1297_1
T10897	1	1	P_802	33	1643505671	P_1375_1
T10899	1	1	P_780	33	1643505712	P_1375_1
T10895	1	1	P_1363	33	1643505766	P_1299,P_1297_1
T10906	2	1	P_298	33	1643505852	P_1299,P_1297_1
T10903	1	1	P_199	33	1643505892	P_1299,P_1297_1
T10904	1	1	P_88	33	1643505906	P_1299,P_1297_1
T10902	1	1	P_945	33	1643505923	P_1375_1
T10900	2	1	P_1239	33	1643506101	P_1375_1
T22391	1	0	P_266	34	1643506171	P_39
T22392	1	0	P_1129	34	1643506306	P_34
T10905	1	1	P_86	33	1643506318	P_1299,P_1297_1
T22393	1	0	P_308	34	1643506433	P_34
T10908	1	1	P_532	33	1643506561	P_1299,P_1297_1
T10907	1	1	P_1192	33	1643506582	P_1375_1
T22394	1	0	P_310	34	1643506650	P_34
T22395	1	0	P_312	34	1643506826	P_34
T10909	1	1	P_109	33	1643506868	P_1299,P_1297_1
T10910	1	1	P_520	33	1643506956	P_1299,P_1297_1
T22396	1	0	P_127	34	1643506961	P_34
T10912	1	1	P_411	33	1643506977	P_1299,P_1297_1
T22397	1	0	P_301	34	1643507076	P_39
T10911	1	1	P_202	33	1643507213	P_1299,P_1297_1
T22398	1	0	P_263	34	1643507269	P_34
T10915	1	1	P_1190	33	1643507318	P_1375_1
T10918	1	1	P_53	33	1643507335	P_1299,P_1297_1
T10914	1	1	P_1138	33	1643507364	P_1299,P_1297_1
T22399	1	0	P_274	34	1643507386	P_34
T10913	1	1	P_305	33	1643507482	P_1299,P_1297_1
T22400	1	0	P_200	34	1643507516	P_39
T10916	1	1	P_403	33	1643507521	P_1299,P_1297_1
T10919	1	1	P_205	33	1643507591	P_1299,P_1297_1
T10922	1	1	P_1358	33	1643507610	P_1299,P_1297_1
T22401	1	0	P_1131	34	1643507673	P_34
T10917	1	1	P_856	33	1643507694	P_1375_1
T10920	2	1	P_412	33	1643507769	P_1299,P_1297_1
T22402	2	0	P_270	34	1643507782	P_21
T22403	2	0	P_1239	34	1643507913	P_21
T10921	1	1	P_207	33	1643507940	P_1299,P_1297_1
T22404	1	0	P_1127	34	1643508018	P_39
T22405	1	0	P_279	34	1643508184	P_34
T10926	2	1	P_306	33	1643508189	P_1299,P_1297_1
T10928	1	1	P_70	33	1643508266	P_1299,P_1297_1
T22406	1	0	P_280	34	1643508274	P_34
T10925	1	1	P_1486	33	1643508282	P_1375_1
T10923	1	1	P_1351	33	1643508287	P_1299,P_1297_1
T10924	1	1	P_229	33	1643508358	P_1299,P_1297_1
T10927	1	1	P_300	33	1643508407	P_1299,P_1297_1
T22407	1	0	P_311	34	1643508421	P_39
T22408	1	0	P_1244	34	1643508586	P_34
T10930	2	1	P_1480	33	1643508853	P_1375_1
T10932	1	1	P_204	33	1643508860	P_1299,P_1297_1
T22409	2	0	P_1005	34	1643508868	P_34
