aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T10218	1	1	P_279	15	1643364004	P_565_1,P_563_1
T21675	1	0	P_1355	16	1643364008	P_1037
T21676	2	0	P_1349	16	1643364156	P_1033
T21677	1	0	P_520	15	1643364221	P_1541
T10220	1	1	P_206	15	1643364224	P_565_1,P_563_1
T10221	1	1	P_528	15	1643364248	P_565_1,P_563_1
T10219	1	1	P_322	15	1643364259	P_565_1,P_563_1
T21678	1	0	P_304	16	1643364292	P_1037
T10223	1	1	P_280	15	1643364349	P_565_1,P_563_1
T21679	1	0	P_946	16	1643364449	P_505
T10222	1	1	P_124	15	1643364464	P_565_1,P_563_1
T10226	1	1	P_96	15	1643364484	P_565_1,P_563_1
T21680	1	0	P_1528	15	1643364530	P_1532
T21681	1	0	P_195	16	1643364619	P_1037
T10224	1	1	P_312	15	1643364643	P_565_1,P_563_1
T21682	1	0	P_198	15	1643364697	P_1541
T21683	1	0	P_1511	16	1643364804	P_1037
T21684	2	0	P_828	16	1643364961	P_1033
T21685	1	0	P_276	15	1643365098	P_1541
T21686	1	0	P_303	16	1643365189	P_1037
T21687	1	0	P_205	16	1643365311	P_1037
T10225	1	1	P_205	15	1643365330	P_565_1,P_563_1
T21689	2	0	P_298	15	1643365450	P_1544
T21688	1	0	P_299	16	1643365486	P_1037
T21690	1	0	P_266	16	1643365630	P_505
T21691	2	0	P_270	16	1643365792	P_1033
T10227	2	1	P_1129	15	1643365867	P_565_1,P_563_1
T21692	1	0	P_109	16	1643365935	P_505
T10229	1	1	P_264	15	1643365963	P_565_1,P_563_1
T10228	2	1	P_319	15	1643366030	P_565_1,P_563_1
T21693	1	0	P_1126	16	1643366056	P_1037
T21694	1	0	P_308	16	1643366161	P_1037
T21695	1	0	P_306	16	1643366296	P_1037
T10232	1	1	P_277	15	1643366334	P_565_1,P_563_1
T21696	1	0	P_318	16	1643366404	P_1037
T10231	1	1	P_267	15	1643366457	P_565_1,P_563_1
T21697	2	0	P_1128	16	1643366508	P_1037
T10230	1	1	P_864	15	1643366519	P_572_1,P_575_1
T21698	1	0	P_232	16	1643366672	P_1037
T10234	1	1	P_278	15	1643366720	P_565_1,P_563_1
T21699	1	0	P_1132	16	1643366787	P_505
T10233	1	1	P_313	15	1643366832	P_565_1,P_563_1
T10235	1	1	P_118	15	1643366872	P_565_1,P_563_1
T21700	2	0	P_1130	16	1643366887	P_1033
T10236	1	1	P_740	15	1643366960	P_572_1,P_575_1
T21701	1	0	P_124	16	1643367037	P_505
T21702	1	0	P_268	16	1643367173	P_1037
T21703	1	0	P_100	16	1643367277	P_1037
T21704	1	0	P_1485	16	1643367410	P_1037
T21705	1	0	P_267	16	1643367573	P_1037
T10237	1	1	P_317	15	1643367608	P_565_1,P_563_1
T21706	1	0	P_945	16	1643367716	P_1037
T21707	1	0	P_279	16	1643367797	P_1037
T21708	2	0	P_1131	16	1643367909	P_1033
T10238	1	1	P_101	15	1643367938	P_565_1,P_563_1
T10239	1	1	P_520	15	1643367972	P_565_1,P_563_1
T10240	1	1	P_275	15	1643368004	P_565_1,P_563_1
T21709	1	0	P_305	15	1643368072	P_1541
T10241	1	1	P_311	15	1643368110	P_565_1,P_563_1
T21710	1	0	P_307	16	1643368151	P_1037
T21711	1	0	P_1129	16	1643368278	P_505
T10242	1	1	P_127	15	1643368426	P_565_1,P_563_1
T10243	2	1	P_273	15	1643368453	P_565_1,P_563_1
T21713	1	0	P_300	16	1643368504	P_1037
T21714	1	0	P_312	15	1643368602	P_1541
T21715	1	0	P_196	16	1643368663	P_1037
T10246	1	1	P_276	15	1643368670	P_565_1,P_563_1
T10244	1	1	P_302	15	1643368781	P_565_1,P_563_1
T21716	1	0	P_92	16	1643368808	P_1037
T10245	1	1	P_309	15	1643368867	P_565_1,P_563_1
T21717	1	0	P_1127	16	1643368914	P_1037
T21718	1	0	P_277	16	1643369068	P_1037
T21719	1	0	P_274	16	1643369142	P_1037
T10247	1	1	P_303	15	1643369210	P_565_1,P_563_1
T10248	1	1	P_266	15	1643369255	P_565_1,P_563_1
T21720	1	0	P_796	16	1643369287	P_1037
T21721	1	0	P_207	16	1643369393	P_1037
T21722	1	0	P_206	16	1643369506	P_505
T21723	1	0	P_1244	15	1643369609	P_1532
T10250	1	1	P_299	15	1643369695	P_565_1,P_563_1
T21724	1	0	P_276	16	1643369721	P_1037
T21725	2	0	P_831	16	1643369844	P_1037
T10249	1	1	P_320	15	1643369900	P_565_1,P_563_1
T21726	1	0	P_313	15	1643369986	P_433
T21727	1	0	P_297	15	1643370094	P_433
T10252	1	1	P_197	15	1643370147	P_565_1,P_563_1
T10251	1	1	P_205	15	1643370194	P_565_1,P_563_1
T21728	1	0	P_106	16	1643370213	P_1037
T21729	1	0	P_302	16	1643370318	P_505
T10254	1	1	P_304	15	1643370384	P_565_1,P_563_1
T21730	1	0	P_278	16	1643370448	P_1037
T10253	1	1	P_98	15	1643370461	P_565_1,P_563_1
T21731	1	0	P_266	15	1643370542	P_1541
T10256	2	1	P_201	15	1643370605	P_565_1,P_563_1
T10255	1	1	P_198	15	1643370639	P_565_1,P_563_1
T10259	1	1	P_1126	15	1643370692	P_565_1,P_563_1
T21732	1	0	P_280	16	1643370704	P_1037
T10258	1	1	P_308	15	1643370707	P_565_1,P_563_1
T10257	1	1	P_306	15	1643370787	P_565_1,P_563_1
