aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T21298	1	0	P_407	16	1643288444	P_1037
T21299	1	0	P_268	16	1643288563	P_505
T9820	1	1	P_311	15	1643288636	P_565_1,P_563_1
T21300	1	0	P_269	16	1643288659	P_1037
T21301	1	0	P_300	16	1643288771	P_1037
T9821	1	1	P_265	15	1643288773	P_565_1,P_563_1
T9822	1	1	P_197	15	1643288801	P_565_1,P_563_1
T21302	1	0	P_1455	15	1643288878	P_1532
T9825	1	1	P_1044	15	1643288924	P_565_1,P_563_1
T21303	1	0	P_1454	15	1643289025	P_1532
T21304	1	0	P_1130	16	1643289090	P_1037
T9826	1	1	P_279	15	1643289185	P_565_1,P_563_1
T21305	2	0	P_1353	16	1643289225	P_1033
T9824	1	1	P_310	15	1643289231	P_565_1,P_563_1
T21306	1	0	P_264	15	1643289315	P_433
T21307	1	0	P_739	16	1643289397	P_1037
T21308	1	0	P_409	15	1643289506	P_1541
T21309	1	0	P_96	16	1643289630	P_1037
T21310	1	0	P_1244	15	1643289710	P_1532
T9827	1	1	P_297	15	1643289723	P_565_1,P_563_1
T21311	1	0	P_953	15	1643289869	P_1532
T21312	2	0	P_102	16	1643290036	P_1037
T21313	1	0	P_309	16	1643290234	P_1037
T9828	1	1	P_313	15	1643290242	P_565_1,P_563_1
T21314	1	0	P_518	16	1643290363	P_1037
T21315	1	0	P_412	16	1643290477	P_1037
T21316	1	0	P_317	16	1643290606	P_1037
T21317	1	0	P_532	16	1643290743	P_1037
T21318	1	0	P_520	16	1643290858	P_1037
T9829	1	1	P_939	15	1643290906	P_572_1,P_575_1
T21319	1	0	P_277	16	1643290987	P_505
T21320	1	0	P_118	16	1643291131	P_1037
T9831	1	1	P_1131	15	1643291149	P_565_1,P_563_1
T21321	1	0	P_98	15	1643291211	P_1541
T21322	1	0	P_1124	16	1643291323	P_1037
T9830	1	1	P_304	15	1643291370	P_565_1,P_563_1
T21323	1	0	P_1126	16	1643291462	P_1037
T21324	1	0	P_263	16	1643291600	P_1037
T9832	1	1	P_276	15	1643291677	P_565_1,P_563_1
T21325	1	0	P_408	15	1643291699	P_433
T21326	1	0	P_265	16	1643291790	P_1037
T9833	1	1	P_302	15	1643291797	P_565_1,P_563_1
T21327	1	0	P_1003	16	1643291939	P_1037
T21328	1	0	P_198	15	1643292087	P_433
T9834	1	1	P_269	15	1643292104	P_565_1,P_563_1
T21329	1	0	P_533	16	1643292230	P_505
T21330	1	0	P_275	16	1643292323	P_1037
T9835	1	1	P_312	15	1643292398	P_565_1,P_563_1
T21331	1	0	P_99	15	1643292449	P_1541
T9837	1	1	P_271	15	1643292485	P_565_1,P_563_1
T21332	1	0	P_1127	16	1643292560	P_505
T9836	1	1	P_264	15	1643292561	P_565_1,P_563_1
T21333	1	0	P_1193	15	1643292684	P_1532
T21334	1	0	P_311	16	1643292768	P_1037
T9839	1	1	P_1130	15	1643292924	P_565_1,P_563_1
T21335	1	0	P_1268	16	1643292936	P_1037
T9838	1	1	P_268	15	1643292977	P_565_1,P_563_1
T21336	1	0	P_1128	16	1643293026	P_505
T21337	1	0	P_267	16	1643293144	P_505
T9841	1	1	P_1455	15	1643293307	P_572_1,P_575_1
T21338	1	0	P_264	16	1643293353	P_505
T9840	1	1	P_266	15	1643293450	P_565_1,P_563_1
T21339	1	0	P_304	16	1643293508	P_505
T21340	1	0	P_1014	15	1643293637	P_433
T9842	1	1	P_273	15	1643293723	P_565_1,P_563_1
T21341	1	0	P_91	16	1643293729	P_1037
T21342	2	0	P_101	16	1643293889	P_1037
T9843	2	1	P_835	15	1643294004	P_572_1,P_575_1
T21343	2	0	P_1131	16	1643294006	P_1033
T21344	1	0	P_110	16	1643294192	P_1037
T21345	1	0	P_117	16	1643294349	P_1037
T21346	1	0	P_230	16	1643294451	P_1037
T21347	1	0	P_521	16	1643294565	P_1037
T21348	1	0	P_406	16	1643294683	P_1037
T9845	2	1	P_824	15	1643294826	P_572_1,P_575_1
T21349	1	0	P_939	16	1643294843	P_1037
T21350	1	0	P_89	16	1643294971	P_505
T9844	1	1	P_232	15	1643295052	P_565_1,P_563_1
T21351	1	0	P_298	16	1643295070	P_1037
T21352	1	0	P_529	15	1643295158	P_1541
T21353	1	0	P_276	16	1643295241	P_1037
T9848	1	1	P_1126	15	1643295351	P_565_1,P_563_1
T21354	1	0	P_310	16	1643295398	P_1037
