aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15706	1	0	P_312	34	1641906062	P_34
T15707	1	0	P_1138	34	1641906290	P_34
T4197	1	1	P_266	33	1641906292	P_1299,P_1297_1
T15708	1	0	P_663	33	1641906384	P_912
T15709	1	0	P_196	34	1641906552	P_34
T15710	1	0	P_1528	33	1641906659	P_912
T15711	1	0	P_1192	33	1641906832	P_912
T4198	2	1	P_297	33	1641906927	P_1299,P_1297_1
T4199	1	1	P_1131	33	1641907070	P_1299,P_1297_1
T4200	1	1	P_204	33	1641907736	P_1299,P_1297_1
T15712	1	0	P_309	34	1641907744	P_34
T15713	1	0	P_1448	33	1641907893	P_912
T15714	1	0	P_300	33	1641908004	P_1163
T15715	1	0	P_310	34	1641908110	P_34
T15716	1	0	P_1399	33	1641908298	P_912
T15717	1	0	P_1126	33	1641908444	P_1151
T4201	1	1	P_198	33	1641908673	P_1299,P_1297_1
T15718	1	0	P_1529	33	1641908680	P_912
T4202	1	1	P_1127	33	1641908684	P_1299,P_1297_1
T15719	1	0	P_412	34	1641908921	P_34
T15720	1	0	P_205	34	1641909062	P_34
T15721	1	0	P_1124	34	1641909208	P_34
T15722	1	0	P_1128	34	1641909322	P_39
T15723	1	0	P_271	33	1641909408	P_1163
T4203	1	1	P_196	33	1641909573	P_1299,P_1297_1
T15724	1	0	P_231	34	1641909624	P_34
T15725	1	0	P_304	34	1641909734	P_34
T15726	1	0	P_317	34	1641909863	P_34
T15727	1	0	P_308	33	1641910082	P_1163
T15728	1	0	P_1131	34	1641910248	P_34
T4204	1	1	P_199	33	1641910300	P_1299,P_1297_1
T15729	1	0	P_277	34	1641910426	P_34
T15730	1	0	P_305	34	1641910575	P_34
T15731	1	0	P_306	34	1641910723	P_34
T4206	1	1	P_278	33	1641910779	P_1299,P_1297_1
T4205	1	1	P_265	33	1641910826	P_1299,P_1297_1
T15732	1	0	P_276	34	1641910893	P_34
T15733	1	0	P_311	34	1641911026	P_34
T15734	1	0	P_1132	34	1641911171	P_34
T4208	1	1	P_206	33	1641911454	P_1299,P_1297_1
T15735	1	0	P_935	33	1641911458	P_912
T4207	1	1	P_302	33	1641911517	P_1299,P_1297_1
T15736	1	0	P_411	34	1641911723	P_34
T15737	1	0	P_197	34	1641911828	P_34
T15738	1	0	P_318	33	1641911947	P_1163
T15739	1	0	P_196	34	1641912120	P_34
T15740	1	0	P_408	34	1641912264	P_34
T15741	1	0	P_802	34	1641912769	P_39
T15742	1	0	P_1523	34	1641913008	P_34
T15743	1	0	P_199	34	1641913339	P_34
T15744	1	0	P_301	33	1641913466	P_1163
T15745	2	0	P_605	33	1641913968	P_998
T4209	1	1	P_412	33	1641914116	P_1299,P_1297_1
T15746	1	0	P_309	34	1641914131	P_34
T15747	1	0	P_264	33	1641914227	P_1163
T15748	1	0	P_409	33	1641914388	P_1163
T15749	1	0	P_204	34	1641914595	P_34
T15750	1	0	P_310	34	1641914777	P_34
T15751	2	0	P_1425	33	1641915000	P_998
T4212	1	1	P_1131	33	1641915229	P_1299,P_1297_1
T4210	1	1	P_1486	33	1641915409	P_1375_1
T4211	1	1	P_305	33	1641915584	P_1299,P_1297_1
T15752	1	0	P_303	34	1641915590	P_34
T15753	1	0	P_791	33	1641915753	P_912
T15754	1	0	P_1130	33	1641915870	P_1163
T4213	1	1	P_304	33	1641915904	P_1299,P_1297_1
T15755	1	0	P_275	34	1641916079	P_34
T15756	1	0	P_198	34	1641916237	P_34
T15757	1	0	P_403	34	1641916402	P_34
T4214	1	1	P_306	33	1641916442	P_1299,P_1297_1
T15758	1	0	P_265	34	1641916525	P_39
T4215	1	1	P_1498	33	1641916734	P_1375_1
T15759	1	0	P_279	34	1641916773	P_39
