aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T19677	1	0	P_303	34	1642942888	P_34
T8167	1	1	P_197	33	1642942935	P_1299,P_1297_1
T19678	1	0	P_54	34	1642943067	P_34
T8168	1	1	P_302	33	1642943199	P_1299,P_1297_1
T19679	1	0	P_407	34	1642943217	P_34
T8170	2	1	P_823	33	1642943300	P_1375_1
T19680	1	0	P_598	34	1642943312	P_34
T8169	1	1	P_797	33	1642943423	P_1375_1
T19681	1	0	P_266	34	1642943435	P_34
T8171	1	1	P_1127	33	1642943680	P_1299,P_1297_1
T19682	1	0	P_298	33	1642943793	P_1163
T8172	1	1	P_206	33	1642943971	P_1299,P_1297_1
T19683	1	0	P_205	34	1642943997	P_34
T19684	1	0	P_411	34	1642944145	P_34
T19685	1	0	P_277	33	1642944300	P_1163
T19686	1	0	P_1126	34	1642944433	P_34
T8173	1	1	P_202	33	1642944456	P_1299,P_1297_1
T19687	1	0	P_1508	33	1642944674	P_912
T19688	1	0	P_269	33	1642944826	P_1163
T19689	1	0	P_232	34	1642944926	P_34
T19690	1	0	P_275	33	1642945039	P_1163
T19691	1	0	P_1486	33	1642945180	P_912
T19692	1	0	P_302	33	1642945300	P_1163
T19693	1	0	P_297	34	1642945430	P_39
T19694	1	0	P_858	33	1642945559	P_912
T8174	1	1	P_305	33	1642945712	P_1299,P_1297_1
T19695	1	0	P_199	34	1642945732	P_34
T8176	1	1	P_279	33	1642945812	P_1299,P_1297_1
T19696	1	0	P_278	34	1642945839	P_34
T19697	1	0	P_1129	34	1642945951	P_34
T8175	1	1	P_304	33	1642946094	P_1299,P_1297_1
T19698	1	0	P_263	34	1642946108	P_34
T8177	1	1	P_408	33	1642946194	P_1299,P_1297_1
T19699	1	0	P_403	34	1642946242	P_39
T8178	1	1	P_196	33	1642946306	P_1299,P_1297_1
T19700	1	0	P_195	34	1642946428	P_34
T8179	1	1	P_409	33	1642946525	P_1299,P_1297_1
T19701	2	0	P_1483	33	1642946593	P_998
T8180	1	1	P_266	33	1642946698	P_1299,P_1297_1
T19702	1	0	P_405	34	1642946707	P_34
T19703	1	0	P_197	34	1642946821	P_34
T19704	1	0	P_198	34	1642946943	P_39
T19705	1	0	P_1128	34	1642947045	P_34
T8182	1	1	P_265	33	1642947069	P_1299,P_1297_1
T8183	2	1	P_1272	33	1642947104	P_1375_1
T19706	1	0	P_299	33	1642947148	P_1151
T8181	1	1	P_306	33	1642947172	P_1299,P_1297_1
T19707	1	0	P_1452	33	1642947273	P_912
T19708	1	0	P_309	34	1642947373	P_39
T8184	1	1	P_264	33	1642947391	P_1299,P_1297_1
T19709	1	0	P_797	33	1642947533	P_912
T19710	1	0	P_1131	34	1642947661	P_34
T19711	1	0	P_1523	33	1642947809	P_912
T8185	1	1	P_864	33	1642947846	P_1375_1
T19712	1	0	P_791	33	1642947910	P_912
T19713	1	0	P_1367	34	1642948016	P_34
T19714	1	0	P_318	34	1642948194	P_34
T19715	1	0	P_207	34	1642948309	P_34
T19716	2	0	P_1425	33	1642948367	P_912
T8186	1	1	P_303	33	1642948411	P_1299,P_1297_1
T8187	1	1	P_307	33	1642948512	P_1299,P_1297_1
T19717	1	0	P_310	34	1642948558	P_34
T19718	1	0	P_280	34	1642948693	P_34
T8188	1	1	P_312	33	1642948888	P_1299,P_1297_1
T19719	1	0	P_412	34	1642949510	P_34
T19720	1	0	P_1353	34	1642949861	P_39
T8189	1	1	P_199	33	1642949866	P_1299,P_1297_1
T19721	1	0	P_404	34	1642950079	P_34
T19722	1	0	P_308	34	1642950383	P_34
T19723	1	0	P_206	34	1642950720	P_34
T8190	1	1	P_195	33	1642950960	P_1299,P_1297_1
T8191	1	1	P_278	33	1642950996	P_1299,P_1297_1
T19724	1	0	P_202	34	1642951084	P_34
T19725	1	0	P_410	34	1642951202	P_34
T19726	1	0	P_196	33	1642951376	P_1163
T8192	1	1	P_200	33	1642951421	P_1299,P_1297_1
T8193	1	1	P_197	33	1642951746	P_1299,P_1297_1
T19727	1	0	P_305	34	1642951825	P_34
T19728	1	0	P_309	34	1642952021	P_34
T19729	1	0	P_1124	34	1642952235	P_34
T8194	1	1	P_198	33	1642952343	P_1299,P_1297_1
T19730	1	0	P_263	34	1642952519	P_34
T19731	1	0	P_946	33	1642952644	P_912
T19732	1	0	P_1360	34	1642952782	P_39
T19733	1	0	P_1127	34	1642952910	P_34
T19734	1	0	P_199	33	1642953037	P_1163
T19735	1	0	P_313	34	1642953123	P_34
T19736	1	0	P_264	33	1642953272	P_1151
T19737	1	0	P_406	34	1642953365	P_34
T19738	1	0	P_271	34	1642953506	P_39
T8195	1	1	P_319	33	1642953559	P_1299,P_1297_1
T19739	1	0	P_278	34	1642953577	P_34
