aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T3165	1	1	P_277	15	1641646806	P_565_1,P_563_1
T14687	1	0	P_232	16	1641647067	P_1037
T3166	1	1	P_304	15	1641647359	P_565_1,P_563_1
T14688	1	0	P_279	16	1641647385	P_1037
T14689	1	0	P_271	15	1641647605	P_1541
T14690	1	0	P_1360	16	1641647702	P_505
T14691	1	0	P_802	15	1641647882	P_1532
T3167	1	1	P_204	15	1641647953	P_565_1,P_563_1
T14692	1	0	P_664	15	1641648084	P_1532
T3168	1	1	P_197	15	1641648148	P_565_1,P_563_1
T14693	1	0	P_302	16	1641648300	P_505
T14694	1	0	P_1528	15	1641648466	P_1532
T14695	1	0	P_404	16	1641648606	P_505
T3171	2	1	P_828	15	1641648641	P_572_1,P_575_1
T3169	1	1	P_1132	15	1641648735	P_565_1,P_563_1
T14696	1	0	P_1124	16	1641648827	P_1037
T3170	1	1	P_299	15	1641648845	P_565_1,P_563_1
T14697	1	0	P_304	15	1641648954	P_1541
T14698	1	0	P_310	16	1641649102	P_1037
T14699	1	0	P_308	15	1641649201	P_1541
T14700	1	0	P_1344	15	1641649362	P_1541
T14701	1	0	P_313	16	1641649476	P_1037
T3172	1	1	P_206	15	1641649477	P_565_1,P_563_1
T14702	1	0	P_309	15	1641649615	P_1541
T3173	1	1	P_198	15	1641649799	P_565_1,P_563_1
T14703	1	0	P_276	15	1641649887	P_433
T3174	1	1	P_202	15	1641649897	P_565_1,P_563_1
T14704	1	0	P_205	16	1641650021	P_1037
T3176	1	1	P_1131	15	1641650030	P_565_1,P_563_1
T14705	1	0	P_318	16	1641650121	P_1037
T14706	2	0	P_1351	16	1641650273	P_1033
T14707	1	0	P_197	16	1641650401	P_1037
T3175	1	1	P_305	15	1641650519	P_565_1,P_563_1
T14708	1	0	P_207	16	1641650546	P_1037
T14709	1	0	P_1132	15	1641650723	P_433
T14710	1	0	P_311	16	1641650801	P_505
T14711	1	0	P_317	16	1641650933	P_1037
T14712	1	0	P_206	16	1641651077	P_1037
T3177	1	1	P_300	15	1641651138	P_565_1,P_563_1
T14713	1	0	P_204	16	1641651212	P_1037
T14714	1	0	P_301	16	1641651325	P_1037
T14715	1	0	P_198	15	1641651424	P_1541
T14716	1	0	P_200	16	1641651534	P_1037
T3179	2	1	P_1478	15	1641651635	P_572_1,P_575_1
T3178	1	1	P_267	15	1641651685	P_565_1,P_563_1
T14717	1	0	P_298	16	1641651729	P_1037
T14718	1	0	P_305	16	1641651848	P_1037
T14719	1	0	P_195	16	1641651937	P_1037
T14720	1	0	P_1130	16	1641652120	P_1037
T14721	1	0	P_196	16	1641652255	P_1037
T14722	1	0	P_299	16	1641652468	P_1037
T3180	1	1	P_312	15	1641652583	P_565_1,P_563_1
T14723	1	0	P_202	16	1641652730	P_1037
T14724	2	0	P_828	16	1641652925	P_1033
T3181	1	1	P_303	15	1641653091	P_565_1,P_563_1
T14725	1	0	P_946	15	1641653126	P_1532
T14726	1	0	P_1131	16	1641653284	P_505
T14727	1	0	P_1128	16	1641653448	P_1037
T14728	1	0	P_307	16	1641653589	P_1037
T3182	1	1	P_265	15	1641653653	P_565_1,P_563_1
T14729	1	0	P_303	16	1641653736	P_505
T14730	1	0	P_1355	15	1641653818	P_1541
T14731	1	0	P_1207	16	1641653941	P_1037
T14732	1	0	P_300	16	1641654176	P_1037
T14733	1	0	P_412	16	1641654364	P_1037
T14734	1	0	P_1129	16	1641654591	P_1037
T14735	1	0	P_737	15	1641654738	P_1532
T14736	1	0	P_739	15	1641654918	P_1532
T14737	1	0	P_408	16	1641655088	P_1037
T3183	1	1	P_313	15	1641655258	P_565_1,P_563_1
T14738	1	0	P_278	16	1641655320	P_1037
T14739	1	0	P_406	16	1641656037	P_1037
T3184	1	1	P_204	15	1641656052	P_565_1,P_563_1
T14740	1	0	P_1268	15	1641656183	P_1532
T14741	1	0	P_312	15	1641656309	P_1541
T14742	1	0	P_740	15	1641656493	P_1532
T3185	1	1	P_195	15	1641656552	P_565_1,P_563_1
T14743	1	0	P_313	15	1641656582	P_433
T14744	1	0	P_1208	15	1641656740	P_1532
T14745	1	0	P_266	16	1641656808	P_1037
T3188	2	1	P_827	15	1641656901	P_572_1,P_575_1
T14746	1	0	P_407	15	1641656920	P_1541
T14747	1	0	P_1448	15	1641657034	P_1532
T3186	1	1	P_301	15	1641657123	P_565_1,P_563_1
T14748	1	0	P_267	15	1641657144	P_1541
T14749	1	0	P_265	16	1641657248	P_1037
T3187	1	1	P_196	15	1641657253	P_565_1,P_563_1
T14750	1	0	P_409	16	1641657368	P_1037
T14751	1	0	P_301	16	1641657520	P_1037
