aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9439	1	1	P_935	15	1643234625	P_572_1,P_575_1
T9438	1	1	P_310	15	1643234673	P_565_1,P_563_1
T9440	1	1	P_1003	15	1643234899	P_565_1,P_563_1
T9442	1	1	P_1455	15	1643234924	P_572_1,P_575_1
T20999	2	0	P_1480	15	1643235001	P_1532
T9441	1	1	P_311	15	1643235216	P_565_1,P_563_1
T9443	1	1	P_1508	15	1643235515	P_572_1,P_575_1
T9444	1	1	P_280	15	1643235691	P_565_1,P_563_1
T9445	1	1	P_267	15	1643235951	P_565_1,P_563_1
T9447	1	1	P_276	15	1643236092	P_565_1,P_563_1
T9448	1	1	P_1499	15	1643236164	P_572_1,P_575_1
T9446	1	1	P_663	15	1643236177	P_572_1,P_575_1
T9449	1	1	P_199	15	1643236393	P_565_1,P_563_1
T9450	1	1	P_403	15	1643236434	P_565_1,P_563_1
T9451	1	1	P_303	15	1643236677	P_565_1,P_563_1
T9452	1	1	P_197	15	1643236722	P_565_1,P_563_1
T9453	2	1	P_1129	16	1643237057	P_5_1,P_11
T9454	1	1	P_304	15	1643237074	P_565_1,P_563_1
T9455	1	1	P_269	15	1643237222	P_565_1,P_563_1
T21000	2	0	P_1485	15	1643237465	P_1227
T9460	1	1	P_274	15	1643237604	P_565_1,P_563_1
T9456	1	1	P_207	15	1643237626	P_565_1,P_563_1
T9457	1	1	P_953	15	1643237637	P_572_1,P_575_1
T9461	1	1	P_1278	15	1643237758	P_572_1,P_575_1
T9458	1	1	P_529	15	1643237775	P_565_1,P_563_1
T9463	1	1	P_204	15	1643237997	P_565_1,P_563_1
T9459	1	1	P_405	15	1643238080	P_565_1,P_563_1
T9462	1	1	P_939	15	1643238167	P_572_1,P_575_1
T9465	1	1	P_263	15	1643238179	P_565_1,P_563_1
T9464	1	1	P_271	15	1643238186	P_565_1,P_563_1
T9467	1	1	P_266	15	1643238503	P_565_1,P_563_1
T9466	1	1	P_273	15	1643238510	P_565_1,P_563_1
T21001	1	0	P_1498	15	1643238548	P_1532
T9468	1	1	P_407	15	1643238675	P_565_1,P_563_1
T9469	1	1	P_264	15	1643238830	P_565_1,P_563_1
T9476	2	1	P_824	15	1643239316	P_572_1,P_575_1
T9470	1	1	P_411	15	1643239334	P_565_1,P_563_1
T21002	1	0	P_204	16	1643239420	P_1037
T9473	1	1	P_103	15	1643239498	P_565_1,P_563_1
T21003	1	0	P_197	16	1643239551	P_505
T9471	1	1	P_196	15	1643239653	P_565_1,P_563_1
T9472	1	1	P_946	15	1643239725	P_572_1,P_575_1
T9475	1	1	P_410	15	1643239741	P_565_1,P_563_1
T9477	1	1	P_404	15	1643239937	P_565_1,P_563_1
T9479	1	1	P_1344	15	1643239994	P_565_1,P_563_1
T9481	1	1	P_409	15	1643240094	P_565_1,P_563_1
T21004	1	0	P_1508	15	1643240095	P_1532
T9474	1	1	P_802	15	1643240243	P_572_1,P_575_1
T9480	1	1	P_230	15	1643240265	P_565_1,P_563_1
T9478	1	1	P_1244	15	1643240348	P_572_1,P_575_1
T21005	1	0	P_304	15	1643240350	P_1541
T9483	1	1	P_408	15	1643240508	P_565_1,P_563_1
T9482	1	1	P_1128	15	1643240568	P_565_1,P_563_1
T21006	1	0	P_198	15	1643240814	P_1541
T9484	1	1	P_406	15	1643240997	P_565_1,P_563_1
T9485	1	1	P_311	15	1643241063	P_565_1,P_563_1
T9486	1	1	P_531	15	1643241150	P_565_1,P_563_1
T9488	1	1	P_124	15	1643241223	P_565_1,P_563_1
T9487	2	1	P_1272	15	1643241464	P_572_1,P_575_1
T21007	1	0	P_1244	15	1643241606	P_1532
T9489	1	1	P_1124	16	1643241651	P_5_1,P_11
T21008	1	0	P_1509	15	1643241751	P_1532
T9492	1	1	P_1261	33	1643242001	P_1375_1
T9490	1	1	P_301	33	1643242047	P_1299,P_1297_1
T9498	2	1	P_835	33	1643242148	P_1375_1
T9491	1	1	P_1406	33	1643242160	P_1375_1
T9493	1	1	P_1453	33	1643242356	P_1375_1
T9497	1	1	P_265	33	1643242421	P_1299,P_1297_1
T21009	1	0	P_301	16	1643242452	P_1037
T9494	1	1	P_302	33	1643242613	P_1299,P_1297_1
T9495	1	1	P_99	33	1643242707	P_1299,P_1297_1
T21010	1	0	P_1499	15	1643242721	P_1532
T9502	1	1	P_1132	33	1643242943	P_1299,P_1297_1
T9496	1	1	P_1127	34	1643242951	P_1118,P_1110_1
T21011	1	0	P_199	16	1643242968	P_1037
T9500	1	1	P_1046	33	1643242975	P_1299,P_1297_1
T9499	1	1	P_1190	33	1643243032	P_1375_1
T9501	2	1	P_102	33	1643243242	P_1299,P_1297_1
T21012	1	0	P_302	34	1643243376	P_34
T9503	1	1	P_195	33	1643243639	P_1299,P_1297_1
T21013	1	0	P_303	34	1643243639	P_34
T9504	1	1	P_791	33	1643243706	P_1375_1
T9511	1	1	P_1130	33	1643243730	P_1299,P_1297_1
T9509	1	1	P_277	33	1643243798	P_1299,P_1297_1
T9505	1	1	P_1189	33	1643243815	P_1375_1
T21014	2	0	P_1129	34	1643243848	P_21
T9507	1	1	P_1355	33	1643243898	P_1299,P_1297_1
T9506	1	1	P_101	33	1643243907	P_1299,P_1297_1
T9512	1	1	P_109	33	1643243977	P_1299,P_1297_1
T21015	1	0	P_1132	34	1643244068	P_34
T9510	1	1	P_1528	33	1643244154	P_1375_1
T9508	1	1	P_1193	33	1643244163	P_1375_1
T21016	1	0	P_1486	34	1643244285	P_34
T9513	1	1	P_132	33	1643244347	P_1299,P_1297_1
T21017	1	0	P_124	34	1643244574	P_34
T9515	2	1	P_1425	33	1643244612	P_1375_1
T9518	1	1	P_521	33	1643244638	P_1299,P_1297_1
T21018	1	0	P_264	34	1643244744	P_34
T9520	1	1	P_104	33	1643244852	P_1299,P_1297_1
T21019	1	0	P_935	34	1643244946	P_34
T9516	1	1	P_300	33	1643244990	P_1299,P_1297_1
T9522	1	1	P_207	33	1643245036	P_1299,P_1297_1
T9519	2	1	P_117	33	1643245055	P_1299,P_1297_1
