aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T22822	1	0	P_302	34	1643591046	P_34
T11328	1	1	P_1203	33	1643591054	P_1375_1
T11331	1	1	P_1014	33	1643591081	P_1299,P_1297_1
T11333	1	1	P_132	33	1643591179	P_1299,P_1297_1
T11329	1	1	P_304	33	1643591203	P_1299,P_1297_1
T11332	1	1	P_311	33	1643591258	P_1299,P_1297_1
T11334	2	1	P_824	33	1643591391	P_1375_1
T22823	1	0	P_1399	34	1643591418	P_34
T11330	1	1	P_1522	33	1643591444	P_1375_1
T11336	1	1	P_118	33	1643591507	P_1299,P_1297_1
T22824	1	0	P_276	34	1643591540	P_34
T22825	1	0	P_279	34	1643591687	P_34
T11342	1	1	P_57	33	1643591758	P_1299,P_1297_1
T11337	1	1	P_269	33	1643591763	P_1299,P_1297_1
T22826	1	0	P_1455	34	1643591825	P_34
T11340	1	1	P_264	33	1643591872	P_1299,P_1297_1
T11335	1	1	P_1261	33	1643591889	P_1375_1
T11339	1	1	P_112	33	1643591944	P_1299,P_1297_1
T22827	1	0	P_265	34	1643591984	P_34
T11338	2	1	P_827	33	1643592005	P_1375_1
T11341	1	1	P_300	33	1643592056	P_1299,P_1297_1
T22828	1	0	P_277	34	1643592192	P_34
T11343	1	1	P_229	33	1643592410	P_1299,P_1297_1
T11345	1	1	P_318	33	1643592501	P_1299,P_1297_1
T11344	1	1	P_106	33	1643592544	P_1299,P_1297_1
T11347	1	1	P_268	33	1643592650	P_1299,P_1297_1
T22829	1	0	P_299	34	1643592695	P_39
T11346	1	1	P_1529	33	1643592844	P_1375_1
T22830	1	0	P_278	34	1643592850	P_34
T11348	1	1	P_104	33	1643592878	P_1299,P_1297_1
T11349	1	1	P_267	33	1643592920	P_1299,P_1297_1
T22831	1	0	P_412	34	1643593019	P_34
T11351	2	1	P_531	33	1643593041	P_1299,P_1297_1
T11350	1	1	P_308	33	1643593151	P_1299,P_1297_1
T22832	1	0	P_1129	34	1643593171	P_34
T22833	1	0	P_118	34	1643593293	P_34
T11353	1	1	P_317	33	1643593428	P_1299,P_1297_1
T22834	1	0	P_304	34	1643593433	P_34
T11352	1	1	P_1189	33	1643593535	P_1375_1
T22835	1	0	P_1485	34	1643593609	P_34
T11354	1	1	P_100	33	1643593792	P_1299,P_1297_1
T11355	1	1	P_273	33	1643593898	P_1299,P_1297_1
T11356	1	1	P_231	33	1643594012	P_1299,P_1297_1
T22836	1	0	P_309	34	1643594089	P_39
T11357	1	1	P_301	33	1643594242	P_1299,P_1297_1
T22837	1	0	P_1127	34	1643594282	P_34
T11359	1	1	P_110	33	1643594287	P_1299,P_1297_1
T22838	2	0	P_824	33	1643594385	P_998
T11358	1	1	P_307	33	1643594386	P_1299,P_1297_1
T11360	1	1	P_312	33	1643594510	P_1299,P_1297_1
T11361	1	1	P_207	33	1643594517	P_1299,P_1297_1
T11363	2	1	P_1128	33	1643594656	P_1299,P_1297_1
T11364	1	1	P_54	33	1643594659	P_1299,P_1297_1
T22839	1	0	P_264	34	1643594702	P_34
T22840	1	0	P_267	34	1643594879	P_34
T11367	1	1	P_204	33	1643594916	P_1299,P_1297_1
T22841	1	0	P_1418	34	1643595011	P_34
T11371	1	1	P_271	33	1643595157	P_1299,P_1297_1
T11365	1	1	P_305	33	1643595158	P_1299,P_1297_1
T22842	1	0	P_300	34	1643595171	P_34
T11362	1	1	P_1426	33	1643595248	P_1375_1
