aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T15113	1	0	P_297	34	1641744032	P_34
T15114	1	0	P_405	33	1641744232	P_1163
T15115	1	0	P_264	34	1641744367	P_34
T3561	1	1	P_200	33	1641744393	P_1299,P_1297_1
T3564	2	1	P_1130	34	1641744459	P_1118,P_1110_1
T3563	2	1	P_1427	33	1641744479	P_1375_1
T15116	1	0	P_1138	34	1641744498	P_34
T15117	1	0	P_310	34	1641744612	P_39
T15118	1	0	P_311	33	1641744734	P_1163
T15119	1	0	P_268	34	1641744872	P_39
T15120	1	0	P_1207	33	1641744995	P_912
T15121	1	0	P_409	33	1641745128	P_1151
T15122	1	0	P_791	33	1641745229	P_912
T15123	1	0	P_1426	33	1641745365	P_912
T15124	1	0	P_198	34	1641746199	P_39
T15125	1	0	P_945	34	1641746355	P_39
T15126	1	0	P_301	34	1641746483	P_39
T15127	2	0	P_1128	34	1641746597	P_21
T15128	1	0	P_797	33	1641746735	P_912
T15129	1	0	P_200	34	1641746866	P_39
T15130	1	0	P_207	34	1641746966	P_34
T15131	1	0	P_741	33	1641747118	P_912
T15132	1	0	P_1360	33	1641747251	P_1163
T15133	1	0	P_322	33	1641747412	P_1151
T3565	1	1	P_310	33	1641747470	P_1299,P_1297_1
T15134	1	0	P_302	33	1641747486	P_1163
T15135	1	0	P_197	33	1641747660	P_1163
T15136	1	0	P_206	33	1641747770	P_1163
T15137	1	0	P_1126	33	1641747913	P_1151
T15138	1	0	P_939	33	1641748162	P_912
T15139	1	0	P_1130	33	1641748362	P_1163
T15140	2	0	P_1427	33	1641748566	P_912
T3566	1	1	P_1486	33	1641749736	P_1375_1
T3567	1	1	P_1452	33	1641750445	P_1375_1
T15141	1	0	P_850	33	1641751304	P_912
T15142	2	0	P_1403	33	1641751541	P_998
T3568	2	1	P_1522	33	1641751949	P_1375_1
T15143	1	0	P_1453	33	1641752109	P_912
T3569	1	1	P_1509	33	1641752518	P_1375_1
T3570	1	1	P_946	33	1641752948	P_1375_1
T15144	1	0	P_1486	33	1641753412	P_912
T3571	1	1	P_1455	33	1641753850	P_1375_1
T15145	1	0	P_965	33	1641754666	P_912
