aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T18314	1	0	P_267	34	1642608063	P_34
T18315	1	0	P_274	34	1642608194	P_34
T6755	1	1	P_1132	34	1642608270	P_1118,P_1110_1
T6754	2	1	P_306	33	1642608320	P_1299,P_1297_1
T18316	1	0	P_1453	33	1642608570	P_912
T6756	1	1	P_1511	33	1642608582	P_1375_1
T18317	1	0	P_266	34	1642608884	P_34
T18318	1	0	P_264	34	1642608981	P_39
T18319	2	0	P_1522	33	1642609132	P_998
T18320	1	0	P_1448	33	1642609276	P_912
T18321	1	0	P_205	34	1642609460	P_34
T18322	1	0	P_305	34	1642609662	P_34
T18323	1	0	P_1132	34	1642609832	P_34
T18324	1	0	P_1124	34	1642610017	P_34
T18325	1	0	P_199	34	1642610199	P_34
T18326	1	0	P_306	34	1642610377	P_34
T18327	1	0	P_197	34	1642610635	P_34
T18328	1	0	P_207	34	1642610894	P_34
T18329	2	0	P_835	34	1642611050	P_21
T18330	1	0	P_263	34	1642611253	P_34
T18331	1	0	P_206	34	1642611403	P_34
T6758	2	1	P_1486	34	1642611766	P_1118,P_1110_1
T18332	2	0	P_1403	34	1642611996	P_21
T6759	1	1	P_928	34	1642612195	P_1118,P_1110_1
T18333	1	0	P_308	34	1642612219	P_34
T18334	1	0	P_196	34	1642612369	P_34
T18335	1	0	P_1355	34	1642612622	P_34
T6760	1	1	P_1406	34	1642612647	P_1118,P_1110_1
T6761	1	1	P_1510	34	1642613150	P_1118,P_1110_1
T18336	1	0	P_1235	34	1642613403	P_34
T6762	1	1	P_1454	34	1642613545	P_1118,P_1110_1
T18337	1	0	P_737	34	1642613650	P_34
T6763	1	1	P_1485	34	1642614057	P_1118,P_1110_1
T6764	1	1	P_1499	34	1642614283	P_1118,P_1110_1
T18338	1	0	P_1498	34	1642614616	P_34
T6765	2	1	P_1483	34	1642614702	P_1118,P_1110_1
T6767	2	1	P_1272	34	1642615350	P_1118,P_1110_1
T6766	1	1	P_945	34	1642615483	P_1118,P_1110_1
T18339	1	0	P_1452	34	1642616198	P_34
T18340	1	0	P_945	34	1642616480	P_34
T18341	2	0	P_1351	34	1642616716	P_21
T6768	2	1	P_823	34	1642616909	P_1118,P_1110_1
T18342	1	0	P_1508	34	1642617079	P_39
T6770	2	1	P_824	34	1642617491	P_1118,P_1110_1
T6769	1	1	P_935	34	1642617547	P_1118,P_1110_1
T18343	1	0	P_1510	34	1642617607	P_39
T6771	2	1	P_1273	34	1642617760	P_1118,P_1110_1
T6773	1	1	P_1453	34	1642618282	P_1118,P_1110_1
