aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9976	1	1	P_229	15	1643331685	P_565_1,P_563_1
T21474	1	0	P_89	16	1643331759	P_1037
T9979	1	1	P_1207	15	1643331809	P_572_1,P_575_1
T9977	1	1	P_403	15	1643331941	P_565_1,P_563_1
T21475	1	0	P_264	16	1643331987	P_1037
T9981	1	1	P_521	15	1643332017	P_565_1,P_563_1
T9980	1	1	P_117	15	1643332032	P_565_1,P_563_1
T9985	1	1	P_196	15	1643332100	P_565_1,P_563_1
T21476	1	0	P_1132	16	1643332101	P_1037
T9984	1	1	P_299	15	1643332107	P_565_1,P_563_1
T9983	1	1	P_207	15	1643332197	P_565_1,P_563_1
T21477	1	0	P_276	16	1643332227	P_1037
T21478	1	0	P_1138	16	1643332354	P_1037
T9987	1	1	P_301	15	1643332475	P_565_1,P_563_1
T21479	1	0	P_118	16	1643332489	P_1037
T21480	1	0	P_307	16	1643332672	P_505
T9988	1	1	P_1498	15	1643332831	P_572_1,P_575_1
T9986	2	1	P_101	15	1643332844	P_565_1,P_563_1
T9990	1	1	P_1528	15	1643332887	P_572_1,P_575_1
T9989	1	1	P_404	15	1643333158	P_565_1,P_563_1
T21481	1	0	P_99	16	1643333258	P_1037
T9991	2	1	P_56	15	1643333344	P_565_1,P_563_1
T21482	1	0	P_1124	16	1643333473	P_1037
T21483	1	0	P_1418	16	1643333615	P_1037
T9993	1	1	P_1128	15	1643333718	P_565_1,P_563_1
T9994	1	1	P_312	15	1643333725	P_565_1,P_563_1
T9992	1	1	P_531	15	1643333759	P_565_1,P_563_1
T21484	2	0	P_273	16	1643333823	P_1033
T9995	1	1	P_298	15	1643333893	P_565_1,P_563_1
T21485	1	0	P_52	16	1643334014	P_505
T21486	1	0	P_304	16	1643334242	P_1037
T10000	1	1	P_1486	15	1643334304	P_572_1,P_575_1
T9999	1	1	P_1255	15	1643334320	P_572_1,P_575_1
T9998	1	1	P_322	15	1643334375	P_565_1,P_563_1
T9996	1	1	P_1014	15	1643334381	P_565_1,P_563_1
T10001	1	1	P_1348	15	1643334401	P_565_1,P_563_1
T9997	1	1	P_939	15	1643334418	P_572_1,P_575_1
T10002	1	1	P_406	15	1643334487	P_565_1,P_563_1
T21487	1	0	P_1452	16	1643334536	P_1037
T10003	1	1	P_231	15	1643334584	P_565_1,P_563_1
T21488	1	0	P_310	16	1643334673	P_1037
T10004	1	1	P_308	15	1643334782	P_565_1,P_563_1
T21489	1	0	P_98	16	1643334839	P_1037
T10008	1	1	P_408	15	1643334875	P_565_1,P_563_1
T21490	1	0	P_279	16	1643334981	P_1037
T10006	1	1	P_1529	15	1643335034	P_572_1,P_575_1
T21491	1	0	P_195	16	1643335084	P_1037
T21492	1	0	P_265	16	1643335242	P_1037
T10009	1	1	P_411	15	1643335268	P_565_1,P_563_1
T21493	1	0	P_1003	16	1643335333	P_1037
T10005	1	1	P_103	15	1643335363	P_565_1,P_563_1
T21494	1	0	P_267	16	1643335453	P_1037
T21495	2	0	P_1483	16	1643335589	P_1033
T10007	1	1	P_796	15	1643335618	P_572_1,P_575_1
T10010	1	1	P_946	15	1643335675	P_572_1,P_575_1
T10011	2	1	P_306	15	1643335723	P_565_1,P_563_1
T21496	1	0	P_268	16	1643335728	P_505
T21497	1	0	P_297	16	1643335889	P_1037
T10012	1	1	P_198	15	1643335940	P_565_1,P_563_1
T21498	1	0	P_1454	15	1643335998	P_1532
T21499	2	0	P_102	16	1643336091	P_1033
T21500	1	0	P_277	16	1643336287	P_1037
T10014	1	1	P_1479	15	1643336370	P_572_1,P_575_1
T10013	1	1	P_305	15	1643336382	P_565_1,P_563_1
T21501	1	0	P_197	16	1643336435	P_505
T10016	1	1	P_520	15	1643336474	P_565_1,P_563_1
T10015	1	1	P_92	15	1643336533	P_565_1,P_563_1
T21502	1	0	P_1499	16	1643336587	P_1037
T10018	1	1	P_1127	15	1643336787	P_565_1,P_563_1
T10019	1	1	P_1131	15	1643336830	P_565_1,P_563_1
T10017	1	1	P_302	15	1643336892	P_565_1,P_563_1
T10020	1	1	P_109	15	1643336903	P_565_1,P_563_1
T21503	1	0	P_95	16	1643336930	P_1037
T10023	1	1	P_1448	15	1643337045	P_572_1,P_575_1
T21504	1	0	P_312	16	1643337156	P_1037
T10021	1	1	P_1132	15	1643337184	P_565_1,P_563_1
T21505	1	0	P_521	16	1643337366	P_1037
T10022	1	1	P_1124	15	1643337373	P_565_1,P_563_1
T21506	1	0	P_1129	16	1643337452	P_1037
T10024	1	1	P_1193	15	1643337549	P_572_1,P_575_1
T21507	1	0	P_266	16	1643337576	P_1037
T10025	1	1	P_276	15	1643337643	P_565_1,P_563_1
T21508	1	0	P_1255	16	1643337704	P_1037
