aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T12823	1	0	P_124	16	1641279708	P_1037
T1351	1	1	P_266	15	1641279742	P_565_1,P_563_1
T1354	1	1	P_280	15	1641279806	P_565_1,P_563_1
T12824	1	0	P_127	16	1641279834	P_1037
T1356	2	1	P_1129	15	1641280000	P_565_1,P_563_1
T12825	1	0	P_302	16	1641280011	P_505
T1357	1	1	P_404	15	1641280065	P_565_1,P_563_1
T12826	1	0	P_300	16	1641280104	P_1037
T1353	1	1	P_100	15	1641280176	P_565_1,P_563_1
T12827	1	0	P_308	15	1641280234	P_1541
T12828	1	0	P_1529	16	1641280423	P_1037
T1359	1	1	P_202	15	1641280469	P_565_1,P_563_1
T1355	1	1	P_740	15	1641280488	P_572_1,P_575_1
T1360	1	1	P_277	15	1641280525	P_565_1,P_563_1
T1358	1	1	P_304	15	1641280531	P_565_1,P_563_1
T12829	1	0	P_528	16	1641280531	P_505
T12830	1	0	P_1130	16	1641280662	P_1037
T1361	2	1	P_117	15	1641280775	P_565_1,P_563_1
T12831	1	0	P_271	16	1641280867	P_1037
T12832	1	0	P_311	16	1641280975	P_1037
T12833	2	0	P_1044	15	1641281118	P_1544
T1362	1	1	P_96	15	1641281185	P_565_1,P_563_1
T1364	1	1	P_520	15	1641281228	P_565_1,P_563_1
T12834	1	0	P_112	16	1641281229	P_1037
T12835	1	0	P_263	16	1641281361	P_1037
T12836	1	0	P_309	16	1641281474	P_1037
T12837	2	0	P_1125	15	1641281639	P_1544
T1363	1	1	P_856	15	1641281658	P_572_1,P_575_1
T12838	1	0	P_278	16	1641281778	P_1037
T1365	1	1	P_205	15	1641281779	P_565_1,P_563_1
T12839	1	0	P_312	16	1641281875	P_1037
T12840	1	0	P_1131	15	1641282019	P_1541
T1367	1	1	P_305	15	1641282093	P_565_1,P_563_1
T1366	1	1	P_204	15	1641282140	P_565_1,P_563_1
T12841	1	0	P_310	16	1641282424	P_1037
T12842	2	0	P_56	16	1641282573	P_1037
T1372	1	1	P_521	15	1641282720	P_565_1,P_563_1
T1369	1	1	P_198	15	1641282726	P_565_1,P_563_1
T1370	1	1	P_57	15	1641282753	P_565_1,P_563_1
T12843	1	0	P_52	16	1641282760	P_1037
T1368	1	1	P_313	15	1641282784	P_565_1,P_563_1
T1374	2	1	P_298	15	1641282806	P_565_1,P_563_1
T1371	1	1	P_1003	15	1641282862	P_565_1,P_563_1
T12844	1	0	P_196	16	1641282871	P_1037
T1373	1	1	P_276	15	1641282889	P_565_1,P_563_1
T12845	1	0	P_664	15	1641283020	P_1532
T12846	1	0	P_1208	16	1641283115	P_1037
T12847	2	0	P_1360	16	1641283237	P_1037
T12848	1	0	P_1453	15	1641283408	P_1532
T12849	1	0	P_55	16	1641283479	P_1037
T12850	2	0	P_405	16	1641283615	P_1037
T12851	1	0	P_303	16	1641283756	P_1037
T1376	1	1	P_206	15	1641283848	P_565_1,P_563_1
T1375	2	1	P_101	15	1641283862	P_565_1,P_563_1
T12852	1	0	P_275	16	1641284019	P_1037
T1377	1	1	P_265	15	1641284124	P_565_1,P_563_1
T12853	2	0	P_297	16	1641284171	P_1037
T1378	1	1	P_118	15	1641284228	P_565_1,P_563_1
T1379	1	1	P_1127	15	1641284297	P_565_1,P_563_1
T12854	1	0	P_90	15	1641284302	P_1541
T12855	1	0	P_313	16	1641284391	P_1037
T12856	1	0	P_1522	16	1641284566	P_1037
T12857	1	0	P_198	16	1641284673	P_1037
T1380	1	1	P_127	15	1641284799	P_565_1,P_563_1
T12858	2	0	P_298	16	1641284814	P_1033
T12859	1	0	P_280	15	1641284892	P_1541
T12860	1	0	P_205	16	1641285088	P_505
T1383	1	1	P_1130	15	1641285142	P_565_1,P_563_1
T12861	1	0	P_299	16	1641285179	P_1037
T1381	1	1	P_302	15	1641285219	P_565_1,P_563_1
T1382	1	1	P_312	15	1641285244	P_565_1,P_563_1
T1385	1	1	P_939	15	1641285272	P_572_1,P_575_1
T12862	1	0	P_267	15	1641285445	P_433
T12863	1	0	P_306	16	1641285494	P_1037
T1384	1	1	P_197	15	1641285569	P_565_1,P_563_1
T12864	2	0	P_1425	16	1641285629	P_1033
T12865	1	0	P_521	16	1641285786	P_1037
T1388	1	1	P_269	15	1641285859	P_565_1,P_563_1
T12866	1	0	P_204	16	1641285879	P_505
T1387	1	1	P_195	15	1641285922	P_565_1,P_563_1
T12867	1	0	P_268	16	1641286015	P_1037
T1386	1	1	P_307	15	1641286056	P_565_1,P_563_1
T12868	1	0	P_98	15	1641286109	P_1541
T1389	1	1	P_124	15	1641286166	P_565_1,P_563_1
T12869	1	0	P_532	16	1641286214	P_505
T1390	1	1	P_311	15	1641286244	P_565_1,P_563_1
T12870	1	0	P_318	16	1641286323	P_1037
T12871	1	0	P_1005	15	1641286433	P_1541
T1394	1	1	P_263	15	1641286506	P_565_1,P_563_1
T1391	1	1	P_134	15	1641286515	P_565_1,P_563_1
T1393	1	1	P_196	15	1641286573	P_565_1,P_563_1
T12872	1	0	P_406	16	1641286612	P_1037
T1392	1	1	P_310	15	1641286675	P_565_1,P_563_1
T12873	1	0	P_53	15	1641286925	P_1541
T1395	1	1	P_303	15	1641286947	P_565_1,P_563_1
T12874	1	0	P_100	16	1641287141	P_1037
T1396	1	1	P_308	15	1641287210	P_565_1,P_563_1
T1398	1	1	P_862	15	1641287234	P_572_1,P_575_1
T12875	2	0	P_117	16	1641287267	P_1033
T1399	1	1	P_271	15	1641287349	P_565_1,P_563_1
T1400	1	1	P_279	15	1641287379	P_565_1,P_563_1
T12876	2	0	P_827	16	1641287393	P_1033
T12877	1	0	P_202	15	1641287540	P_1541
T1397	1	1	P_112	15	1641287554	P_565_1,P_563_1
T1402	1	1	P_207	15	1641287655	P_565_1,P_563_1
T1401	1	1	P_278	15	1641287689	P_565_1,P_563_1
T12878	1	0	P_277	16	1641287722	P_1037
T12879	2	0	P_412	15	1641287810	P_1544
T1403	2	1	P_1125	15	1641287968	P_565_1,P_563_1
T12880	1	0	P_304	16	1641288053	P_505
T12881	2	0	P_1129	15	1641288129	P_1544
T1404	1	1	P_275	15	1641288235	P_565_1,P_563_1
T12882	1	0	P_312	16	1641288278	P_1037
T12883	1	0	P_740	16	1641288481	P_1037
T1405	1	1	P_198	15	1641288574	P_565_1,P_563_1
T1406	1	1	P_313	15	1641288604	P_565_1,P_563_1
T12884	1	0	P_57	16	1641288692	P_505
T12885	2	0	P_831	16	1641288790	P_1033
T1407	1	1	P_98	15	1641288867	P_565_1,P_563_1
T1409	1	1	P_280	15	1641288891	P_565_1,P_563_1
T12886	1	0	P_1268	16	1641288970	P_1037
T1408	1	1	P_309	15	1641289087	P_565_1,P_563_1
T12887	1	0	P_206	16	1641289110	P_1037
T1411	1	1	P_205	15	1641289390	P_565_1,P_563_1
T1410	1	1	P_532	15	1641289421	P_565_1,P_563_1
T12888	1	0	P_308	16	1641289444	P_1037
T12890	1	0	P_1479	16	1641289584	P_505
T12889	1	0	P_310	15	1641289605	P_1541
T1413	1	1	P_1005	15	1641289622	P_565_1,P_563_1
T1412	2	1	P_297	15	1641289646	P_565_1,P_563_1
T1414	1	1	P_299	15	1641289770	P_565_1,P_563_1
T12891	1	0	P_263	16	1641289780	P_1037
T12892	1	0	P_124	16	1641289895	P_505
T12893	1	0	P_309	16	1641290003	P_505
T1415	1	1	P_521	15	1641290004	P_565_1,P_563_1
T1416	2	1	P_298	15	1641290012	P_565_1,P_563_1
T12894	1	0	P_266	16	1641290182	P_505
T12895	1	0	P_273	15	1641290261	P_1541
