aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16365	1	0	P_195	34	1642078957	P_39
T16366	1	0	P_1268	34	1642079075	P_34
T16367	2	0	P_1510	34	1642079208	P_34
T4859	2	1	P_1045	33	1642079656	P_1299,P_1297_1
T4860	1	1	P_266	33	1642080123	P_1299,P_1297_1
T16368	1	0	P_302	34	1642080411	P_34
T16369	1	0	P_308	34	1642080583	P_34
T16370	1	0	P_230	34	1642080701	P_34
T16371	1	0	P_202	34	1642080842	P_39
T16372	1	0	P_1130	34	1642080987	P_34
T16373	1	0	P_1448	34	1642081142	P_34
T16374	1	0	P_1360	34	1642081308	P_34
T16375	1	0	P_271	34	1642081445	P_34
T4861	1	1	P_197	33	1642081511	P_1299,P_1297_1
T4862	1	1	P_301	33	1642081739	P_1299,P_1297_1
T16376	1	0	P_306	34	1642081778	P_34
T16377	1	0	P_311	34	1642081984	P_34
T16378	1	0	P_318	34	1642082113	P_39
T16379	1	0	P_207	34	1642082279	P_34
T16380	1	0	P_408	34	1642082403	P_34
T4863	1	1	P_198	33	1642082432	P_1299,P_1297_1
T16381	1	0	P_232	34	1642082578	P_34
T16382	1	0	P_263	34	1642082754	P_34
T16383	1	0	P_205	34	1642082845	P_39
T16384	1	0	P_204	34	1642083046	P_34
T16385	1	0	P_304	34	1642083186	P_34
T16386	1	0	P_301	34	1642083375	P_34
T4864	1	1	P_265	33	1642083398	P_1299,P_1297_1
T4865	1	1	P_275	33	1642083432	P_1299,P_1297_1
T16387	1	0	P_303	34	1642083722	P_34
T4866	1	1	P_206	33	1642083801	P_1299,P_1297_1
T16388	1	0	P_407	34	1642083894	P_34
T16389	1	0	P_305	34	1642084074	P_34
T4867	1	1	P_195	33	1642084326	P_1299,P_1297_1
T16390	1	0	P_412	34	1642084461	P_34
T16391	1	0	P_265	34	1642085161	P_39
T16392	1	0	P_309	34	1642085292	P_34
T16393	1	0	P_1132	34	1642085434	P_34
T16394	1	0	P_1129	34	1642085558	P_34
T16395	1	0	P_1127	34	1642085706	P_34
T16396	1	0	P_196	34	1642085840	P_34
T16397	1	0	P_406	34	1642086076	P_34
T16398	1	0	P_1131	34	1642086210	P_34
T16399	1	0	P_206	34	1642086332	P_39
T16400	1	0	P_411	34	1642086461	P_34
T16401	1	0	P_409	34	1642086609	P_34
T16402	2	0	P_1353	34	1642086752	P_34
T4868	1	1	P_311	33	1642087108	P_1299,P_1297_1
T16403	1	0	P_310	34	1642087272	P_34
T4869	1	1	P_306	33	1642087278	P_1299,P_1297_1
T4870	1	1	P_1486	33	1642087290	P_1375_1
T16404	1	0	P_275	34	1642087341	P_39
T16405	1	0	P_1124	34	1642087469	P_34
T16406	1	0	P_207	34	1642087628	P_34
T4871	1	1	P_205	33	1642087710	P_1299,P_1297_1
T16407	1	0	P_297	34	1642087723	P_34
T16408	1	0	P_1244	34	1642087926	P_34
T16409	2	0	P_828	34	1642088230	P_34
T4872	1	1	P_204	33	1642088376	P_1299,P_1297_1
T16410	1	0	P_1128	34	1642088395	P_39
T16411	1	0	P_404	34	1642088552	P_34
T16412	1	0	P_269	34	1642088683	P_34
T4873	1	1	P_305	33	1642088782	P_1299,P_1297_1
T16413	1	0	P_313	34	1642088786	P_39
T16414	1	0	P_199	34	1642088955	P_34
T4874	1	1	P_304	33	1642089024	P_1299,P_1297_1
T16415	1	0	P_306	34	1642089068	P_34
T16416	1	0	P_278	34	1642089211	P_39
T4875	1	1	P_312	33	1642089321	P_1299,P_1297_1
T16417	1	0	P_311	34	1642089334	P_34
T4876	1	1	P_1485	33	1642089406	P_1375_1
