aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T1507	1	1	P_791	15	1641312041	P_572_1,P_575_1
T13053	1	0	P_409	16	1641312072	P_1037
T1508	1	1	P_1509	15	1641312088	P_572_1,P_575_1
T13054	1	0	P_849	15	1641312247	P_1532
T13055	1	0	P_204	16	1641312340	P_505
T13056	1	0	P_322	15	1641312415	P_1541
T1509	1	1	P_1268	15	1641312571	P_572_1,P_575_1
T13057	1	0	P_1448	15	1641312598	P_1532
T13058	1	0	P_856	15	1641312808	P_1532
T13059	1	0	P_274	16	1641312964	P_1037
T1510	2	1	P_1508	15	1641313037	P_572_1,P_575_1
T13060	1	0	P_299	16	1641313042	P_505
T13061	1	0	P_306	15	1641313142	P_1541
T13062	1	0	P_410	16	1641313220	P_1037
T13063	1	0	P_858	15	1641313391	P_1532
T13064	1	0	P_1130	16	1641313513	P_505
T13065	1	0	P_787	15	1641313665	P_1532
T13066	1	0	P_305	16	1641313757	P_505
T1511	1	1	P_278	15	1641313853	P_565_1,P_563_1
T13067	2	0	P_1239	15	1641313930	P_1227
T13068	1	0	P_265	16	1641314008	P_1037
T13069	1	0	P_847	15	1641314174	P_1532
T1512	2	1	P_828	15	1641314244	P_572_1,P_575_1
T13070	1	0	P_280	16	1641314246	P_1037
T13071	1	0	P_267	16	1641314387	P_1037
T13072	1	0	P_309	16	1641314473	P_1037
T13073	1	0	P_802	16	1641314605	P_1037
T13074	1	0	P_403	16	1641314755	P_1037
T13075	2	0	P_824	15	1641314812	P_1227
T13076	1	0	P_300	16	1641314942	P_1037
T13077	2	0	P_307	16	1641315062	P_1033
T13078	2	0	P_1426	15	1641315157	P_1227
T13079	1	0	P_311	16	1641315263	P_1037
T13080	1	0	P_1356	16	1641315438	P_1037
T13081	1	0	P_308	16	1641315611	P_1037
T13082	1	0	P_864	15	1641315741	P_1532
T13083	1	0	P_791	16	1641316005	P_1037
T1513	1	1	P_946	15	1641316080	P_572_1,P_575_1
T1515	2	1	P_1485	15	1641316107	P_572_1,P_575_1
T13084	1	0	P_408	16	1641316113	P_1037
T13085	2	0	P_1425	15	1641316254	P_1227
T13086	1	0	P_207	15	1641316462	P_1541
T13087	2	0	P_1427	15	1641316674	P_1227
T1514	1	1	P_945	15	1641316796	P_572_1,P_575_1
T13088	1	0	P_1132	15	1641316907	P_1541
T1516	1	1	P_1510	15	1641316970	P_572_1,P_575_1
T13089	2	0	P_827	15	1641317040	P_1227
T13090	2	0	P_1273	15	1641317178	P_1227
T13091	1	0	P_1509	15	1641317377	P_1532
T13092	1	0	P_1406	15	1641317563	P_1532
T13093	1	0	P_1453	15	1641317992	P_1532
T1517	1	1	P_1454	15	1641318500	P_572_1,P_575_1
T13094	2	0	P_1272	15	1641318897	P_1227
T13095	2	0	P_1521	15	1641319667	P_1227
T13096	1	0	P_1508	15	1641319870	P_1532
T13097	1	0	P_1452	15	1641320177	P_1532
T13098	1	0	P_278	15	1641320365	P_1541
T1518	1	1	P_1509	15	1641320386	P_572_1,P_575_1
T1519	1	1	P_935	15	1641320529	P_572_1,P_575_1
T13099	1	0	P_1499	15	1641320580	P_1532
T13100	1	0	P_1486	15	1641320832	P_1532
T13101	1	0	P_301	15	1641321456	P_1541
T1520	1	1	P_1278	15	1641321481	P_572_1,P_575_1
T1521	1	1	P_1479	15	1641321872	P_572_1,P_575_1
T13102	1	0	P_1511	15	1641321894	P_1532
T13103	1	0	P_1268	15	1641322191	P_1532
T1522	2	1	P_320	15	1641322612	P_565_1,P_563_1
T13104	2	0	P_835	15	1641322657	P_1227
