aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T12635	1	0	P_860	16	1641225725	P_1037
T1091	1	1	P_1351	15	1641225758	P_565_1,P_563_1
T1092	1	1	P_1499	15	1641225800	P_572_1,P_575_1
T12636	1	0	P_858	15	1641225855	P_1532
T12637	1	0	P_278	16	1641225974	P_1037
T12638	1	0	P_411	16	1641226105	P_1037
T12639	1	0	P_304	15	1641226224	P_433
T12640	1	0	P_266	16	1641226310	P_1037
T12641	1	0	P_268	16	1641226447	P_505
T12642	1	0	P_1203	16	1641226578	P_1037
T12643	1	0	P_741	16	1641226691	P_505
T12644	1	0	P_200	16	1641226824	P_1037
T12645	1	0	P_303	15	1641226954	P_433
T12646	1	0	P_301	16	1641227016	P_1037
T12647	1	0	P_405	16	1641227178	P_1037
T12648	1	0	P_197	16	1641227324	P_505
T12649	1	0	P_406	16	1641227443	P_505
T12650	2	0	P_1522	15	1641227665	P_1227
T12651	1	0	P_230	16	1641227789	P_1037
T12652	1	0	P_300	16	1641227963	P_505
T12653	1	0	P_308	15	1641228149	P_1541
T12654	1	0	P_1351	15	1641228329	P_433
T12655	1	0	P_408	15	1641228495	P_1541
T12656	2	0	P_827	15	1641228600	P_1532
T12657	1	0	P_1452	16	1641228691	P_1037
T12658	1	0	P_1130	16	1641228784	P_1037
T1093	2	1	P_831	15	1641228836	P_572_1,P_575_1
T12659	2	0	P_306	16	1641228897	P_1033
T12660	1	0	P_404	15	1641229039	P_433
T12661	1	0	P_403	16	1641229107	P_1037
T12662	2	0	P_1342	15	1641229302	P_1544
T12663	1	0	P_1499	16	1641229336	P_1037
T12664	1	0	P_1482	16	1641229453	P_505
T12665	1	0	P_410	16	1641229559	P_505
T12666	1	0	P_407	16	1641229676	P_1037
T12667	1	0	P_299	16	1641229803	P_505
T12668	2	0	P_1044	16	1641229922	P_1033
T12669	1	0	P_309	16	1641230039	P_1037
T1094	2	1	P_1485	16	1641230087	P_5_1,P_11
T12670	1	0	P_318	16	1641230154	P_505
T12671	1	0	P_409	16	1641230265	P_505
T12672	1	0	P_205	16	1641230377	P_1037
T12673	1	0	P_297	16	1641230502	P_1037
T12674	2	0	P_1239	16	1641230650	P_1033
T12675	1	0	P_412	16	1641230767	P_1037
T12676	2	0	P_1403	16	1641230983	P_1037
T12677	1	0	P_1268	16	1641231308	P_505
T12678	2	0	P_1425	16	1641231388	P_1033
T1095	1	1	P_1486	16	1641231493	P_5_1,P_11
T12679	1	0	P_202	16	1641231641	P_1037
T12680	2	0	P_828	16	1641233094	P_1033
T1096	1	1	P_1455	16	1641235325	P_5_1,P_11
T12681	1	0	P_1486	16	1641235418	P_1037
T1097	2	1	P_1426	16	1641235492	P_5_1,P_11
T12682	2	0	P_320	16	1641236317	P_1033
