aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5323	1	1	P_1418	33	1642208536	P_1375_1
T5324	1	1	P_1203	33	1642208564	P_1375_1
T16825	1	0	P_1508	34	1642208579	P_34
T5327	1	1	P_411	33	1642208648	P_1299,P_1297_1
T16826	1	0	P_267	34	1642208740	P_34
T16827	1	0	P_195	34	1642208859	P_34
T5329	1	1	P_1204	33	1642208985	P_1375_1
T5328	1	1	P_304	33	1642209010	P_1299,P_1297_1
T16828	1	0	P_1499	34	1642209021	P_34
T16829	1	0	P_1511	34	1642209133	P_34
T5330	1	1	P_197	33	1642209200	P_1299,P_1297_1
T5333	1	1	P_269	33	1642209381	P_1299,P_1297_1
T5332	1	1	P_96	33	1642209484	P_1299,P_1297_1
T5331	1	1	P_787	33	1642209504	P_1375_1
T5335	1	1	P_1003	33	1642209611	P_1299,P_1297_1
T16830	1	0	P_265	34	1642209720	P_34
T5334	1	1	P_300	33	1642209835	P_1299,P_1297_1
T16831	1	0	P_302	34	1642209925	P_34
T16833	1	0	P_206	34	1642210076	P_34
T5336	1	1	P_55	33	1642210110	P_1299,P_1297_1
T16834	1	0	P_106	34	1642210253	P_34
T16835	2	0	P_297	34	1642210412	P_21
T5337	1	1	P_263	15	1642210433	P_565_1,P_563_1
T16836	1	0	P_1015	34	1642210542	P_34
T5339	1	1	P_301	15	1642210616	P_565_1,P_563_1
T16837	1	0	P_53	34	1642210681	P_34
T5341	1	1	P_274	15	1642210776	P_565_1,P_563_1
T16838	1	0	P_199	34	1642210799	P_34
T5338	1	1	P_534	15	1642210860	P_565_1,P_563_1
T5345	1	1	P_1124	15	1642211024	P_565_1,P_563_1
T5342	1	1	P_322	15	1642211028	P_565_1,P_563_1
T16832	2	0	P_831	34	1642211042	P_21
T16839	2	0	P_831	34	1642211042	P_21
T5340	1	1	P_306	15	1642211043	P_565_1,P_563_1
T5343	1	1	P_207	15	1642211162	P_565_1,P_563_1
T5344	1	1	P_101	15	1642211225	P_565_1,P_563_1
T16840	1	0	P_275	34	1642211237	P_34
T5346	1	1	P_1478	15	1642211407	P_572_1,P_575_1
T5348	1	1	P_264	15	1642211615	P_565_1,P_563_1
T5347	1	1	P_308	15	1642211722	P_565_1,P_563_1
T16841	1	0	P_277	16	1642211733	P_1037
T5349	1	1	P_103	15	1642211856	P_565_1,P_563_1
T16842	1	0	P_205	16	1642211921	P_1037
T5350	2	1	P_1129	15	1642212028	P_565_1,P_563_1
T16843	1	0	P_266	16	1642212033	P_1037
T16844	1	0	P_100	16	1642212153	P_1037
T5352	1	1	P_1131	15	1642212172	P_565_1,P_563_1
T16845	1	0	P_957	16	1642212264	P_505
T5351	1	1	P_307	15	1642212384	P_565_1,P_563_1
T16846	1	0	P_279	16	1642212399	P_505
T16847	1	0	P_200	16	1642212531	P_1037
T5354	1	1	P_1132	15	1642212623	P_565_1,P_563_1
T5353	1	1	P_311	15	1642212636	P_565_1,P_563_1
T5355	1	1	P_965	15	1642213006	P_572_1,P_575_1
T5356	1	1	P_312	15	1642213211	P_565_1,P_563_1
T5360	1	1	P_267	15	1642213478	P_565_1,P_563_1
T5359	1	1	P_198	15	1642213501	P_565_1,P_563_1
T5358	1	1	P_409	15	1642213522	P_565_1,P_563_1
T5365	1	1	P_273	15	1642213568	P_565_1,P_563_1
T5357	1	1	P_57	15	1642213584	P_565_1,P_563_1
T5362	1	1	P_54	15	1642213907	P_565_1,P_563_1
T5361	1	1	P_195	15	1642214030	P_565_1,P_563_1
T5366	1	1	P_91	15	1642214074	P_565_1,P_563_1
T5363	1	1	P_88	15	1642214176	P_565_1,P_563_1
T16848	1	0	P_278	16	1642214285	P_1037
T5364	1	1	P_303	15	1642214354	P_565_1,P_563_1
T5368	1	1	P_265	15	1642214426	P_565_1,P_563_1
T16849	2	0	P_828	16	1642214507	P_1033
T5367	1	1	P_313	15	1642214574	P_565_1,P_563_1
T5369	1	1	P_520	15	1642214592	P_565_1,P_563_1
T16850	1	0	P_305	16	1642214675	P_1037
T5370	1	1	P_302	15	1642214743	P_565_1,P_563_1
T5371	1	1	P_206	15	1642214866	P_565_1,P_563_1
T16851	1	0	P_274	16	1642214884	P_1037
T5372	1	1	P_1244	15	1642215106	P_572_1,P_575_1
T16852	1	0	P_532	16	1642215348	P_1037
T5373	1	1	P_410	15	1642215389	P_565_1,P_563_1
T16853	1	0	P_945	16	1642215572	P_1037
T5374	1	1	P_266	15	1642215595	P_565_1,P_563_1
T5375	1	1	P_53	15	1642215725	P_565_1,P_563_1
T16854	1	0	P_310	16	1642215768	P_1037
T16855	2	0	P_1402	16	1642215952	P_1033
T5376	1	1	P_199	15	1642216019	P_565_1,P_563_1
T5379	2	1	P_1273	15	1642216121	P_572_1,P_575_1
T5380	2	1	P_297	15	1642216154	P_565_1,P_563_1
T16856	1	0	P_1130	16	1642216170	P_505
T5377	1	1	P_200	15	1642216209	P_565_1,P_563_1
T5378	1	1	P_1005	15	1642216302	P_565_1,P_563_1
T5381	2	1	P_1486	15	1642216883	P_572_1,P_575_1
T5384	1	1	P_277	15	1642217200	P_565_1,P_563_1
T16857	1	0	P_1131	16	1642217279	P_505
T5382	1	1	P_935	15	1642217349	P_572_1,P_575_1
T5383	1	1	P_318	15	1642217426	P_565_1,P_563_1
T5385	1	1	P_1014	15	1642217599	P_565_1,P_563_1
T16858	1	0	P_269	16	1642217827	P_1037
T5386	1	1	P_132	15	1642217985	P_565_1,P_563_1
T5387	1	1	P_268	15	1642218111	P_565_1,P_563_1
T16859	1	0	P_1132	16	1642218137	P_1037
T5389	1	1	P_1127	15	1642218210	P_565_1,P_563_1
T5388	1	1	P_106	15	1642218388	P_565_1,P_563_1
T5392	1	1	P_1344	15	1642218399	P_565_1,P_563_1
T16860	1	0	P_54	16	1642218408	P_1037
T5391	1	1	P_118	15	1642218528	P_565_1,P_563_1
T5390	1	1	P_1448	15	1642218537	P_572_1,P_575_1
T16861	1	0	P_412	16	1642218610	P_1037
T16862	1	0	P_1203	16	1642218776	P_1037
T5393	1	1	P_109	15	1642218970	P_565_1,P_563_1
T5394	1	1	P_278	15	1642219128	P_565_1,P_563_1
