aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T693	1	1	P_230	15	1641160913	P_565_1,P_563_1
T695	1	1	P_279	15	1641161075	P_565_1,P_563_1
T696	1	1	P_299	15	1641161110	P_565_1,P_563_1
T697	1	1	P_308	15	1641161346	P_565_1,P_563_1
T698	1	1	P_408	15	1641161522	P_565_1,P_563_1
T700	1	1	P_273	15	1641161934	P_565_1,P_563_1
T701	1	1	P_407	15	1641162116	P_565_1,P_563_1
T699	1	1	P_1207	15	1641162389	P_572_1,P_575_1
T702	1	1	P_277	15	1641162444	P_565_1,P_563_1
T703	1	1	P_304	15	1641162518	P_565_1,P_563_1
T705	1	1	P_298	15	1641162737	P_565_1,P_563_1
T704	1	1	P_89	16	1641162787	P_5_1,P_11
T706	1	1	P_199	15	1641163154	P_565_1,P_563_1
T707	1	1	P_276	15	1641163166	P_565_1,P_563_1
T12271	2	0	P_1272	16	1641163200	P_1033
T709	1	1	P_306	15	1641163396	P_565_1,P_563_1
T708	1	1	P_520	16	1641163574	P_5_1,P_11
T710	1	1	P_87	15	1641163643	P_565_1,P_563_1
T712	1	1	P_100	34	1641163925	P_1118,P_1110_1
T715	1	1	P_1132	34	1641163966	P_1118,P_1110_1
T711	1	1	P_312	33	1641164256	P_1299,P_1297_1
T713	1	1	P_953	33	1641164397	P_1375_1
T716	1	1	P_57	33	1641164405	P_1299,P_1297_1
T714	1	1	P_311	33	1641164531	P_1299,P_1297_1
T718	1	1	P_534	33	1641164743	P_1299,P_1297_1
T720	1	1	P_1126	33	1641164844	P_1299,P_1297_1
T717	1	1	P_195	33	1641164862	P_1299,P_1297_1
T719	1	1	P_1399	33	1641165058	P_1375_1
T722	1	1	P_271	33	1641165186	P_1299,P_1297_1
T721	1	1	P_405	33	1641165312	P_1299,P_1297_1
T12272	2	0	P_1485	34	1641165780	P_21
T723	1	1	P_1509	33	1641165804	P_1375_1
T725	1	1	P_313	33	1641165971	P_1299,P_1297_1
T724	1	1	P_1046	33	1641165985	P_1299,P_1297_1
T727	1	1	P_92	33	1641166227	P_1299,P_1297_1
T726	1	1	P_198	33	1641166323	P_1299,P_1297_1
T12273	1	0	P_1511	34	1641166324	P_34
T728	1	1	P_1127	34	1641166364	P_1118,P_1110_1
T12274	1	0	P_308	34	1641166450	P_39
T12275	1	0	P_311	34	1641166636	P_39
T730	1	1	P_268	33	1641166691	P_1299,P_1297_1
T729	2	1	P_1360	33	1641166744	P_1299,P_1297_1
T731	1	1	P_117	33	1641166819	P_1299,P_1297_1
T12276	1	0	P_312	34	1641166918	P_34
T732	1	1	P_307	33	1641166997	P_1299,P_1297_1
T734	1	1	P_118	33	1641167153	P_1299,P_1297_1
T733	1	1	P_1261	33	1641167175	P_1375_1
T735	1	1	P_1356	33	1641167303	P_1299,P_1297_1
T737	1	1	P_263	33	1641167370	P_1299,P_1297_1
T738	1	1	P_127	33	1641167555	P_1299,P_1297_1
T736	1	1	P_1268	33	1641167562	P_1375_1
T739	1	1	P_310	34	1641167621	P_1118,P_1110_1
T740	1	1	P_124	33	1641168139	P_1299,P_1297_1
T741	1	1	P_197	33	1641168326	P_1299,P_1297_1
T743	1	1	P_797	33	1641168477	P_1375_1
T742	1	1	P_403	33	1641168534	P_1299,P_1297_1
T746	1	1	P_297	33	1641168592	P_1299,P_1297_1
T744	1	1	P_1418	33	1641168732	P_1375_1
T747	2	1	P_823	33	1641168785	P_1375_1
T745	1	1	P_1208	33	1641168822	P_1375_1
T748	1	1	P_202	33	1641168850	P_1299,P_1297_1
T749	1	1	P_91	33	1641168889	P_1299,P_1297_1
T12277	1	0	P_1454	34	1641168895	P_39
T751	1	1	P_280	33	1641169120	P_1299,P_1297_1
T754	1	1	P_110	33	1641169241	P_1299,P_1297_1
T750	1	1	P_802	33	1641169260	P_1375_1
T755	1	1	P_532	33	1641169360	P_1299,P_1297_1
T12278	1	0	P_200	34	1641169365	P_39
T752	1	1	P_787	33	1641169450	P_1375_1
T12279	1	0	P_196	34	1641169575	P_34
T753	1	1	P_1204	33	1641169695	P_1375_1
T757	1	1	P_1344	33	1641169821	P_1299,P_1297_1
T762	1	1	P_1130	33	1641169885	P_1299,P_1297_1
T759	1	1	P_521	33	1641169976	P_1299,P_1297_1
T12280	1	0	P_1499	34	1641169991	P_34
T12281	2	0	P_306	34	1641170146	P_34
T756	1	1	P_848	33	1641170213	P_1375_1
T764	1	1	P_1003	33	1641170356	P_1299,P_1297_1
T763	1	1	P_935	33	1641170423	P_1375_1
T758	1	1	P_1203	33	1641170436	P_1375_1
T761	1	1	P_849	33	1641170530	P_1375_1
T760	1	1	P_134	34	1641170576	P_1118,P_1110_1
T765	1	1	P_266	33	1641170796	P_1299,P_1297_1
T766	1	1	P_275	33	1641170847	P_1299,P_1297_1
T768	1	1	P_109	34	1641170863	P_1118,P_1110_1
T770	1	1	P_56	33	1641171025	P_1299,P_1297_1
T767	1	1	P_231	33	1641171157	P_1299,P_1297_1
T12282	1	0	P_267	34	1641171161	P_34
T12283	1	0	P_313	34	1641171304	P_34
T771	1	1	P_274	33	1641171531	P_1299,P_1297_1
T769	1	1	P_1235	33	1641171563	P_1375_1
T12284	2	0	P_307	34	1641171588	P_34
