aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T14618	1	0	P_55	16	1641636068	P_1037
T3121	1	1	P_278	15	1641636131	P_565_1,P_563_1
T3120	1	1	P_206	15	1641636135	P_565_1,P_563_1
T14619	2	0	P_270	15	1641636177	P_1544
T14620	1	0	P_939	16	1641636328	P_505
T3124	1	1	P_267	15	1641636429	P_565_1,P_563_1
T14621	2	0	P_1128	16	1641636435	P_1037
T3122	1	1	P_279	15	1641636454	P_565_1,P_563_1
T14622	1	0	P_98	16	1641636731	P_1037
T3123	1	1	P_276	15	1641636778	P_565_1,P_563_1
T14623	1	0	P_207	16	1641636856	P_1037
T3125	1	1	P_518	15	1641636929	P_565_1,P_563_1
T14624	1	0	P_280	15	1641636930	P_1541
T14625	1	0	P_1005	16	1641637074	P_1037
T14626	1	0	P_118	16	1641637273	P_1037
T14627	1	0	P_204	16	1641637443	P_1037
T3126	1	1	P_200	15	1641637577	P_565_1,P_563_1
T14628	1	0	P_100	16	1641637603	P_505
T3127	1	1	P_277	15	1641637621	P_565_1,P_563_1
T14629	1	0	P_521	16	1641637762	P_1037
T14630	1	0	P_268	16	1641637911	P_1037
T14631	2	0	P_517	16	1641638030	P_1033
T14632	1	0	P_311	16	1641638170	P_1037
T14633	1	0	P_117	15	1641638247	P_1541
T14634	1	0	P_302	16	1641638310	P_1037
T3128	1	1	P_862	15	1641638384	P_572_1,P_575_1
T3129	1	1	P_195	15	1641638516	P_565_1,P_563_1
T3130	1	1	P_198	15	1641638535	P_565_1,P_563_1
T14635	1	0	P_205	16	1641638546	P_1037
T14636	1	0	P_312	16	1641638712	P_1037
T14637	1	0	P_134	16	1641638820	P_1037
T3131	1	1	P_266	15	1641638862	P_565_1,P_563_1
T14638	1	0	P_263	16	1641638935	P_1037
T14639	1	0	P_276	16	1641639180	P_1037
T14640	1	0	P_313	16	1641639333	P_505
T3132	1	1	P_264	15	1641639405	P_565_1,P_563_1
T3133	1	1	P_301	15	1641639409	P_565_1,P_563_1
T3134	2	1	P_298	15	1641639503	P_565_1,P_563_1
T14641	1	0	P_1127	16	1641639503	P_1037
T14642	1	0	P_304	15	1641639677	P_1541
T14643	1	0	P_54	16	1641639797	P_1037
T14644	1	0	P_279	16	1641640035	P_1037
T3135	1	1	P_124	15	1641640069	P_565_1,P_563_1
