aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T4318	1	1	P_411	33	1641949346	P_1299,P_1297_1
T4319	1	1	P_322	33	1641949455	P_1299,P_1297_1
T4321	1	1	P_275	33	1641949723	P_1299,P_1297_1
T15841	1	0	P_1510	34	1641949751	P_34
T4325	1	1	P_54	33	1641949790	P_1299,P_1297_1
T4323	2	1	P_105	33	1641949884	P_1299,P_1297_1
T4322	1	1	P_1528	33	1641950074	P_1375_1
T4326	1	1	P_195	33	1641950086	P_1299,P_1297_1
T15842	1	0	P_1486	34	1641950437	P_39
T4324	1	1	P_1399	33	1641950482	P_1375_1
T4330	1	1	P_55	33	1641950500	P_1299,P_1297_1
T15843	1	0	P_204	34	1641950579	P_39
T4329	1	1	P_103	33	1641950689	P_1299,P_1297_1
T4327	1	1	P_1204	33	1641950730	P_1375_1
T15844	1	0	P_96	34	1641950738	P_34
T4331	1	1	P_123	33	1641950781	P_1299,P_1297_1
T4328	1	1	P_267	33	1641950861	P_1299,P_1297_1
T15845	1	0	P_928	34	1641950972	P_34
T15846	1	0	P_263	34	1641951154	P_34
T4332	1	1	P_127	33	1641951190	P_1299,P_1297_1
T4333	1	1	P_89	33	1641951392	P_1299,P_1297_1
T4334	1	1	P_317	33	1641951415	P_1299,P_1297_1
T4335	1	1	P_1273	33	1641951671	P_1375_1
T4338	1	1	P_311	33	1641951777	P_1299,P_1297_1
T15847	1	0	P_279	34	1641951899	P_34
T4337	1	1	P_1138	33	1641951948	P_1299,P_1297_1
T4336	1	1	P_1189	33	1641952034	P_1375_1
T4339	1	1	P_849	33	1641952124	P_1375_1
T4340	1	1	P_107	33	1641952345	P_1299,P_1297_1
T15848	1	0	P_275	34	1641952400	P_34
T4341	1	1	P_196	33	1641952510	P_1299,P_1297_1
T4343	1	1	P_101	33	1641952556	P_1299,P_1297_1
T4342	2	1	P_1128	33	1641952561	P_1299,P_1297_1
T15849	1	0	P_199	34	1641952667	P_34
T4345	1	1	P_202	33	1641953230	P_1299,P_1297_1
T4344	1	1	P_1498	33	1641953414	P_1375_1
T15850	1	0	P_304	34	1641953452	P_34
T4346	1	1	P_403	33	1641953599	P_1299,P_1297_1
T15851	1	0	P_277	34	1641953723	P_34
T4347	1	1	P_862	33	1641953819	P_1375_1
T4348	1	1	P_197	33	1641954114	P_1299,P_1297_1
T4349	1	1	P_1235	33	1641954367	P_1375_1
T15852	1	0	P_276	34	1641954374	P_39
T4351	1	1	P_520	33	1641954440	P_1299,P_1297_1
T4350	1	1	P_1268	33	1641954473	P_1375_1
T4352	1	1	P_229	33	1641954571	P_1299,P_1297_1
T4353	1	1	P_318	33	1641954672	P_1299,P_1297_1
T15853	1	0	P_1003	34	1641954812	P_39
T4354	1	1	P_206	33	1641954907	P_1299,P_1297_1
T4355	1	1	P_407	33	1641954907	P_1299,P_1297_1
T4357	1	1	P_1509	33	1641954976	P_1375_1
T4356	1	1	P_312	33	1641955137	P_1299,P_1297_1
T15854	1	0	P_196	34	1641955164	P_34
T4361	1	1	P_263	33	1641955165	P_1299,P_1297_1
T4358	1	1	P_300	33	1641955179	P_1299,P_1297_1
T4360	1	1	P_204	33	1641955185	P_1299,P_1297_1
T15855	1	0	P_198	34	1641955336	P_34
T4359	1	1	P_1485	33	1641955347	P_1375_1
T4362	1	1	P_231	33	1641955353	P_1299,P_1297_1
T15856	2	0	P_828	34	1641955508	P_21
T4363	1	1	P_412	33	1641955686	P_1299,P_1297_1
T4365	1	1	P_264	33	1641955686	P_1299,P_1297_1
T4364	1	1	P_205	33	1641956037	P_1299,P_1297_1
T4366	1	1	P_1455	33	1641956066	P_1375_1
T4367	1	1	P_200	33	1641956107	P_1299,P_1297_1
T4371	2	1	P_1005	33	1641956141	P_1299,P_1297_1
T4369	1	1	P_199	33	1641956342	P_1299,P_1297_1
T4368	2	1	P_1483	33	1641956447	P_1375_1
T4370	1	1	P_1124	33	1641956469	P_1299,P_1297_1
T15857	1	0	P_265	34	1641956589	P_34
T15858	1	0	P_311	34	1641956733	P_39
T4374	1	1	P_275	33	1641956791	P_1299,P_1297_1
T4372	1	1	P_303	33	1641956859	P_1299,P_1297_1
T15859	2	0	P_1129	34	1641957023	P_21
T4373	2	1	P_1511	33	1641957259	P_1375_1
T15860	1	0	P_1130	34	1641957332	P_34
T15861	1	0	P_206	34	1641957588	P_34
T4375	1	1	P_739	33	1641957630	P_1375_1
T4376	2	1	P_1478	33	1641957802	P_1375_1
T15862	2	0	P_297	34	1641957815	P_34
T4377	1	1	P_304	33	1641958040	P_1299,P_1297_1
T15863	1	0	P_54	34	1641958045	P_34
T4379	1	1	P_279	33	1641958175	P_1299,P_1297_1
T15864	1	0	P_412	34	1641958258	P_34
T15865	1	0	P_267	34	1641958369	P_34
T4378	1	1	P_196	33	1641958432	P_1299,P_1297_1
T15866	1	0	P_1498	34	1641958506	P_34
T4382	1	1	P_1344	33	1641958733	P_1299,P_1297_1
T4380	1	1	P_307	33	1641958767	P_1299,P_1297_1
T4381	1	1	P_1192	33	1641958823	P_1375_1
T4383	1	1	P_946	33	1641958911	P_1375_1
T15867	1	0	P_124	34	1641959166	P_34
T4385	1	1	P_277	33	1641959328	P_1299,P_1297_1
T4384	1	1	P_1190	33	1641959377	P_1375_1
T15868	2	0	P_835	34	1641959424	P_21
T4386	1	1	P_965	33	1641959496	P_1375_1
T4387	1	1	P_1014	33	1641959612	P_1299,P_1297_1
T15869	1	0	P_103	34	1641959613	P_34
