aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16490	1	0	P_1508	16	1642122135	P_1037
T4983	1	1	P_1448	15	1642122339	P_572_1,P_575_1
T16491	1	0	P_1003	16	1642122368	P_1037
T4984	1	1	P_263	15	1642122468	P_565_1,P_563_1
T4987	1	1	P_1015	15	1642122520	P_565_1,P_563_1
T16492	1	0	P_304	16	1642122550	P_1037
T4985	1	1	P_862	15	1642122568	P_572_1,P_575_1
T16493	1	0	P_1132	16	1642122722	P_1037
T4988	1	1	P_205	15	1642122746	P_565_1,P_563_1
T4986	1	1	P_1203	15	1642122747	P_572_1,P_575_1
T16494	1	0	P_412	16	1642122851	P_1037
T4991	1	1	P_1454	15	1642122884	P_572_1,P_575_1
T4989	1	1	P_308	15	1642122921	P_565_1,P_563_1
T4992	1	1	P_303	15	1642123048	P_565_1,P_563_1
T4990	1	1	P_264	15	1642123073	P_565_1,P_563_1
T4993	1	1	P_1362	15	1642123122	P_565_1,P_563_1
T16495	1	0	P_301	16	1642123188	P_1037
T4994	1	1	P_231	15	1642123286	P_565_1,P_563_1
T16496	1	0	P_54	16	1642123393	P_1037
T16497	1	0	P_1406	16	1642123518	P_505
T4995	1	1	P_1208	15	1642123603	P_572_1,P_575_1
T16498	1	0	P_111	16	1642123733	P_505
T16499	1	0	P_1272	16	1642123865	P_1037
T4996	1	1	P_305	15	1642123908	P_565_1,P_563_1
T16500	1	0	P_300	16	1642124025	P_505
T4997	1	1	P_858	15	1642124038	P_572_1,P_575_1
T4999	1	1	P_1193	15	1642124079	P_572_1,P_575_1
T5002	2	1	P_1239	15	1642124119	P_572_1,P_575_1
T5001	1	1	P_1128	15	1642124153	P_565_1,P_563_1
T4998	1	1	P_309	15	1642124178	P_565_1,P_563_1
T5000	1	1	P_204	15	1642124392	P_565_1,P_563_1
T16501	1	0	P_277	16	1642124532	P_1037
T16502	1	0	P_312	16	1642124688	P_1037
T16503	2	0	P_1402	16	1642124777	P_1033
T5004	1	1	P_273	33	1642124923	P_1299,P_1297_1
T16504	1	0	P_265	16	1642124963	P_1037
T5006	1	1	P_207	33	1642125190	P_1299,P_1297_1
T5008	1	1	P_310	33	1642125288	P_1299,P_1297_1
T5010	2	1	P_1131	33	1642125297	P_1299,P_1297_1
T16505	1	0	P_98	16	1642125319	P_1037
T5007	1	1	P_1127	33	1642125397	P_1299,P_1297_1
T16506	1	0	P_266	16	1642125430	P_1037
T5005	1	1	P_1399	33	1642125513	P_1375_1
T16507	2	0	P_270	16	1642125576	P_1037
T5009	1	1	P_302	33	1642125637	P_1299,P_1297_1
T16508	1	0	P_195	34	1642125989	P_39
T16509	1	0	P_313	34	1642126146	P_34
T5016	1	1	P_737	33	1642126172	P_1375_1
T5011	1	1	P_533	33	1642126230	P_1299,P_1297_1
T5014	1	1	P_1235	33	1642126555	P_1375_1
T5013	1	1	P_118	33	1642126571	P_1299,P_1297_1
T5012	1	1	P_1138	33	1642126601	P_1299,P_1297_1
T5015	1	1	P_957	33	1642126658	P_1375_1
T5017	1	1	P_1498	33	1642126800	P_1375_1
T5018	1	1	P_860	33	1642126966	P_1375_1
T16510	1	0	P_311	34	1642126975	P_34
T5019	1	1	P_274	33	1642127057	P_1299,P_1297_1
T16511	1	0	P_957	34	1642127114	P_39
T5020	1	1	P_412	33	1642127133	P_1299,P_1297_1
T5021	1	1	P_107	33	1642127334	P_1299,P_1297_1
T5022	1	1	P_312	33	1642127408	P_1299,P_1297_1
T5024	1	1	P_99	33	1642127820	P_1299,P_1297_1
T5023	1	1	P_301	33	1642127868	P_1299,P_1297_1
T5027	1	1	P_1132	33	1642127999	P_1299,P_1297_1
T5025	1	1	P_1244	33	1642128105	P_1375_1
T5029	1	1	P_1486	33	1642128153	P_1375_1
T5026	1	1	P_199	33	1642128361	P_1299,P_1297_1
T5030	1	1	P_109	33	1642128420	P_1299,P_1297_1
T5028	1	1	P_300	33	1642128476	P_1299,P_1297_1
T5031	1	1	P_276	33	1642128602	P_1299,P_1297_1
T5032	1	1	P_54	33	1642128605	P_1299,P_1297_1
T16512	1	0	P_123	34	1642128720	P_34
T5034	1	1	P_304	33	1642128934	P_1299,P_1297_1
T16513	2	0	P_831	34	1642128956	P_21
T5033	1	1	P_1272	33	1642128985	P_1375_1
T5035	1	1	P_197	33	1642128994	P_1299,P_1297_1
T5036	1	1	P_96	33	1642129163	P_1299,P_1297_1
T16514	1	0	P_310	34	1642129284	P_34
T16515	1	0	P_305	34	1642129519	P_34
T5038	1	1	P_268	33	1642129763	P_1299,P_1297_1
T5037	1	1	P_195	33	1642129790	P_1299,P_1297_1
T16516	1	0	P_309	34	1642129828	P_34
T5039	2	1	P_270	33	1642129865	P_1299,P_1297_1
T5040	1	1	P_265	33	1642130229	P_1299,P_1297_1
T16517	1	0	P_279	34	1642130235	P_34
T5041	1	1	P_1453	33	1642130531	P_1375_1
T16518	1	0	P_263	34	1642130734	P_39
T5043	1	1	P_124	15	1642130751	P_565_1,P_563_1
T5042	1	1	P_101	15	1642130843	P_565_1,P_563_1
T16519	1	0	P_206	34	1642130944	P_39
T5044	1	1	P_277	15	1642130946	P_565_1,P_563_1
T16520	1	0	P_303	34	1642131074	P_34
T16521	1	0	P_205	34	1642131266	P_34
T16522	1	0	P_231	34	1642131393	P_39
T16523	1	0	P_308	34	1642131565	P_34
T5045	1	1	P_313	15	1642131671	P_565_1,P_563_1
T5048	2	1	P_1480	15	1642131739	P_572_1,P_575_1
T5046	1	1	P_521	15	1642131817	P_565_1,P_563_1
T5049	1	1	P_266	15	1642131941	P_565_1,P_563_1
T5047	1	1	P_311	15	1642132051	P_565_1,P_563_1
T5053	1	1	P_797	15	1642132141	P_572_1,P_575_1
T5051	1	1	P_1278	15	1642132193	P_572_1,P_575_1
T5052	1	1	P_111	15	1642132252	P_565_1,P_563_1
T5050	1	1	P_1003	15	1642132314	P_565_1,P_563_1
T5054	1	1	P_1204	15	1642132383	P_572_1,P_575_1
T16524	2	0	P_828	16	1642132434	P_1033
T5055	1	1	P_322	15	1642132660	P_565_1,P_563_1
