aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5852	1	1	P_302	15	1642338013	P_565_1,P_563_1
T17355	1	0	P_305	16	1642338145	P_1037
T17356	1	0	P_101	16	1642338361	P_1037
T17357	2	0	P_1486	16	1642338494	P_1033
T5853	1	1	P_408	15	1642338527	P_565_1,P_563_1
T17358	1	0	P_303	16	1642338728	P_1037
T17359	1	0	P_231	16	1642338890	P_1037
T5854	1	1	P_1131	15	1642338912	P_565_1,P_563_1
T17360	1	0	P_205	16	1642339000	P_1037
T17361	1	0	P_309	16	1642339119	P_1037
T17362	1	0	P_266	16	1642339272	P_1037
T17363	1	0	P_200	16	1642339409	P_1037
T17364	1	0	P_598	16	1642339490	P_1037
T5855	1	1	P_264	15	1642339525	P_565_1,P_563_1
T17365	1	0	P_271	16	1642339607	P_1037
T17366	1	0	P_230	16	1642339769	P_1037
T17367	2	0	P_1483	15	1642340009	P_1532
T17368	1	0	P_304	15	1642340200	P_433
T17369	1	0	P_1128	16	1642340322	P_1037
T17370	1	0	P_310	16	1642340454	P_1037
T17371	1	0	P_278	15	1642340604	P_1541
T17372	1	0	P_862	16	1642340732	P_1037
T17373	1	0	P_274	15	1642340821	P_1541
T17374	1	0	P_312	16	1642340959	P_1037
T17375	1	0	P_739	15	1642341084	P_1532
T17376	1	0	P_268	15	1642341267	P_1541
T17377	1	0	P_57	16	1642341458	P_505
T17378	1	0	P_265	15	1642341571	P_1541
T17379	1	0	P_199	16	1642341774	P_1037
T17380	1	0	P_1127	15	1642341822	P_1541
T17381	1	0	P_195	16	1642341950	P_1037
T5856	1	1	P_303	15	1642342037	P_565_1,P_563_1
T17382	1	0	P_197	16	1642342082	P_1037
T17383	1	0	P_264	15	1642342162	P_433
T5858	1	1	P_276	15	1642342251	P_565_1,P_563_1
T17384	1	0	P_301	15	1642342271	P_1541
T17385	1	0	P_405	16	1642342373	P_505
T17386	1	0	P_207	16	1642342518	P_1037
T5857	1	1	P_305	15	1642342572	P_565_1,P_563_1
T17387	1	0	P_263	16	1642342617	P_1037
T17388	1	0	P_1399	15	1642342701	P_1532
T17389	1	0	P_313	16	1642342835	P_1037
T5859	1	1	P_267	15	1642342954	P_565_1,P_563_1
T17390	1	0	P_410	16	1642342954	P_1037
T17391	1	0	P_858	15	1642343030	P_1532
T5860	1	1	P_309	15	1642343049	P_565_1,P_563_1
T17392	1	0	P_797	15	1642343195	P_1532
T17393	1	0	P_308	16	1642343260	P_1037
T5861	1	1	P_279	15	1642343333	P_565_1,P_563_1
T17394	1	0	P_198	16	1642343371	P_1037
T17395	1	0	P_1129	16	1642343512	P_1037
T17396	1	0	P_1406	15	1642343661	P_1532
T17397	1	0	P_928	15	1642343794	P_1532
T17398	1	0	P_305	16	1642343917	P_505
T17399	1	0	P_411	16	1642344031	P_1037
T17400	1	0	P_269	16	1642344172	P_1037
T17401	1	0	P_303	16	1642344345	P_505
T5862	1	1	P_275	15	1642344377	P_565_1,P_563_1
T17402	1	0	P_206	15	1642344501	P_1541
T17403	1	0	P_1344	15	1642344660	P_433
T17404	1	0	P_204	16	1642344872	P_1037
T5863	1	1	P_199	15	1642345121	P_565_1,P_563_1
T17405	1	0	P_1207	15	1642345397	P_1532
T17406	1	0	P_1126	16	1642345738	P_1037
T17407	1	0	P_406	16	1642346001	P_1037
T5864	1	1	P_313	15	1642346094	P_565_1,P_563_1
T17408	1	0	P_1124	16	1642346122	P_1037
T17409	1	0	P_300	16	1642346381	P_1037
T5865	1	1	P_195	15	1642346420	P_565_1,P_563_1
T17410	1	0	P_1130	16	1642346487	P_1037
T5867	1	1	P_202	15	1642346939	P_565_1,P_563_1
T5866	1	1	P_198	15	1642346987	P_565_1,P_563_1
T17411	1	0	P_791	15	1642347325	P_1532
T17412	1	0	P_403	15	1642347562	P_1541
T5868	1	1	P_265	15	1642347753	P_565_1,P_563_1
T17413	1	0	P_1402	15	1642347817	P_1532
T5869	1	1	P_197	15	1642347959	P_565_1,P_563_1
T17414	1	0	P_263	15	1642348063	P_1541
T5870	2	1	P_1426	15	1642348226	P_572_1,P_575_1
T17415	1	0	P_207	15	1642348248	P_1541
T17416	1	0	P_319	15	1642348617	P_1541
T17417	1	0	P_199	15	1642348775	P_433
