aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T8565	1	1	P_965	33	1643051019	P_1375_1
T20136	2	0	P_1480	33	1643051199	P_998
T20137	2	0	P_319	33	1643051610	P_994
T8566	2	1	P_1273	33	1643051714	P_1375_1
T20138	1	0	P_1511	33	1643051880	P_912
T20139	2	0	P_828	33	1643052033	P_998
T8567	1	1	P_1509	33	1643052146	P_1375_1
T20140	1	0	P_1454	33	1643052229	P_912
T8568	2	1	P_1521	33	1643052668	P_1375_1
T20141	1	0	P_1510	33	1643053741	P_912
T8569	2	1	P_1485	33	1643053941	P_1375_1
T20142	1	0	P_1244	33	1643054247	P_912
T20143	1	0	P_1508	33	1643054380	P_912
T8570	1	1	P_1453	33	1643054427	P_1375_1
T20144	1	0	P_1478	33	1643054555	P_912
T8571	2	1	P_1427	33	1643054799	P_1375_1
T8572	1	1	P_1455	33	1643055131	P_1375_1
T8573	2	1	P_1425	33	1643055416	P_1375_1
T20145	1	0	P_1509	33	1643056130	P_912
T20146	1	0	P_1485	33	1643056427	P_912
T8574	1	1	P_1510	33	1643056677	P_1375_1
T20147	1	0	P_1521	33	1643056969	P_912
T8575	1	1	P_1452	33	1643057146	P_1375_1
T8576	1	1	P_1486	33	1643057552	P_1375_1
T8577	1	1	P_935	33	1643057997	P_1375_1
T20148	1	0	P_1427	33	1643058096	P_912
T8578	1	1	P_1499	33	1643058420	P_1375_1
T8580	1	1	P_1508	33	1643058734	P_1375_1
T8579	1	1	P_1244	33	1643058770	P_1375_1
T8583	2	1	P_835	33	1643059092	P_1375_1
T8581	1	1	P_1511	33	1643059115	P_1375_1
T20149	1	0	P_965	33	1643059145	P_912
T20150	1	0	P_1486	33	1643059418	P_912
T8582	1	1	P_1509	33	1643059641	P_1375_1
T20151	1	0	P_1452	33	1643060298	P_912
T8586	2	1	P_1480	33	1643061109	P_1375_1
T8584	1	1	P_1485	33	1643061137	P_1375_1
T8585	2	1	P_824	33	1643061337	P_1375_1
T8588	1	1	P_1126	33	1643061426	P_1299,P_1297_1
T8587	1	1	P_303	33	1643061515	P_1299,P_1297_1
