aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13138	1	0	P_197	34	1641344494	P_34
T1640	1	1	P_403	33	1641344513	P_1299,P_1297_1
T1641	1	1	P_263	33	1641344519	P_1299,P_1297_1
T1644	1	1	P_95	33	1641344575	P_1299,P_1297_1
T1642	1	1	P_110	33	1641344601	P_1299,P_1297_1
T1637	1	1	P_858	33	1641344688	P_1375_1
T13139	1	0	P_300	34	1641344762	P_34
T1643	2	1	P_1044	33	1641344827	P_1299,P_1297_1
T13140	1	0	P_1510	34	1641344912	P_34
T1645	1	1	P_198	33	1641344954	P_1299,P_1297_1
T1646	1	1	P_99	33	1641344992	P_1299,P_1297_1
T13141	2	0	P_835	34	1641345061	P_21
T13142	1	0	P_313	34	1641345280	P_34
T1649	1	1	P_1138	33	1641345299	P_1299,P_1297_1
T1647	1	1	P_98	33	1641345338	P_1299,P_1297_1
T13143	1	0	P_796	34	1641345387	P_34
T13144	1	0	P_297	34	1641345516	P_34
T1652	1	1	P_1348	33	1641345624	P_1299,P_1297_1
T13145	1	0	P_202	34	1641345655	P_34
T1651	1	1	P_100	33	1641345687	P_1299,P_1297_1
T1650	1	1	P_195	33	1641345772	P_1299,P_1297_1
T1653	1	1	P_1127	33	1641345799	P_1299,P_1297_1
T13146	1	0	P_280	34	1641345819	P_34
T1648	1	1	P_791	33	1641345836	P_1375_1
T13147	1	0	P_310	34	1641346094	P_34
T1655	1	1	P_196	33	1641346134	P_1299,P_1297_1
T1657	1	1	P_531	33	1641346176	P_1299,P_1297_1
T13148	1	0	P_55	34	1641346229	P_34
T1654	1	1	P_205	33	1641346257	P_1299,P_1297_1
T1656	1	1	P_318	33	1641346455	P_1299,P_1297_1
T13149	1	0	P_528	34	1641346475	P_34
T1661	1	1	P_1003	33	1641346593	P_1299,P_1297_1
T13150	1	0	P_412	34	1641346623	P_34
T1658	1	1	P_849	33	1641346710	P_1375_1
T1660	1	1	P_268	33	1641346804	P_1299,P_1297_1
T1659	1	1	P_312	33	1641346822	P_1299,P_1297_1
T13151	2	0	P_270	34	1641346829	P_21
T1663	1	1	P_322	33	1641346846	P_1299,P_1297_1
T1662	1	1	P_864	33	1641346870	P_1375_1
T13152	1	0	P_198	34	1641347057	P_39
T1667	1	1	P_663	33	1641347169	P_1375_1
T13153	1	0	P_206	34	1641347256	P_34
T1664	1	1	P_317	33	1641347258	P_1299,P_1297_1
T1666	1	1	P_828	33	1641347297	P_1375_1
T1665	1	1	P_1406	33	1641347354	P_1375_1
T13154	1	0	P_302	34	1641347540	P_39
T1672	1	1	P_231	33	1641347554	P_1299,P_1297_1
T1669	1	1	P_204	33	1641347568	P_1299,P_1297_1
T1668	1	1	P_311	33	1641347581	P_1299,P_1297_1
T1670	1	1	P_1190	33	1641347705	P_1375_1
T13155	1	0	P_308	34	1641347734	P_34
T1671	1	1	P_306	33	1641347750	P_1299,P_1297_1
T1673	1	1	P_96	33	1641347785	P_1299,P_1297_1
T13156	1	0	P_303	34	1641348017	P_34
T13157	1	0	P_54	34	1641348181	P_34
T1674	1	1	P_309	33	1641348331	P_1299,P_1297_1
T13158	1	0	P_277	34	1641348625	P_39
T1675	1	1	P_197	33	1641348756	P_1299,P_1297_1
T1676	1	1	P_1352	33	1641349280	P_1299,P_1297_1
T1677	1	1	P_299	33	1641349337	P_1299,P_1297_1
T1678	1	1	P_953	33	1641349624	P_1375_1
T1679	1	1	P_300	33	1641349709	P_1299,P_1297_1
T1680	1	1	P_313	33	1641349713	P_1299,P_1297_1
T13159	1	0	P_305	34	1641349786	P_39
T1681	1	1	P_53	33	1641349830	P_1299,P_1297_1
T1682	1	1	P_202	33	1641350026	P_1299,P_1297_1
T13160	2	0	P_1130	34	1641350070	P_21
T1683	1	1	P_1124	33	1641350074	P_1299,P_1297_1
T13161	1	0	P_276	34	1641350237	P_39
T1685	1	1	P_198	33	1641350393	P_1299,P_1297_1
T13162	1	0	P_195	34	1641350440	P_39
T1684	1	1	P_1486	33	1641350489	P_1375_1
T1686	1	1	P_123	33	1641350522	P_1299,P_1297_1
T13163	1	0	P_312	34	1641350577	P_34
T1687	1	1	P_412	33	1641350792	P_1299,P_1297_1
T13164	1	0	P_862	34	1641350796	P_39
T1689	1	1	P_1510	33	1641350849	P_1375_1
T1690	1	1	P_528	33	1641350869	P_1299,P_1297_1
T1688	1	1	P_265	33	1641350951	P_1299,P_1297_1
T13165	1	0	P_205	34	1641350977	P_34
T1692	1	1	P_297	33	1641351092	P_1299,P_1297_1
T13166	1	0	P_1127	34	1641351196	P_34
T1693	1	1	P_229	33	1641351308	P_1299,P_1297_1
T1691	1	1	P_1204	33	1641351322	P_1375_1
T13167	1	0	P_207	34	1641351347	P_34
T1694	1	1	P_302	33	1641351662	P_1299,P_1297_1
T1697	1	1	P_847	33	1641351995	P_1375_1
T1699	1	1	P_858	33	1641352035	P_1375_1
T1696	2	1	P_270	33	1641352070	P_1299,P_1297_1
T1695	1	1	P_308	33	1641352071	P_1299,P_1297_1
T1698	1	1	P_206	33	1641352097	P_1299,P_1297_1
T1701	1	1	P_303	33	1641352348	P_1299,P_1297_1
T1700	1	1	P_1255	33	1641352376	P_1375_1
T13168	1	0	P_267	34	1641352414	P_34
T1704	1	1	P_54	33	1641352465	P_1299,P_1297_1
T1703	1	1	P_133	33	1641352487	P_1299,P_1297_1
T1702	1	1	P_1261	33	1641352572	P_1375_1
T13169	1	0	P_533	34	1641352723	P_34
T1705	1	1	P_55	33	1641352751	P_1299,P_1297_1
T1706	2	1	P_307	33	1641352930	P_1299,P_1297_1
T1707	1	1	P_945	33	1641352994	P_1375_1
T13171	2	0	P_1131	34	1641353105	P_21
T1708	1	1	P_1129	33	1641353148	P_1299,P_1297_1
T13172	1	0	P_311	34	1641353262	P_34
T13173	1	0	P_110	34	1641353399	P_39
T13174	1	0	P_1453	34	1641353542	P_34
T1713	2	1	P_1130	33	1641353625	P_1299,P_1297_1
T13175	1	0	P_268	34	1641353660	P_39
T1710	1	1	P_520	33	1641353679	P_1299,P_1297_1
T1709	1	1	P_310	33	1641353686	P_1299,P_1297_1
T13176	1	0	P_99	34	1641353824	P_39
T1712	1	1	P_103	33	1641353910	P_1299,P_1297_1
T13177	2	0	P_108	34	1641353954	P_34
T1711	1	1	P_1208	33	1641354008	P_1375_1
T13178	1	0	P_53	34	1641354112	P_39
T13179	1	0	P_96	34	1641354230	P_34
T1714	1	1	P_797	33	1641354297	P_1375_1
T1716	1	1	P_280	33	1641354332	P_1299,P_1297_1
T13180	1	0	P_263	34	1641354346	P_34
T1715	1	1	P_312	33	1641354384	P_1299,P_1297_1
T13181	1	0	P_848	34	1641354458	P_39
T13182	1	0	P_1204	34	1641354575	P_34
T13183	2	0	P_270	33	1641354670	P_994
T1717	1	1	P_112	33	1641354674	P_1299,P_1297_1
T1719	1	1	P_277	33	1641354676	P_1299,P_1297_1
T13184	1	0	P_1005	34	1641354840	P_34
T1718	1	1	P_305	33	1641354856	P_1299,P_1297_1
T13185	1	0	P_266	34	1641354975	P_39
T1720	1	1	P_1448	33	1641355052	P_1375_1
T13186	1	0	P_849	34	1641355090	P_34
