aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T8752	1	1	P_1193	33	1643083253	P_1375_1
T8753	2	1	P_1272	33	1643083267	P_1375_1
T8754	1	1	P_106	33	1643083666	P_1299,P_1297_1
T20222	1	0	P_127	34	1643083851	P_34
T8755	1	1	P_229	33	1643083888	P_1299,P_1297_1
T8757	1	1	P_196	33	1643083957	P_1299,P_1297_1
T8756	1	1	P_306	33	1643084149	P_1299,P_1297_1
T8759	1	1	P_298	33	1643084161	P_1299,P_1297_1
T20223	1	0	P_279	34	1643084255	P_39
T8758	1	1	P_207	33	1643084352	P_1299,P_1297_1
T8762	2	1	P_1129	33	1643084458	P_1299,P_1297_1
T8761	2	1	P_1485	33	1643084540	P_1375_1
T8763	1	1	P_1138	33	1643084635	P_1299,P_1297_1
T20224	1	0	P_280	34	1643084655	P_39
T8760	1	1	P_303	33	1643084661	P_1299,P_1297_1
T20225	2	0	P_1427	34	1643084814	P_21
T8764	1	1	P_197	33	1643084816	P_1299,P_1297_1
T8765	1	1	P_263	33	1643084823	P_1299,P_1297_1
T20226	1	0	P_101	34	1643084990	P_34
T8766	1	1	P_124	33	1643085053	P_1299,P_1297_1
T20227	1	0	P_53	34	1643085097	P_39
T8769	1	1	P_1127	33	1643085110	P_1299,P_1297_1
T20228	2	0	P_117	34	1643085187	P_21
T8767	1	1	P_206	33	1643085255	P_1299,P_1297_1
T20229	2	0	P_270	34	1643085318	P_21
T8768	1	1	P_521	33	1643085340	P_1299,P_1297_1
T20230	1	0	P_1192	33	1643085442	P_912
T8770	1	1	P_297	33	1643085542	P_1299,P_1297_1
T20231	1	0	P_1486	34	1643085577	P_39
T8771	1	1	P_1126	33	1643085621	P_1299,P_1297_1
T20232	1	0	P_267	33	1643085684	P_1163
T20233	1	0	P_70	34	1643085829	P_34
T8772	1	1	P_318	33	1643085880	P_1299,P_1297_1
T20234	1	0	P_275	33	1643085934	P_1163
T20235	1	0	P_1261	34	1643086069	P_34
T20236	1	0	P_298	34	1643086225	P_34
T20237	1	0	P_264	34	1643086356	P_34
T8775	1	1	P_529	33	1643086372	P_1299,P_1297_1
T8773	1	1	P_946	33	1643086457	P_1375_1
