aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T11983	1	0	P_301	34	1641085237	P_34
T448	1	1	P_404	33	1641085294	P_1299,P_1297_1
T11984	2	0	P_1425	34	1641085477	P_21
T11985	1	0	P_198	34	1641085653	P_39
T451	1	1	P_204	33	1641085704	P_1299,P_1297_1
T450	1	1	P_1452	33	1641085711	P_1375_1
T454	1	1	P_112	33	1641085815	P_1299,P_1297_1
T452	1	1	P_1261	33	1641085991	P_1375_1
T453	1	1	P_305	33	1641086010	P_1299,P_1297_1
T455	1	1	P_263	33	1641086098	P_1299,P_1297_1
T458	1	1	P_1130	33	1641086163	P_1299,P_1297_1
T456	2	1	P_320	33	1641086383	P_1299,P_1297_1
T11986	1	0	P_299	34	1641086449	P_34
T460	1	1	P_1124	33	1641086519	P_1299,P_1297_1
T457	1	1	P_300	33	1641086630	P_1299,P_1297_1
T459	1	1	P_310	33	1641086654	P_1299,P_1297_1
T11987	1	0	P_264	34	1641086664	P_39
T11988	1	0	P_118	34	1641086954	P_34
T461	1	1	P_302	33	1641086996	P_1299,P_1297_1
T463	1	1	P_200	33	1641087315	P_1299,P_1297_1
T462	1	1	P_98	33	1641087355	P_1299,P_1297_1
T11989	1	0	P_197	34	1641087559	P_39
T11990	2	0	P_1128	34	1641087701	P_21
T464	1	1	P_739	33	1641087711	P_1375_1
T465	1	1	P_267	33	1641087729	P_1299,P_1297_1
T11991	1	0	P_1130	34	1641087871	P_34
T466	1	1	P_96	33	1641088034	P_1299,P_1297_1
T11992	1	0	P_266	34	1641088180	P_34
T469	1	1	P_318	33	1641088245	P_1299,P_1297_1
T467	1	1	P_935	33	1641088270	P_1375_1
T468	1	1	P_1204	33	1641088302	P_1375_1
T11993	1	0	P_313	34	1641088302	P_34
T470	1	1	P_1015	33	1641088322	P_1299,P_1297_1
T471	1	1	P_1499	33	1641088390	P_1375_1
T11994	1	0	P_199	34	1641088421	P_34
T472	2	1	P_307	33	1641088573	P_1299,P_1297_1
T11995	1	0	P_304	34	1641088611	P_39
T11996	1	0	P_412	34	1641088737	P_34
T11997	1	0	P_111	34	1641088916	P_34
T473	1	1	P_317	33	1641088951	P_1299,P_1297_1
T474	1	1	P_95	33	1641089880	P_1299,P_1297_1
T475	1	1	P_534	33	1641089957	P_1299,P_1297_1
T478	1	1	P_279	33	1641090104	P_1299,P_1297_1
T476	1	1	P_99	33	1641090254	P_1299,P_1297_1
T11998	1	0	P_1131	34	1641090269	P_34
T477	1	1	P_301	33	1641090397	P_1299,P_1297_1
T482	2	1	P_835	33	1641090649	P_1375_1
T481	1	1	P_1509	33	1641090673	P_1375_1
T479	1	1	P_117	33	1641090715	P_1299,P_1297_1
T480	1	1	P_198	33	1641090820	P_1299,P_1297_1
T486	1	1	P_299	33	1641091026	P_1299,P_1297_1
T11999	1	0	P_939	34	1641091062	P_34
T483	1	1	P_103	33	1641091105	P_1299,P_1297_1
T484	1	1	P_313	33	1641091257	P_1299,P_1297_1
T485	1	1	P_1208	33	1641091465	P_1375_1
T487	1	1	P_197	33	1641091537	P_1299,P_1297_1
T488	1	1	P_264	33	1641091684	P_1299,P_1297_1
T490	1	1	P_298	33	1641091817	P_1299,P_1297_1
T12000	1	0	P_263	34	1641091927	P_34
T489	1	1	P_322	33	1641091988	P_1299,P_1297_1
T491	1	1	P_311	33	1641092275	P_1299,P_1297_1
T493	1	1	P_1130	33	1641092294	P_1299,P_1297_1
T492	1	1	P_1528	33	1641092319	P_1375_1
T12001	1	0	P_300	34	1641092343	P_34
T494	1	1	P_304	33	1641092444	P_1299,P_1297_1
T12002	2	0	P_605	34	1641092556	P_34
T495	1	1	P_199	33	1641092654	P_1299,P_1297_1
T12003	2	0	P_835	34	1641092760	P_34
T496	1	1	P_412	33	1641092808	P_1299,P_1297_1
T498	2	1	P_1128	33	1641092852	P_1299,P_1297_1
T497	2	1	P_1273	33	1641092935	P_1375_1
T12004	2	0	P_1125	34	1641092974	P_21
T12005	1	0	P_302	34	1641093301	P_34
T499	1	1	P_1131	33	1641093359	P_1299,P_1297_1
T12006	1	0	P_279	34	1641093428	P_39
T500	1	1	P_111	33	1641093629	P_1299,P_1297_1
T12007	1	0	P_935	34	1641093658	P_39
T12008	1	0	P_311	34	1641094024	P_34
T503	1	1	P_229	33	1641094054	P_1299,P_1297_1
T502	1	1	P_107	33	1641094090	P_1299,P_1297_1
T504	1	1	P_1127	33	1641094103	P_1299,P_1297_1
T501	1	1	P_957	33	1641094119	P_1375_1
T12009	1	0	P_99	34	1641094173	P_34
T12010	1	0	P_310	34	1641094353	P_34
T505	1	1	P_266	33	1641094439	P_1299,P_1297_1
T506	1	1	P_280	33	1641094655	P_1299,P_1297_1
T507	1	1	P_1132	33	1641094804	P_1299,P_1297_1
T12011	1	0	P_521	34	1641094813	P_34
T508	2	1	P_828	33	1641094908	P_1375_1
T509	1	1	P_52	33	1641095108	P_1299,P_1297_1
T510	1	1	P_118	33	1641095230	P_1299,P_1297_1
T12012	1	0	P_195	34	1641095577	P_34
T511	1	1	P_269	33	1641095624	P_1299,P_1297_1
T12013	1	0	P_124	34	1641095908	P_39
