aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9085	1	1	P_1003	15	1643158863	P_565_1,P_563_1
T9084	1	1	P_404	15	1643158957	P_565_1,P_563_1
T9086	2	1	P_1425	15	1643159057	P_572_1,P_575_1
T9087	1	1	P_195	15	1643159080	P_565_1,P_563_1
T20583	1	0	P_232	16	1643159247	P_1037
T9088	1	1	P_207	15	1643159300	P_565_1,P_563_1
T20584	1	0	P_196	16	1643159419	P_1037
T9089	1	1	P_1361	33	1643159442	P_1299,P_1297_1
T9094	1	1	P_1124	33	1643159461	P_1299,P_1297_1
T9091	1	1	P_532	33	1643159585	P_1299,P_1297_1
T20585	1	0	P_127	16	1643159590	P_1037
T20586	1	0	P_297	16	1643159755	P_1037
T9093	1	1	P_407	33	1643159842	P_1299,P_1297_1
T20587	1	0	P_124	16	1643159916	P_505
T20588	1	0	P_1448	15	1643159982	P_1532
T20589	1	0	P_117	16	1643160090	P_505
T9090	1	1	P_278	33	1643160118	P_1299,P_1297_1
T9096	1	1	P_134	33	1643160128	P_1299,P_1297_1
T20590	1	0	P_271	16	1643160231	P_1037
T9095	2	1	P_1128	33	1643160273	P_1299,P_1297_1
T20591	1	0	P_197	15	1643160341	P_1541
T9097	1	1	P_277	33	1643160471	P_1299,P_1297_1
T20592	1	0	P_98	15	1643160547	P_1541
T20593	1	0	P_521	16	1643160720	P_1037
T9092	1	1	P_1190	33	1643160735	P_1375_1
T9099	1	1	P_298	33	1643160887	P_1299,P_1297_1
T9100	1	1	P_205	33	1643160887	P_1299,P_1297_1
T20594	1	0	P_101	16	1643160888	P_505
T20595	1	0	P_266	15	1643160991	P_433
T9101	1	1	P_528	33	1643161067	P_1299,P_1297_1
T20596	1	0	P_939	15	1643161123	P_1532
T9098	2	1	P_307	33	1643161280	P_1299,P_1297_1
T20597	1	0	P_1127	16	1643161298	P_1037
T9102	1	1	P_206	33	1643161325	P_1299,P_1297_1
T9105	1	1	P_534	33	1643161464	P_1299,P_1297_1
T9104	1	1	P_204	33	1643161669	P_1299,P_1297_1
T20598	1	0	P_274	34	1643161674	P_34
T9107	1	1	P_309	33	1643161738	P_1299,P_1297_1
T9106	1	1	P_409	33	1643161794	P_1299,P_1297_1
T20599	1	0	P_306	34	1643161825	P_34
T20600	1	0	P_303	34	1643161946	P_34
T9103	1	1	P_787	33	1643162021	P_1375_1
T20601	1	0	P_277	34	1643162052	P_34
T9109	1	1	P_97	33	1643162143	P_1299,P_1297_1
T20602	1	0	P_1509	34	1643162196	P_34
T20603	1	0	P_279	34	1643162349	P_39
T20604	1	0	P_268	34	1643162470	P_34
T9112	2	1	P_1130	33	1643162563	P_1299,P_1297_1
T9110	1	1	P_1268	33	1643162571	P_1375_1
T20605	1	0	P_275	34	1643162589	P_39
T9108	1	1	P_301	33	1643162605	P_1299,P_1297_1
T9111	1	1	P_199	33	1643162648	P_1299,P_1297_1
T20606	1	0	P_202	34	1643162711	P_39
T20607	1	0	P_278	34	1643162896	P_34
T9113	1	1	P_304	33	1643163077	P_1299,P_1297_1
T9116	1	1	P_230	33	1643163164	P_1299,P_1297_1
T9114	1	1	P_300	33	1643163371	P_1299,P_1297_1
T9115	1	1	P_935	33	1643163377	P_1375_1
T20608	2	0	P_299	34	1643163389	P_21
T20609	1	0	P_965	34	1643163681	P_34
T9121	1	1	P_52	33	1643163861	P_1299,P_1297_1
T20610	1	0	P_310	34	1643163902	P_34
T9117	1	1	P_858	33	1643163976	P_1375_1
T9120	1	1	P_1498	33	1643163985	P_1375_1
T9118	1	1	P_305	33	1643164020	P_1299,P_1297_1
T9123	1	1	P_271	33	1643164029	P_1299,P_1297_1
