aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T22301	1	0	P_204	33	1643472082	P_1151
T10777	2	1	P_319	33	1643472096	P_1299,P_1297_1
T22302	1	0	P_89	34	1643472164	P_34
T22303	1	0	P_206	34	1643472266	P_34
T22304	2	0	P_1367	34	1643472380	P_21
T22305	1	0	P_297	33	1643472474	P_1163
T10778	1	1	P_1244	33	1643472582	P_1375_1
T22306	1	0	P_279	34	1643472601	P_34
T22307	1	0	P_96	34	1643472705	P_34
T22308	1	0	P_230	34	1643472832	P_34
T22309	1	0	P_277	34	1643472939	P_34
T22310	1	0	P_1268	33	1643473077	P_912
T22311	2	0	P_827	34	1643473187	P_21
T22312	2	0	P_824	33	1643473300	P_998
T22313	1	0	P_411	34	1643473456	P_34
T22314	1	0	P_198	34	1643473571	P_34
T22315	1	0	P_265	34	1643473665	P_34
T22316	1	0	P_862	34	1643473832	P_34
T22317	1	0	P_856	33	1643473900	P_912
T22318	1	0	P_309	34	1643474019	P_34
T22319	1	0	P_278	34	1643474188	P_34
T22320	2	0	P_1128	34	1643474290	P_21
T22321	2	0	P_1403	34	1643474436	P_21
T22322	1	0	P_403	33	1643474535	P_1163
T22323	1	0	P_1418	34	1643474661	P_34
T22324	1	0	P_305	34	1643474777	P_34
T22325	1	0	P_275	34	1643474888	P_34
T22326	2	0	P_1130	34	1643475026	P_21
T22327	1	0	P_207	34	1643475187	P_39
T22328	1	0	P_953	33	1643475310	P_912
T22329	1	0	P_301	34	1643475460	P_34
T22330	1	0	P_1356	34	1643475557	P_34
T22331	1	0	P_303	34	1643475681	P_34
T22332	1	0	P_310	34	1643475767	P_34
T22333	1	0	P_266	34	1643475888	P_34
T10779	2	1	P_1480	34	1643476019	P_1118,P_1110_1
T22334	1	0	P_1244	34	1643476053	P_34
T22335	1	0	P_302	34	1643476176	P_34
T22336	1	0	P_200	34	1643476330	P_34
T22337	2	0	P_412	34	1643476439	P_21
T22338	1	0	P_965	34	1643476633	P_34
T22339	1	0	P_202	34	1643476770	P_34
T22340	1	0	P_1523	34	1643476925	P_34
T22341	1	0	P_1208	34	1643477068	P_34
T22342	1	0	P_1406	34	1643477242	P_34
T22343	1	0	P_406	34	1643477428	P_39
T22344	1	0	P_313	34	1643477627	P_34
T22345	1	0	P_274	34	1643477794	P_39
T10780	1	1	P_1485	34	1643478105	P_1118,P_1110_1
T10781	1	1	P_1448	34	1643478181	P_1118,P_1110_1
T22346	2	0	P_835	34	1643478714	P_21
T22347	2	0	P_1425	34	1643479550	P_21
T22348	2	0	P_1240	34	1643480208	P_34
T22349	2	0	P_1426	34	1643480447	P_21
T10782	1	1	P_946	34	1643480620	P_1118,P_1110_1
T22350	1	0	P_939	34	1643480886	P_34
T22351	2	0	P_1239	34	1643481564	P_21
T10783	2	1	P_1273	34	1643481935	P_1118,P_1110_1
