aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T8371	1	1	P_1399	33	1642996823	P_1375_1
T19848	2	0	P_270	34	1642997011	P_21
T8376	1	1	P_96	33	1642997376	P_1299,P_1297_1
T8375	1	1	P_1498	33	1642997397	P_1375_1
T8378	1	1	P_206	33	1642997708	P_1299,P_1297_1
T19849	1	0	P_195	34	1642997747	P_34
T19850	1	0	P_268	34	1642997874	P_34
T8383	2	1	P_56	33	1642997929	P_1299,P_1297_1
T19851	1	0	P_1529	34	1642997986	P_34
T8379	1	1	P_275	33	1642998024	P_1299,P_1297_1
T8380	1	1	P_310	33	1642998063	P_1299,P_1297_1
T19852	1	0	P_300	34	1642998083	P_34
T8377	1	1	P_1485	33	1642998093	P_1375_1
T19853	1	0	P_408	34	1642998264	P_34
T19854	1	0	P_277	33	1642998331	P_1151
T8381	1	1	P_309	33	1642998444	P_1299,P_1297_1
T8382	1	1	P_197	33	1642998488	P_1299,P_1297_1
T19856	1	0	P_298	34	1642998688	P_34
T8384	1	1	P_205	33	1642998697	P_1299,P_1297_1
T19857	1	0	P_275	33	1642998847	P_1163
T19858	1	0	P_528	34	1642998982	P_34
T8387	1	1	P_520	33	1642999045	P_1299,P_1297_1
T8385	1	1	P_304	33	1642999051	P_1299,P_1297_1
T19859	1	0	P_311	34	1642999162	P_34
T19860	1	0	P_301	34	1642999282	P_34
T19861	1	0	P_264	34	1642999398	P_34
T8386	1	1	P_306	33	1642999413	P_1299,P_1297_1
T19862	1	0	P_310	34	1642999585	P_34
T19863	1	0	P_1131	34	1642999741	P_39
T8388	1	1	P_521	33	1642999832	P_1299,P_1297_1
T19864	1	0	P_1406	34	1642999866	P_34
T8390	1	1	P_939	33	1642999948	P_1375_1
T8391	1	1	P_534	33	1643000017	P_1299,P_1297_1
T19865	1	0	P_297	34	1643000051	P_34
T8389	1	1	P_308	33	1643000065	P_1299,P_1297_1
T19866	2	0	P_1478	33	1643000157	P_912
T19867	1	0	P_276	34	1643000304	P_39
T19868	2	0	P_605	33	1643000423	P_998
T8393	1	1	P_312	33	1643000531	P_1299,P_1297_1
T19869	1	0	P_112	34	1643000632	P_34
T8394	1	1	P_92	33	1643000767	P_1299,P_1297_1
T8392	1	1	P_796	33	1643000797	P_1375_1
T19870	1	0	P_1486	33	1643000807	P_912
T8395	1	1	P_278	33	1643000880	P_1299,P_1297_1
T19871	1	0	P_313	34	1643000980	P_34
T19872	1	0	P_306	34	1643001134	P_34
T8396	1	1	P_98	33	1643001279	P_1299,P_1297_1
T8397	1	1	P_229	33	1643001412	P_1299,P_1297_1
T19873	1	0	P_207	34	1643001420	P_34
T8400	1	1	P_279	33	1643001612	P_1299,P_1297_1
T8399	1	1	P_265	33	1643001736	P_1299,P_1297_1
T19874	1	0	P_946	33	1643001741	P_912
T8398	1	1	P_305	33	1643001789	P_1299,P_1297_1
T19875	1	0	P_55	34	1643001937	P_34
T8401	1	1	P_263	33	1643002088	P_1299,P_1297_1
T8403	1	1	P_303	33	1643002115	P_1299,P_1297_1
T19876	1	0	P_1130	34	1643002202	P_39
T19877	1	0	P_412	34	1643002424	P_39
T19878	1	0	P_305	34	1643002521	P_39
T8402	1	1	P_403	33	1643002585	P_1299,P_1297_1
T19879	1	0	P_278	33	1643002642	P_1163
T19880	2	0	P_1353	34	1643002775	P_21
T8404	1	1	P_268	33	1643002927	P_1299,P_1297_1
T19881	1	0	P_864	33	1643002942	P_912
T19882	1	0	P_196	34	1643003075	P_39
T19883	1	0	P_791	33	1643003182	P_912
T8407	1	1	P_1131	33	1643003231	P_1299,P_1297_1
T8408	1	1	P_93	33	1643003303	P_1299,P_1297_1
T19884	1	0	P_52	34	1643003304	P_34
T8410	1	1	P_298	33	1643003351	P_1299,P_1297_1
T8405	1	1	P_195	33	1643003385	P_1299,P_1297_1
T19885	1	0	P_54	34	1643003453	P_34
T19886	1	0	P_1129	34	1643003605	P_34
T8409	2	1	P_270	33	1643003618	P_1299,P_1297_1
T8406	1	1	P_311	33	1643003730	P_1299,P_1297_1
T19887	1	0	P_265	34	1643003787	P_34
T8412	1	1	P_280	33	1643003992	P_1299,P_1297_1
T8411	1	1	P_405	33	1643004056	P_1299,P_1297_1
T19888	1	0	P_304	34	1643004191	P_34
T8413	1	1	P_275	33	1643004266	P_1299,P_1297_1
T8414	1	1	P_1486	33	1643004297	P_1375_1
T19889	1	0	P_298	33	1643004359	P_1163
T19890	2	0	P_827	34	1643004484	P_21
T19891	1	0	P_1132	34	1643004630	P_34
T19892	1	0	P_302	34	1643004762	P_34
T8416	1	1	P_277	33	1643004868	P_1299,P_1297_1
T19893	1	0	P_197	34	1643004879	P_34
T8415	1	1	P_101	33	1643004980	P_1299,P_1297_1
T19894	2	0	P_273	34	1643005021	P_21
T8419	1	1	P_207	33	1643005126	P_1299,P_1297_1
T19895	1	0	P_279	33	1643005132	P_1163
T8417	1	1	P_317	33	1643005134	P_1299,P_1297_1
T8418	1	1	P_301	33	1643005178	P_1299,P_1297_1
T8420	1	1	P_276	33	1643005208	P_1299,P_1297_1
T19896	1	0	P_309	34	1643005234	P_34
T19897	1	0	P_1189	33	1643005373	P_912
T19898	1	0	P_109	34	1643005507	P_39
T19899	1	0	P_1127	33	1643005633	P_1163
T19900	1	0	P_1261	33	1643005976	P_912
T19901	1	0	P_787	34	1643006208	P_34
T19902	2	0	P_102	34	1643006345	P_21
T19903	1	0	P_301	34	1643006501	P_34
T19904	1	0	P_1131	34	1643006750	P_39
T19905	1	0	P_1399	33	1643006877	P_912
T8421	1	1	P_297	33	1643006988	P_1299,P_1297_1
T19906	1	0	P_935	33	1643006988	P_912
T19907	1	0	P_1452	33	1643007135	P_912
T8422	1	1	P_118	33	1643007218	P_1299,P_1297_1
T19908	1	0	P_124	34	1643007259	P_39
T19909	1	0	P_1255	33	1643007418	P_912
T8423	1	1	P_412	33	1643007459	P_1299,P_1297_1
T19910	1	0	P_266	34	1643007505	P_34
