aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T22214	1	0	P_305	34	1643461215	P_39
T10737	1	1	P_410	33	1643461238	P_1299,P_1297_1
T22215	1	0	P_1448	33	1643461311	P_912
T22216	1	0	P_780	34	1643461455	P_34
T10741	1	1	P_277	33	1643461538	P_1299,P_1297_1
T10740	1	1	P_1131	33	1643461562	P_1299,P_1297_1
T10742	1	1	P_1124	33	1643461568	P_1299,P_1297_1
T22217	1	0	P_264	34	1643461575	P_34
T22218	1	0	P_280	34	1643461734	P_34
T10743	1	1	P_200	33	1643461752	P_1299,P_1297_1
T10744	1	1	P_279	33	1643461828	P_1299,P_1297_1
T22219	1	0	P_1130	34	1643461875	P_34
T22220	1	0	P_521	34	1643462012	P_39
T10745	2	1	P_1046	33	1643462018	P_1299,P_1297_1
T22221	2	0	P_1480	34	1643462122	P_21
T22222	1	0	P_207	34	1643462257	P_34
T10747	1	1	P_198	33	1643462267	P_1299,P_1297_1
T10746	1	1	P_301	33	1643462326	P_1299,P_1297_1
T22223	1	0	P_663	33	1643462354	P_912
T22224	1	0	P_271	34	1643462475	P_34
T22225	1	0	P_1190	33	1643462604	P_912
T22226	1	0	P_802	34	1643462760	P_34
T22227	1	0	P_101	33	1643462885	P_1163
T22228	1	0	P_112	34	1643463027	P_34
T22229	1	0	P_787	33	1643463113	P_912
T10748	1	1	P_302	33	1643463273	P_1299,P_1297_1
T10749	2	1	P_273	33	1643463333	P_1299,P_1297_1
T22230	2	0	P_1005	34	1643463352	P_21
T22231	1	0	P_231	34	1643463511	P_34
T22232	1	0	P_1207	33	1643463625	P_912
T22233	1	0	P_1363	34	1643463728	P_39
T10751	1	1	P_312	33	1643463856	P_1299,P_1297_1
T10750	1	1	P_299	33	1643463858	P_1299,P_1297_1
T22234	1	0	P_1522	33	1643463898	P_912
T22235	1	0	P_407	34	1643464030	P_34
T10753	1	1	P_266	33	1643464092	P_1299,P_1297_1
T22236	1	0	P_269	34	1643464173	P_34
T10752	1	1	P_300	33	1643464209	P_1299,P_1297_1
T22237	1	0	P_1235	34	1643464311	P_34
T10754	1	1	P_264	33	1643464372	P_1299,P_1297_1
T22238	1	0	P_1124	33	1643464435	P_1163
T10756	1	1	P_199	33	1643464532	P_1299,P_1297_1
T22239	1	0	P_412	34	1643464553	P_39
T10755	1	1	P_263	33	1643464653	P_1299,P_1297_1
T22240	1	0	P_1014	34	1643464710	P_34
T22241	1	0	P_317	34	1643464824	P_34
T22242	1	0	P_52	33	1643464885	P_1163
T10757	1	1	P_206	33	1643464981	P_1299,P_1297_1
T10759	1	1	P_1127	33	1643464986	P_1299,P_1297_1
T22243	1	0	P_1359	34	1643465047	P_39
T10758	1	1	P_313	33	1643465206	P_1299,P_1297_1
T22244	1	0	P_302	34	1643465219	P_34
T22245	1	0	P_1354	33	1643465266	P_1163
T10760	1	1	P_207	33	1643465348	P_1299,P_1297_1
T22246	1	0	P_301	34	1643465465	P_34
T22247	1	0	P_308	34	1643465589	P_34
T10761	1	1	P_265	33	1643465691	P_1299,P_1297_1
T22248	1	0	P_404	34	1643465715	P_39
T22249	1	0	P_99	34	1643465840	P_34
T22250	1	0	P_409	33	1643465923	P_1163
T10762	1	1	P_268	33	1643465928	P_1299,P_1297_1
T22251	1	0	P_91	34	1643466045	P_34
T22252	1	0	P_303	34	1643466187	P_34
T22253	1	0	P_55	34	1643466281	P_39
T10763	1	1	P_1128	33	1643466306	P_1299,P_1297_1
